LatLon,carrerA,carrerB,lat,lon,trobat
"(41.3960999,2.14348)",Amigo,Madrazo,41.3960999,2.14348,True
"(41.39525,2.1445599)",Amigo,Maria Cubi,41.39525,2.1445599,True
"(41.3977099,2.14141)",Amigo,Reina Victoria,41.3977099,2.14141,True
"(41.42579,2.17244)",Amilcar,Lluis Sagnier,41.42579,2.17244,True
"(41.42655,2.17234)",Amilcar,Maragall,41.42655,2.17234,True
"(41.42018,2.17313)",Amilcar,Mare de Deu de Montserrat,41.42018,2.17313,True
"(41.42442,2.17261)",Amilcar,Segle XX,41.42442,2.17261,True
"(41.41285,2.19695)",Andrade,Bac de Roda,41.41285,2.19695,True
"(41.41029,2.19356)",Andrade,Bilbao,41.41029,2.19356,True
"(41.42231,2.21064)",Andrade,Concili de Trento,41.42231,2.21064,True
"(41.41199,2.19577)",Andrade,Espronceda,41.41199,2.19577,True
"(41.4137,2.1981099)",Andrade,Fluvia,41.4137,2.1981099,True
"(41.41114,2.19466)",Andrade,Lope de Vega,41.41114,2.19466,True
"(41.41967,2.20605)",Andrade,Maresme,41.41967,2.20605,True
"(41.41881,2.20488)",Andrade,Puigcerda,41.41881,2.20488,True
"(41.41537,2.20032)",Andrade,Selva de Mar,41.41537,2.20032,True
"(41.43447,2.18163)",Andreu Nin,Pintor Alsamora,41.43447,2.18163,True
"(41.43207,2.18087)",Andreu Nin,Rio de Janeiro,41.43207,2.18087,True
"(41.43685,2.18244)",Andreu Nin,Rossello,41.43685,2.18244,True
"(41.41621,2.1312)",Andreu Nin,Tibidabo,41.41621,2.1312,True
"(41.43942,2.18339)",Andreu Nin,Valldaura,41.43942,2.18339,True
"(41.41119,2.1743)",Antoni Maura,Cartagena,41.41119,2.1743,True
"(41.38535,2.17694)",Antoni Maura,Laietana,41.38535,2.17694,True
"(41.42201,2.14279)",Arenys,Fastenrath,41.42201,2.14279,True
"(41.4219,2.14108)",Arenys,Vall d'Hebron,41.4219,2.14108,True
"(41.44023,2.1852299)",Argullos,Meridiana,41.44023,2.1852299,True
"(41.44226,2.18055)",Argullos,Pablo Iglesias,41.44226,2.18055,True
"(41.44047,2.18323)",Argullos,Rio de Janeiro,41.44047,2.18323,True
"(41.43029,2.17739)",Arnau d'Oms,Fabra i Puig,41.43029,2.17739,True
"(41.4315,2.17741)",Arnau d'Oms,Piferrer,41.4315,2.17741,True
"(41.42821,2.17731)",Arnau d'Oms,Riera d'Horta,41.42821,2.17731,True
"(41.40828,2.14746)",Ballester,Republica Argentina,41.40828,2.14746,True
"(41.44133,2.1871999)",Bartrina,C-31,41.44133,2.1871999,True
"(41.43872,2.18548)",Bartrina,Meridiana,41.43872,2.18548,True
"(41.43958,2.18621)",Bartrina,Segle XX,41.43958,2.18621,True
"(41.43976,2.18624)",Bartrina,Valldaura,41.43976,2.18624,True
"(41.3749899,2.12552)",Bassegoda,C-17 (Barcelona),41.3749899,2.12552,True
"(41.37478,2.1251)",Bassegoda,C-31,41.37478,2.1251,True
"(41.37539,2.12627)",Bassegoda,Carreras i Candi,41.37539,2.12627,True
"(41.3748999,2.12534)",Bassegoda,Joan XXIII,41.3748999,2.12534,True
"(41.37531,2.12599)",Bassegoda,Pere IV,41.37531,2.12599,True
"(41.37511,2.1255799)",Bassegoda,Pius XII,41.37511,2.1255799,True
"(41.37496,2.1253)",Bassegoda,Segle XX,41.37496,2.1253,True
"(41.42317,2.19169)",Berenguer de Palou,C-17 (Barcelona),41.42317,2.19169,True
"(41.42009,2.19128)",Berenguer de Palou,Gran de la Sagrera,41.42009,2.19128,True
"(41.38442,2.17816)",Berenguer de Palou,Laietana,41.38442,2.17816,True
"(41.42551,2.19171)",Berenguer de Palou,Pacific,41.42551,2.19171,True
"(41.42779,2.19161)",Berenguer de Palou,Pare Manyanet,41.42779,2.19161,True
"(41.42394,2.1917399)",Berenguer de Palou,Pont del Treball Digne,41.42394,2.1917399,True
"(41.41637,2.20406)",Bisbe Catala,C-31,41.41637,2.20406,True
"(41.39559,2.11373)",Bisbe Catala,Carles III,41.39559,2.11373,True
"(41.3950699,2.11328)",Bisbe Catala,Esplugues,41.3950699,2.11328,True
"(41.41134,2.19665)",Bisbe Catala,Espronceda,41.41134,2.19665,True
"(41.38927,2.16833)",Bisbe Catala,Gracia,41.38927,2.16833,True
"(41.38374,2.17578)",Bisbe Catala,Montjuic,41.38374,2.17578,True
"(41.3962999,2.11489)",Bisbe Catala,Pedralbes,41.3962999,2.11489,True
"(41.39755,2.11616)",Bisbe Catala,Reina Elisenda de Montcada,41.39755,2.11616,True
"(41.41926,2.1839)",Biscaia,Concepcion Arenal,41.41926,2.1839,True
"(41.41819,2.18533)",Biscaia,Industria,41.41819,2.18533,True
"(41.41367,2.19126)",Biscaia,Lope de Vega,41.41367,2.19126,True
"(41.41454,2.19015)",Biscaia,Mallorca,41.41454,2.19015,True
"(41.37411,2.14781)",Bordeta,Corts Catalanes,41.37411,2.14781,True
"(41.37269,2.1424599)",Bordeta,Moianes,41.37269,2.1424599,True
"(41.39233,2.13577)",Bori i Fontesta,Doctor Fleming,41.39233,2.13577,True
"(41.39303,2.1386599)",Bori i Fontesta,Ganduxer,41.39303,2.1386599,True
"(41.43368,2.15223)",Botticelli,Can Marcet,41.43368,2.15223,True
"(41.4334,2.15296)",Botticelli,Estatut de Catalunya,41.4334,2.15296,True
"(41.39192,2.14621)",Buenos Aires,C-31,41.39192,2.14621,True
"(41.39079,2.14482)",Buenos Aires,Comte Borrell,41.39079,2.14482,True
"(41.39166,2.14598)",Buenos Aires,Comte d'Urgell,41.39166,2.14598,True
"(41.3937,2.14887)",Buenos Aires,Diagonal,41.3937,2.14887,True
"(41.39248,2.14717)",Buenos Aires,Villarroel,41.39248,2.14717,True
"(41.39487,2.13293)",Buigas,Jose de Agullo,41.39487,2.13293,True
"(41.41116,2.15926)",Ca l'Alegre de Dalt,Camelies,41.41116,2.15926,True
"(41.4011,2.11377)",Ca l'Alegre de Dalt,Can Caralleu,41.4011,2.11377,True
"(41.40786,2.1624)",Ca l'Alegre de Dalt,Encarnacio,41.40786,2.1624,True
"(41.41119,2.15763)",Ca l'Alegre de Dalt,Escorial,41.41119,2.15763,True
"(41.4060599,2.14851)",Ca l'Alegre de Dalt,General Mitre,41.4060599,2.14851,True
"(41.40094,2.11414)",Ca l'Alegre de Dalt,General Vives,41.40094,2.11414,True
"(41.40095,2.11421)",Ca l'Alegre de Dalt,J. V. Foix,41.40095,2.11421,True
"(41.40769,2.16241)",Ca l'Alegre de Dalt,Joan XXIII,41.40769,2.16241,True
"(41.41222,2.15826)",Ca l'Alegre de Dalt,Mare de Deu de la Salut,41.41222,2.15826,True
"(41.40794,2.15067)",Ca l'Alegre de Dalt,Mare de Deu del Coll,41.40794,2.15067,True
"(41.40686,2.16333)",Ca l'Alegre de Dalt,Pi i Margall,41.40686,2.16333,True
"(41.4071799,2.16301)",Ca l'Alegre de Dalt,Sant Lluis,41.4071799,2.16301,True
"(41.41026,2.15619)",Ca l'Alegre de Dalt,Torrent de les Flors,41.41026,2.15619,True
"(41.39953,2.13015)",Calatrava,Joan XXIII,41.39953,2.13015,True
"(41.39812,2.13172)",Calatrava,Pere IV,41.39812,2.13172,True
"(41.39852,2.13132)",Calatrava,Pius XII,41.39852,2.13132,True
"(41.39919,2.13066)",Calatrava,Segle XX,41.39919,2.13066,True
"(41.42258,2.15521)",Calderon de la Barca,Joan XXIII,41.42258,2.15521,True
"(41.42346,2.15454)",Calderon de la Barca,Llobregos,41.42346,2.15454,True
"(41.42327,2.15465)",Calderon de la Barca,Pere IV,41.42327,2.15465,True
"(41.42296,2.15486)",Calderon de la Barca,Pius XII,41.42296,2.15486,True
"(41.42166,2.15538)",Calderon de la Barca,Ramon Rocafull,41.42166,2.15538,True
"(41.42277,2.15498)",Calderon de la Barca,Segle XX,41.42277,2.15498,True
"(41.3992999,2.2083499)",Calvell,Garcia Faria,41.3992999,2.2083499,True
"(41.3977999,2.20646)",Calvell,Joan XXIII,41.3977999,2.20646,True
"(41.39728,2.20612)",Calvell,Poblenou,41.39728,2.20612,True
"(41.43547,2.1538)",Campoamor,Estatut de Catalunya,41.43547,2.1538,True
"(41.43353,2.1568)",Campoamor,Joan XXIII,41.43353,2.1568,True
"(41.43288,2.15818)",Campoamor,Pere IV,41.43288,2.15818,True
"(41.43324,2.15757)",Campoamor,Pius XII,41.43324,2.15757,True
"(41.4335499,2.15707)",Campoamor,Segle XX,41.4335499,2.15707,True
"(41.41061,2.15819)",Camelies,Escorial,41.41061,2.15819,True
"(41.41179,2.16045)",Camelies,Secretari Coloma,41.41179,2.16045,True
"(41.43403,2.15177)",Can Marcet,Pere IV,41.43403,2.15177,True
"(41.43528,2.14791)",Can Marcet,Vall d'Hebron,41.43528,2.14791,True
"(41.37215,2.12854)",Canalejas,Carreras i Candi,41.37215,2.12854,True
"(41.3726,2.12959)",Canalejas,Sugranyes,41.3726,2.12959,True
"(41.44745,2.20099)",Caracas,Pilar Miro,41.44745,2.20099,True
"(41.44633,2.2018399)",Caracas,Tucuman,41.44633,2.2018399,True
"(41.4026,2.1218499)",Carrasco i Formiguera,Margenat,41.4026,2.1218499,True
"(41.38781,2.1083)",Carreras i Candi,Cavallers,41.38781,2.1083,True
"(41.38833,2.10732)",Carreras i Candi,Esplugues,41.38833,2.10732,True
"(41.38742,2.10907)",Carreras i Candi,Sor Eulalia d'Anzizu,41.38742,2.10907,True
"(41.38664,2.10728)",Cavallers,Gonzalez Tablas,41.38664,2.10728,True
"(41.38901,2.1095)",Cavallers,Joan XXIII,41.38901,2.1095,True
"(41.38717,2.10765)",Cavallers,Numero 3 Zona Franca,41.38717,2.10765,True
"(41.39322,2.11495)",Cavallers,Pedralbes,41.39322,2.11495,True
"(41.3872,2.1079)",Cavallers,Pere IV,41.3872,2.1079,True
"(41.38716,2.10787)",Cavallers,Pius XII,41.38716,2.10787,True
"(41.3890699,2.10982)",Cavallers,Segle XX,41.3890699,2.10982,True
"(41.44499,2.1992)",Ciutat d'Asuncion,Tucuman,41.44499,2.1992,True
"(41.4019199,2.13697)",Ciutat de Balaguer,General Mitre,41.4019199,2.13697,True
"(41.42216,2.19118)",Ciutat de Balaguer,Gran de la Sagrera,41.42216,2.19118,True
"(41.42139,2.19014)",Ciutat de Balaguer,Industria,41.42139,2.19014,True
"(41.405,2.18929)",Ciutat de Granada,Corts Catalanes,41.405,2.18929,True
"(41.40407,2.1906)",Ciutat de Granada,Diagonal,41.40407,2.1906,True
"(41.39647,2.20059)",Ciutat de Granada,Doctor Trueta,41.39647,2.20059,True
"(41.42216,2.19118)",Ciutat de Granada,Gran de la Sagrera,41.42216,2.19118,True
"(41.42139,2.19014)",Ciutat de Granada,Industria,41.42139,2.19014,True
"(41.39814,2.19835)",Ciutat de Granada,Llull,41.39814,2.19835,True
"(41.39985,2.19609)",Ciutat de Granada,Pallars,41.39985,2.19609,True
"(41.40022,2.19562)",Ciutat de Granada,Pere IV,41.40022,2.19562,True
"(41.39904,2.1972)",Ciutat de Granada,Pujades,41.39904,2.1972,True
"(41.3973,2.19946)",Ciutat de Granada,Ramon Turro,41.3973,2.19946,True
"(41.40159,2.1938399)",Ciutat de Granada,Sancho de Avila,41.40159,2.1938399,True
"(41.40245,2.19273)",Ciutat de Granada,Tanger,41.40245,2.19273,True
"(41.43536,2.1897)",Comerc,Gran de Sant Andreu,41.43536,2.1897,True
"(41.38056,2.17081)",Comerc,Hospital,41.38056,2.17081,True
"(41.3899199,2.18138)",Comerc,Lluis Companys,41.3899199,2.18138,True
"(41.38445,2.18487)",Comerc,Marques de l'Argentera,41.38445,2.18487,True
"(41.38896,2.18141)",Comerc,Picasso,41.38896,2.18141,True
"(41.38671,2.18217)",Comerc,Princesa,41.38671,2.18217,True
"(41.38765,2.18177)",Comerc,Pujades,41.38765,2.18177,True
"(41.42224,2.21118)",Concili de Trento,Corts Catalanes,41.42224,2.21118,True
"(41.41283,2.19466)",Concili de Trento,Espronceda,41.41283,2.19466,True
"(41.41465,2.19665)",Concili de Trento,Fluvia,41.41465,2.19665,True
"(41.412,2.19358)",Concili de Trento,Lope de Vega,41.412,2.19358,True
"(41.42053,2.20491)",Concili de Trento,Maresme,41.42053,2.20491,True
"(41.41968,2.20378)",Concili de Trento,Puigcerda,41.41968,2.20378,True
"(41.41642,2.199)",Concili de Trento,Selva de Mar,41.41642,2.199,True
"(41.40007,2.13487)",Copernic,General Mitre,41.40007,2.13487,True
"(41.4,2.13801)",Copernic,Joan XXIII,41.4,2.13801,True
"(41.39996,2.13739)",Copernic,Modolell,41.39996,2.13739,True
"(41.40087,2.14048)",Copernic,Muntaner,41.40087,2.14048,True
"(41.39999,2.13558)",Copernic,Numero 3 Zona Franca,41.39999,2.13558,True
"(41.3999,2.13512)",Copernic,Pere IV,41.3999,2.13512,True
"(41.3999,2.13574)",Copernic,Pius XII,41.3999,2.13574,True
"(41.40055,2.13969)",Copernic,Santalo,41.40055,2.13969,True
"(41.39991,2.13695)",Copernic,Segle XX,41.39991,2.13695,True
"(41.38982,2.13814)",Deu i Mata,Entenca,41.38982,2.13814,True
"(41.38599,2.13124)",Deu i Mata,Galileu,41.38599,2.13124,True
"(41.3721,2.17048)",Deu i Mata,Montjuic,41.3721,2.17048,True
"(41.3877499,2.13441)",Deu i Mata,Numancia,41.3877499,2.13441,True
"(41.38617,2.1316799)",Deu i Mata,Pius XII,41.38617,2.1316799,True
"(41.4087699,2.13442)",Deu i Mata,Sant Gervasi,41.4087699,2.13442,True
"(41.3735,2.17116)",Deu i Mata,Vila i Vila,41.3735,2.17116,True
"(41.42152,2.16546)",Doctor Bove,Font d'en Fargas,41.42152,2.16546,True
"(41.4211,2.16337)",Doctor Bove,Segle XX,41.4211,2.16337,True
"(41.41146,2.18606)",Doctor Ferran,Mallorca,41.41146,2.18606,True
"(41.39091,2.12337)",Doctor Ferran,Manuel Girona,41.39091,2.12337,True
"(41.4112,2.18682)",Doctor Ferran,Meridiana,41.4112,2.18682,True
"(41.38867,2.16125)",Doctor Letamendi,Enric Granados,41.38867,2.16125,True
"(41.38951,2.1604)",Doctor Letamendi,Joan XXIII,41.38951,2.1604,True
"(41.38856,2.16045)",Doctor Letamendi,Pius XII,41.38856,2.16045,True
"(41.38919,2.16009)",Doctor Letamendi,Segle XX,41.38919,2.16009,True
"(41.39731,2.15567)",Doctor Rizal,Joan XXIII,41.39731,2.15567,True
"(41.39777,2.15643)",Doctor Rizal,Numero 3 Zona Franca,41.39777,2.15643,True
"(41.39779,2.15637)",Doctor Rizal,Pere IV,41.39779,2.15637,True
"(41.39755,2.15598)",Doctor Rizal,Pius XII,41.39755,2.15598,True
"(41.39741,2.15575)",Doctor Rizal,Segle XX,41.39741,2.15575,True
"(41.37791,2.14321)",Elisi,Rector Triado,41.37791,2.14321,True
"(41.38409,2.14236)",Equador,Josep Tarradellas,41.38409,2.14236,True
"(41.38537,2.14072)",Equador,Marques de Sentmenat,41.38537,2.14072,True
"(41.43294,2.17434)",Escultor Ordonez,Joan XXIII,41.43294,2.17434,True
"(41.43244,2.17395)",Escultor Ordonez,Numero 3 Zona Franca,41.43244,2.17395,True
"(41.43231,2.17412)",Escultor Ordonez,Pere IV,41.43231,2.17412,True
"(41.43606,2.17655)",Escultor Ordonez,Pintor Alsamora,41.43606,2.17655,True
"(41.43251,2.17427)",Escultor Ordonez,Pius XII,41.43251,2.17427,True
"(41.43272,2.17444)",Escultor Ordonez,Segle XX,41.43272,2.17444,True
"(41.43481,2.15321)",Esglesia,Estatut de Catalunya,41.43481,2.15321,True
"(41.43582,2.19264)",Estacio del Morrot,Joan XXIII,41.43582,2.19264,True
"(41.4351,2.19292)",Estacio del Morrot,Numero 3 Zona Franca,41.4351,2.19292,True
"(41.3662,2.1559499)",Estacio del Morrot,Olimpic,41.3662,2.1559499,True
"(41.4351,2.1932299)",Estacio del Morrot,Pius XII,41.4351,2.1932299,True
"(41.36739,2.1589999)",Estacio del Morrot,Santa Madrona,41.36739,2.1589999,True
"(41.43541,2.19276)",Estacio del Morrot,Segle XX,41.43541,2.19276,True
"(41.4131,2.14119)",Esteve Terradas,Joan XXIII,41.4131,2.14119,True
"(41.4125,2.14274)",Esteve Terradas,Numero 3 Zona Franca,41.4125,2.14274,True
"(41.41387,2.14068)",Esteve Terradas,Segle XX,41.41387,2.14068,True
"(41.38731,2.13061)",Europa,Galileu,41.38731,2.13061,True
"(41.38693,2.12914)",Europa,Joan Guell,41.38693,2.12914,True
"(41.3701099,2.15838)",Exposicio,Santa Madrona,41.3701099,2.15838,True
"(41.37129,2.16342)",Exposicio,Tapioles,41.37129,2.16342,True
"(41.35917,2.14473)",Ferrocarrils Catalans,Foc,41.35917,2.14473,True
"(41.36152,2.1410999)",Ferrocarrils Catalans,Foneria,41.36152,2.1410999,True
"(41.36472,2.1392)",Ferrocarrils Catalans,Mare de Deu de Port,41.36472,2.1392,True
"(41.4153,2.19588)",Fluvia,Guipuscoa,41.4153,2.19588,True
"(41.4162899,2.19471)",Fluvia,Huelva,41.4162899,2.19471,True
"(41.40612,2.20816)",Fluvia,Llull,41.40612,2.20816,True
"(41.40753,2.20624)",Fluvia,Pallars,41.40753,2.20624,True
"(41.40672,2.20739)",Fluvia,Pujades,41.40672,2.20739,True
"(41.40499,2.20964)",Fluvia,Ramon Turro,41.40499,2.20964,True
"(41.38675,2.1953999)",Font d'en Fargas,Litoral,41.38675,2.1953999,True
"(41.42772,2.1659799)",Font d'en Fargas,Maragall,41.42772,2.1659799,True
"(41.3855999,2.19685)",Font d'en Fargas,Maritim de la Barceloneta,41.3855999,2.19685,True
"(41.42376,2.16534)",Font d'en Fargas,Montserrat de Casanovas,41.42376,2.16534,True
"(41.42443,2.1654399)",Font d'en Fargas,Pedrell,41.42443,2.1654399,True
"(41.41601,2.11038)",Font d'en Fargas,Vallvidrera al Tibidabo,41.41601,2.11038,True
"(41.43545,2.19877)",Fra Juniper Serra,Sant Adria,41.43545,2.19877,True
"(41.38218,2.13181)",Figols,Joan Guell,41.38218,2.13181,True
"(41.38145,2.1291699)",Figols,Numero 3 Zona Franca,41.38145,2.1291699,True
"(41.38122,2.12907)",Figols,Pere IV,41.38122,2.12907,True
"(41.3813465,2.129489)",Figols,Pius XII,41.3813465,2.129489,True
"(41.3985,2.15326)",Gal·la Placidia,Gracia,41.3985,2.15326,True
"(41.39967,2.15202)",Gal·la Placidia,Maria Cubi,41.39967,2.15202,True
"(41.40949,2.17431)",Gaudi,Industria,41.40949,2.17431,True
"(41.4060599,2.17445)",Gaudi,Lepant,41.4060599,2.17445,True
"(41.4095,2.17443)",Gaudi,Los Castillejos,41.4095,2.17443,True
"(41.40439,2.17666)",Gaudi,Mallorca,41.40439,2.17666,True
"(41.40777,2.17444)",Gaudi,Padilla,41.40777,2.17444,True
"(41.40453,2.17451)",Gaudi,Provenca,41.40453,2.17451,True
"(41.40608,2.1743199)",Gaudi,Rossello,41.40608,2.1743199,True
"(41.38183,2.18917)",Ginebra,Joan XXIII,41.38183,2.18917,True
"(41.38138,2.1871999)",Ginebra,Numero 3 Zona Franca,41.38138,2.1871999,True
"(41.38134,2.18741)",Ginebra,Pere IV,41.38134,2.18741,True
"(41.3815,2.1881)",Ginebra,Pius XII,41.3815,2.1881,True
"(41.38165,2.18879)",Ginebra,Segle XX,41.38165,2.18879,True
"(41.40781,2.15495)",Granja Vella,Sant Salvador,41.40781,2.15495,True
"(41.42734,2.14383)",Granja Vella,Vall d'Hebron,41.42734,2.14383,True
"(41.40566,2.1646899)",Grassot,Gracia,41.40566,2.1646899,True
"(41.40395,2.16699)",Grassot,Industria,41.40395,2.16699,True
"(41.40226,2.16925)",Grassot,Rossello,41.40226,2.16925,True
"(41.44774,2.20187)",Guayaquil,Pilar Miro,41.44774,2.20187,True
"(41.44684,2.20295)",Guayaquil,Tucuman,41.44684,2.20295,True
"(41.33365,2.13936)",Horta a Cerdanyola,Numero 3 Zona Franca,41.33365,2.13936,True
"(41.43784,2.15373)",Horta a Cerdanyola,Vall d'Hebron,41.43784,2.15373,True
"(41.39209,2.20403)",Jaume Vicens i Vives,Litoral,41.39209,2.20403,True
"(41.44771,2.1748)",Jaume Vicens i Vives,Mina de la Ciutat,41.44771,2.1748,True
"(41.39089,2.19413)",Joan Miro,Joan XXIII,41.39089,2.19413,True
"(41.38416,2.18464)",Joan Miro,Marques de l'Argentera,41.38416,2.18464,True
"(41.40728,2.18705)",Joan Miro,Meridiana,41.40728,2.18705,True
"(41.38933,2.1960099)",Joan Miro,Numero 3 Zona Franca,41.38933,2.1960099,True
"(41.38969,2.19618)",Joan Miro,Pere IV,41.38969,2.19618,True
"(41.38668,2.12266)",Joan Miro,Pius XII,41.38668,2.12266,True
"(41.37868,2.1386599)",Joan Miro,Sant Antoni,41.37868,2.1386599,True
"(41.39026,2.19526)",Joan Miro,Segle XX,41.39026,2.19526,True
"(41.3951057,2.1384758)",Johann Sebastian Bach,Numero 3 Zona Franca,41.3951057,2.1384758,True
"(41.39481,2.13857)",Johann Sebastian Bach,Pere IV,41.39481,2.13857,True
"(41.39539,2.1390699)",Johann Sebastian Bach,Pius XII,41.39539,2.1390699,True
"(41.39719,2.14065)",Johann Sebastian Bach,Reina Victoria,41.39719,2.14065,True
"(41.39598,2.13958)",Johann Sebastian Bach,Segle XX,41.39598,2.13958,True
"(41.38707,2.17466)",Jonqueres,Laietana,41.38707,2.17466,True
"(41.38789,2.1741799)",Jonqueres,Numero 3 Zona Franca,41.38789,2.1741799,True
"(41.3879,2.1743)",Jonqueres,Pere IV,41.3879,2.1743,True
"(41.38839,2.17407)",Jonqueres,Pius XII,41.38839,2.17407,True
"(41.38867,2.17393)",Jonqueres,Segle XX,41.38867,2.17393,True
"(41.42474,2.14068)",Judea,Numero 3 Zona Franca,41.42474,2.14068,True
"(41.42502,2.14073)",Judea,Pere IV,41.42502,2.14073,True
"(41.44046,2.16167)",Karl Marx,Vall d'Hebron,41.44046,2.16167,True
"(41.4399299,2.16324)",Karl Marx,Valldaura,41.4399299,2.16324,True
"(41.38397,2.17873)",Laietana,Princesa,41.38397,2.17873,True
"(41.38125,2.18232)",Laietana,Sota Muralla,41.38125,2.18232,True
"(41.4007099,2.14961)",Lincoln,Madrazo,41.4007099,2.14961,True
"(41.43116,2.189)",Llenguadoc,Numero 3 Zona Franca,41.43116,2.189,True
"(41.43124,2.18908)",Llenguadoc,Pere IV,41.43124,2.18908,True
"(41.43114,2.1886)",Llenguadoc,Pius XII,41.43114,2.1886,True
"(41.4311,2.18844)",Llenguadoc,Segle XX,41.4311,2.18844,True
"(41.41227,2.17073)",Llorens i Artigas,Los Castillejos,41.41227,2.17073,True
"(41.38313,2.1169699)",Llorens i Artigas,Pascual i Vila,41.38313,2.1169699,True
"(41.43869,2.17735)",Llucmajor,Valldaura,41.43869,2.17735,True
"(41.38951,2.18359)",Lluis Companys,Numero 3 Zona Franca,41.38951,2.18359,True
"(41.3900099,2.18294)",Lluis Companys,Pius XII,41.3900099,2.18294,True
"(41.38923,2.18385)",Lluis Companys,Pujades,41.38923,2.18385,True
"(41.39163,2.18059)",Lluis Companys,Sant Joan,41.39163,2.18059,True
"(41.39125,2.18131)",Lluis Companys,Segle XX,41.39125,2.18131,True
"(41.39115,2.17997)",Lluis Companys,Trafalgar,41.39115,2.17997,True
"(41.42382,2.17759)",Lluis Sagnier,Maragall,41.42382,2.17759,True
"(41.42432,2.17605)",Lluis Sagnier,Mare de Deu de Montserrat,41.42432,2.17605,True
"(41.4251305,2.1736899)",Lluis Sagnier,Numero 3 Zona Franca,41.4251305,2.1736899,True
"(41.42512,2.17362)",Lluis Sagnier,Pere IV,41.42512,2.17362,True
"(41.425142,2.1736599)",Lluis Sagnier,Pius XII,41.425142,2.1736599,True
"(41.42452,2.17565)",Lluis Sagnier,Segle XX,41.42452,2.17565,True
"(41.40609,2.17888)",Los Castillejos,Mallorca,41.40609,2.17888,True
"(41.41545,2.1672699)",Los Castillejos,Mare de Deu de Montserrat,41.41545,2.1672699,True
"(41.4127,2.17016)",Los Castillejos,Mas Casanovas,41.4127,2.17016,True
"(41.40011,2.18678)",Los Castillejos,Meridiana,41.40011,2.18678,True
"(41.41389,2.16854)",Los Castillejos,Pere IV,41.41389,2.16854,True
"(41.40696,2.17776)",Los Castillejos,Provenca,41.40696,2.17776,True
"(41.4078,2.17663)",Los Castillejos,Rossello,41.4078,2.17663,True
"(41.40909,2.20151)",Marroc,Poblenou,41.40909,2.20151,True
"(41.41519,2.20968)",Marroc,Puigcerda,41.41519,2.20968,True
"(41.4056799,2.19703)",Marroc,Tanger,41.4056799,2.19703,True
"(41.41191,2.16911)",Mas Casanovas,Padilla,41.41191,2.16911,True
"(41.39162,2.15058)",Mas Casanovas,Paris,41.39162,2.15058,True
"(41.38908,2.15399)",Mas Casanovas,Provenca,41.38908,2.15399,True
"(41.39006,2.15301)",Mas Casanovas,Rossello,41.39006,2.15301,True
"(41.38183,2.16352)",Mas Casanovas,Sant Antoni,41.38183,2.16352,True
"(41.41611,2.17455)",Mas Casanovas,Sant Quinti,41.41611,2.17455,True
"(41.38289,2.16207)",Mas Casanovas,Sepulveda,41.38289,2.16207,True
"(41.38246,2.12628)",Mejia Lequerica,Numero 3 Zona Franca,41.38246,2.12628,True
"(41.38214,2.12672)",Mejia Lequerica,Pere IV,41.38214,2.12672,True
"(41.38252,2.12645)",Mejia Lequerica,Pius XII,41.38252,2.12645,True
"(41.38312,2.126)",Mejia Lequerica,Segle XX,41.38312,2.126,True
"(41.39241,2.14139)",Mestre Nicolau,Numero 3 Zona Franca,41.39241,2.14139,True
"(41.39304,2.14223)",Mestre Nicolau,Pere IV,41.39304,2.14223,True
"(41.39393,2.14303)",Mestre Nicolau,Pius XII,41.39393,2.14303,True
"(41.37706,2.14408)",Mestre Nicolau,Rector Triado,41.37706,2.14408,True
"(41.39447,2.1435)",Mestre Nicolau,Segle XX,41.39447,2.1435,True
"(41.39162,2.15058)",Montserrat de Casanovas,Paris,41.39162,2.15058,True
"(41.4241,2.16776)",Montserrat de Casanovas,Pedrell,41.4241,2.16776,True
"(41.37663,2.17578)",Montserrat de Casanovas,Portal de Santa Madrona,41.37663,2.17578,True
"(41.40394,2.2083)",Montserrat de Casanovas,Ramon Turro,41.40394,2.2083,True
"(41.38183,2.16352)",Montserrat de Casanovas,Sant Antoni,41.38183,2.16352,True
"(41.41358,2.1612)",Montserrat de Casanovas,Sardenya,41.41358,2.1612,True
"(41.42358,2.17553)",Montserrat de Casanovas,Segle XX,41.42358,2.17553,True
"(41.38289,2.16207)",Montserrat de Casanovas,Sepulveda,41.38289,2.16207,True
"(41.41782,2.17151)",Montserrat de Casanovas,Telegraf,41.41782,2.17151,True
"(41.37274,2.14852)",Mexic,Sant Fructuos,41.37274,2.14852,True
"(41.41239,2.18637)",Nacio,Numero 3 Zona Franca,41.41239,2.18637,True
"(41.41252,2.18634)",Nacio,Pere IV,41.41252,2.18634,True
"(41.41267,2.18603)",Nacio,Pius XII,41.41267,2.18603,True
"(41.4128,2.18577)",Nacio,Segle XX,41.4128,2.18577,True
"(41.39767,2.19539)",Pablo Iglesias,Pujades,41.39767,2.19539,True
"(41.38209,2.18434)",Pablo Iglesias,Sota Muralla,41.38209,2.18434,True
"(41.42561,2.19122)",Pacific,Pere IV,41.42561,2.19122,True
"(41.42575,2.19054)",Pacific,Pius XII,41.42575,2.19054,True
"(41.42588,2.1899)",Pacific,Segle XX,41.42588,2.1899,True
"(41.39607,2.19221)",Pamplona,Pere IV,41.39607,2.19221,True
"(41.39567,2.19275)",Pamplona,Pujades,41.39567,2.19275,True
"(41.39399,2.19505)",Pamplona,Ramon Turro,41.39399,2.19505,True
