NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2011S003117,2,Eixample,26-2-5,el Fort Pienc,71600,Casp,0159 0161,Dilluns,1,Laboral,2011,5,Maig,9,11,Matí,Desconegut,0,2,0,2,5,"4583353,95","431715,11",20110509,09/05/2011,"431715,11/4583353,95",41.398825706,2.18312568188,"41.398825706, 2.18312568188","(41.398825706, 2.18312568188)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S004315,2,Eixample,26-2-5,el Fort Pienc,197302,Marina,0178 0178,Dijous,4,Laboral,2011,6,Juny,23,13,Matí,Desconegut,0,1,0,1,2,"4583388,50","431602,28",20110623,23/06/2011,"431602,28/4583388,50",41.3991272974,2.18177215471,"41.3991272974, 2.18177215471","(41.3991272974, 2.18177215471)",False,Laboral,,2000.0,"[(41.39903, 2.1813699)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S004839,2,Eixample,26-2-5,el Fort Pienc,18505,Aragó,0410 0410,Divendres,5,Laboral,2011,7,Juliol,15,4,Nit,Desconegut,0,2,0,2,2,"4583403,57","431005,55",20110715,15/07/2011,"431005,55/4583403,57",41.3992120465,2.17463258612,"41.3992120465, 2.17463258612","(41.3992120465, 2.17463258612)",False,Laboral,Sagrada familia,486.729799377,"[(41.39926, 2.1743)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S000676,2,Eixample,26-2-5,el Fort Pienc,281307,Ribes,0046 0046,Dimarts,2,Laboral,2011,2,Febrer,1,18,Tarda,Desconegut,0,1,0,1,2,"4583357,74","431757,24",20110201,01/02/2011,"431757,24/4583357,74",41.398863418,2.18362919583,"41.398863418, 2.18362919583","(41.398863418, 2.18362919583)",False,Laboral,,2000.0,"[(41.39911, 2.1837), (41.39911, 2.1837)]",Col.lisió lateral,No hi ha causa mediata
2011S006372,2,Eixample,25-2-6,la Sagrada Família,197302,Marina,0266X0266X,Dissabte,6,Laboral,2011,9,Setembre,24,16,Tarda,Desconegut,0,0,3,3,1,"4583939,55","431059,21",20110924,24/09/2011,"431059,21/4583939,55",41.404044046,2.17521340759,"41.404044046, 2.17521340759","(41.404044046, 2.17521340759)",True,Festiu,Sagrada familia,86.9032448059,[],Atropellament,No hi ha causa mediata
2011S002262,2,Eixample,25-2-6,la Sagrada Família,225500,Nàpols,0248 0248,Dissabte,6,Laboral,2011,4,Abril,2,18,Tarda,Desconegut,0,1,0,1,2,"4583637,80","430768,80",20110402,02/04/2011,"430768,80/4583637,80",41.4013013288,2.17177388894,"41.4013013288, 2.17177388894","(41.4013013288, 2.17177388894)",False,Festiu,Sagrada familia,334.108813727,"[(41.40101, 2.17204)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S000098,2,Eixample,25-2-6,la Sagrada Família,297001,Sant Antoni Maria Claret,0156 0164,Divendres,5,Laboral,2011,1,Gener,7,7,Matí,Desconegut,0,1,0,1,2,"4584487,39","430757,12",20110107,07/01/2011,"430757,12/4584487,39",41.4089522911,2.17153697781,"41.4089522911, 2.17153697781","(41.4089522911, 2.17153697781)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2011S003398,2,Eixample,25-2-6,la Sagrada Família,90502,Còrsega,0647 0651,Dijous,4,Laboral,2011,5,Maig,19,16,Tarda,Desconegut,0,1,0,1,2,"4584612,57","431236,09",20110519,19/05/2011,"431236,09/4584612,57",41.4101208635,2.17725286655,"41.4101208635, 2.17725286655","(41.4101208635, 2.17725286655)",False,Laboral,,2000.0,"[(41.41034, 2.1777099)]",Abast,No hi ha causa mediata
2011S008127,2,Eixample,25-2-6,la Sagrada Família,350308,València,0443 0443,Dijous,4,Laboral,2011,12,Desembre,1,23,Nit,Desconegut,0,1,0,1,2,"4583823,84","431196,85",20111201,01/12/2011,"431196,85/4583823,84",41.4030136751,2.17687307989,"41.4030136751, 2.17687307989","(41.4030136751, 2.17687307989)",False,Laboral,Sagrada familia,219.116325168,"[(41.40278, 2.17673)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S005498,2,Eixample,25-2-6,la Sagrada Família,292201,Sagrada Família,0016 0016,Dilluns,1,Laboral,2011,8,Agost,15,12,Matí,Desconegut,0,1,0,1,2,"4583872,51","430863,03",20110815,15/08/2011,"430863,03/4583872,51",41.403423392,2.17287426125,"41.403423392, 2.17287426125","(41.403423392, 2.17287426125)",False,Festiu,Sagrada familia,126.186846851,"[(41.40351, 2.17319), (41.40351, 2.17319)]",Caiguda interior vehicle,No hi ha causa mediata
2011S005003,2,Eixample,25-2-6,la Sagrada Família,191204,Mallorca,0404 0404,Dijous,4,Laboral,2011,7,Juliol,21,16,Tarda,Desconegut,0,2,0,2,2,"4583792,67","431007,62",20110721,21/07/2011,"431007,62/4583792,67",41.4027167207,2.17461300308,"41.4027167207, 2.17461300308","(41.4027167207, 2.17461300308)",False,Laboral,Sagrada familia,99.1454102394,"[(41.40269, 2.17431)]",Abast,No hi ha causa mediata
2011S008213,2,Eixample,25-2-6,la Sagrada Família,105304,Dos de Maig,0327 0329,Dilluns,1,Laboral,2011,12,Desembre,5,20,Tarda,Desconegut,0,0,0,0,2,"4584783,45","431115,19",20111205,05/12/2011,"431115,19/4584783,45",41.4116495693,2.17578701072,"41.4116495693, 2.17578701072","(41.4116495693, 2.17578701072)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S008561,2,Eixample,25-2-6,la Sagrada Família,76807,Sardenya,0245 0245,Dimarts,2,Laboral,2011,12,Desembre,20,9,Matí,Desconegut,0,1,0,1,2,"4583612,37","431136,50",20111220,20/12/2011,"431136,50/4583612,37",41.4011038665,2.17617521019,"41.4011038665, 2.17617521019","(41.4011038665, 2.17617521019)",False,Laboral,Sagrada familia,314.804800789,[],Altres,No hi ha causa mediata
2011S001827,2,Eixample,25-2-6,la Sagrada Família,76807,Sardenya,0257 0257,Divendres,5,Laboral,2011,3,Març,18,8,Matí,Desconegut,0,1,0,1,3,"4583634,23","431115,24",20110318,18/03/2011,"431115,24/4583634,23",41.4012989313,2.1759184113,"41.4012989313, 2.1759184113","(41.4012989313, 2.1759184113)",False,Laboral,Sagrada familia,285.613285771,[],Abast,No hi ha causa mediata
2011S004937,2,Eixample,25-2-6,la Sagrada Família,268003,Provença,0485 0485,Dimarts,2,Laboral,2011,7,Juliol,19,6,Matí,Desconegut,0,1,0,1,2,"4584208,26","431207,21",20110719,19/07/2011,"431207,21/4584208,26",41.4064769067,2.17695331771,"41.4064769067, 2.17695331771","(41.4064769067, 2.17695331771)",True,Laboral,Sagrada familia,386.742705756,"[(41.40611, 2.17665)]",Xoc contra element estàtic,No hi ha causa mediata
2011S003924,2,Eixample,25-2-6,la Sagrada Família,161407,Indústria,0193 0193,Dimecres,3,Laboral,2011,6,Juny,8,13,Matí,Desconegut,0,1,0,1,2,"4584716,46","431151,46",20110608,08/06/2011,"431151,46/4584716,46",41.4110493209,2.1762285641,"41.4110493209, 2.1762285641","(41.4110493209, 2.1762285641)",True,Laboral,,2000.0,"[(41.41117, 2.17655), (41.4107399, 2.17599)]",Abast,No hi ha causa mediata
2011S005877,2,Eixample,25-2-6,la Sagrada Família,289105,Rosselló,0433 0433,Dimarts,2,Laboral,2011,9,Setembre,6,14,Tarda,Desconegut,0,1,0,1,2,"4584074,06","430877,00",20110906,06/09/2011,"430877,00/4584074,06",41.4052398864,2.17301835885,"41.4052398864, 2.17301835885","(41.4052398864, 2.17301835885)",False,Laboral,Sagrada familia,215.160628722,"[(41.40532, 2.17332)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S000919,2,Eixample,25-2-6,la Sagrada Família,161407,Indústria,0155 0155,Dijous,4,Laboral,2011,2,Febrer,10,16,Tarda,Desconegut,0,2,0,2,2,"4584535,72","430966,81",20110210,10/02/2011,"430966,81/4584535,72",41.4094056193,2.17404007002,"41.4094056193, 2.17404007002","(41.4094056193, 2.17404007002)",False,Laboral,,2000.0,"[(41.4095299, 2.17437), (41.40949, 2.17431), (41.4095, 2.17443)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S008258,3,Sants-Montjuïc,31-3-11,el Poble Sec,234001,Olímpic,0020 0020,Dijous,4,Laboral,2011,12,Desembre,8,3,Nit,Desconegut,0,1,0,1,1,"4579738,98","429491,41",20111208,08/12/2011,"429491,41/4579738,98",41.3660749783,2.15694749499,"41.3660749783, 2.15694749499","(41.3660749783, 2.15694749499)",False,Festiu,,2000.0,[],Xoc contra element estàtic,Alcoholèmia
2011S001290,3,Sants-Montjuïc,31-3-11,el Poble Sec,284101,Rius i Taulet,0004 0012,Dijous,4,Laboral,2011,2,Febrer,24,12,Matí,Desconegut,0,0,0,0,1,"4580470,42","429207,72",20110224,24/02/2011,"429207,72/4580470,42",41.3726379225,2.1534704465,"41.3726379225, 2.1534704465","(41.3726379225, 2.1534704465)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S001050,3,Sants-Montjuïc,31-3-11,el Poble Sec,284101,Rius i Taulet,0004 0012,Dimarts,2,Laboral,2011,2,Febrer,15,23,Nit,Desconegut,0,1,0,1,2,"4580470,42","429207,72",20110215,15/02/2011,"429207,72/4580470,42",41.3726379225,2.1534704465,"41.3726379225, 2.1534704465","(41.3726379225, 2.1534704465)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S003598,3,Sants-Montjuïc,31-3-11,el Poble Sec,118805,Exposició,0121 0121,Divendres,5,Laboral,2011,5,Maig,27,9,Matí,Desconegut,0,0,1,1,2,"4580214,02","429642,23",20110527,27/05/2011,"429642,23/4580214,02",41.3703667113,2.15869550535,"41.3703667113, 2.15869550535","(41.3703667113, 2.15869550535)",False,Laboral,,2000.0,"[(41.3701099, 2.15838)]",Col.lisió lateral,No hi ha causa mediata
2011S008013,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0063 0063,Diumenge,7,Laboral,2011,11,Novembre,27,17,Tarda,Desconegut,0,1,0,1,1,"4580695,01","430540,12",20111127,27/11/2011,"430540,12/4580695,01",41.3747768338,2.16937584738,"41.3747768338, 2.16937584738","(41.3747768338, 2.16937584738)",False,Festiu,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2011S005814,3,Sants-Montjuïc,31-3-11,el Poble Sec,700025,Josep Carner,0032X0032X,Dissabte,6,Laboral,2011,9,Setembre,3,20,Tarda,Desconegut,0,0,0,0,2,"4580536,35","431047,21",20110903,03/09/2011,"431047,21/4580536,35",41.373391436,2.17545723964,"41.373391436, 2.17545723964","(41.373391436, 2.17545723964)",True,Festiu,monument Cristobal Colon,336.289681368,[],Abast,Alcoholèmia
2011S007079,3,Sants-Montjuïc,31-3-11,el Poble Sec,700025,Josep Carner,0045 0045,Dijous,4,Laboral,2011,10,Octubre,20,15,Tarda,Desconegut,0,1,0,1,3,"4580255,04","430929,54",20111020,20/10/2011,"430929,54/4580255,04",41.3708476661,2.17408232168,"41.3708476661, 2.17408232168","(41.3708476661, 2.17408232168)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S000704,3,Sants-Montjuïc,31-3-11,el Poble Sec,94707,Creu dels Molers,0001 0003,Dimecres,3,Laboral,2011,2,Febrer,2,16,Tarda,Desconegut,0,1,0,1,1,"4580695,28","429933,59",20110202,02/02/2011,"429933,59/4580695,28",41.3747266867,2.16212347038,"41.3747266867, 2.16212347038","(41.3747266867, 2.16212347038)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2011S002586,3,Sants-Montjuïc,31-3-11,el Poble Sec,52900,Cabanes,0043 0049,Dijous,4,Laboral,2011,4,Abril,14,12,Matí,Desconegut,0,0,0,0,1,"4580388,43","430551,57",20110414,14/04/2011,"430551,57/4580388,43",41.3720165464,2.16954787778,"41.3720165464, 2.16954787778","(41.3720165464, 2.16954787778)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S008492,3,Sants-Montjuïc,31-3-11,el Poble Sec,108007,Elkano,0050 0050,Dissabte,6,Laboral,2011,12,Desembre,17,13,Matí,Desconegut,0,1,0,1,3,"4580555,16","429957,96",20111217,17/12/2011,"429957,96/4580555,16",41.373466791,2.16243105447,"41.373466791, 2.16243105447","(41.373466791, 2.16243105447)",False,Festiu,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S007310,3,Sants-Montjuïc,31-3-11,el Poble Sec,261004,Poeta Cabanyes,0001 0001,Dissabte,6,Laboral,2011,10,Octubre,29,9,Matí,Desconegut,0,1,0,1,2,"4580696,59","430266,65",20111029,29/10/2011,"430266,65/4580696,59",41.3747674144,2.16610575244,"41.3747674144, 2.16610575244","(41.3747674144, 2.16610575244)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S006243,3,Sants-Montjuïc,31-3-11,el Poble Sec,261004,Poeta Cabanyes,0001 0001,Dimarts,2,Laboral,2011,9,Setembre,20,11,Matí,Desconegut,0,2,0,2,2,"4580696,59","430266,65",20110920,20/09/2011,"430266,65/4580696,59",41.3747674144,2.16610575244,"41.3747674144, 2.16610575244","(41.3747674144, 2.16610575244)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S000176,3,Sants-Montjuïc,31-3-11,el Poble Sec,257700,Piquer,0042 0042,Dimarts,2,Laboral,2011,1,Gener,11,13,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4580544,36","430485,62",20110111,11/01/2011,"430485,62/4580544,36",41.3734152684,2.16874145933,"41.3734152684, 2.16874145933","(41.3734152684, 2.16874145933)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2011S001723,3,Sants-Montjuïc,31-3-11,el Poble Sec,5401,Albareda,0026 0026,Dilluns,1,Laboral,2011,3,Març,14,12,Matí,Desconegut,0,1,0,1,2,"4580612,57","430847,67",20110314,14/03/2011,"430847,67/4580612,57",41.3740608068,2.17306266824,"41.3740608068, 2.17306266824","(41.3740608068, 2.17306266824)",True,Laboral,monument Cristobal Colon,445.015937202,[],Col.lisió lateral,No hi ha causa mediata
2011S000533,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0001X0001X,Dimecres,3,Laboral,2011,1,Gener,26,12,Matí,Desconegut,0,1,0,1,2,"4580654,13","431026,11",20110126,26/01/2011,"431026,11/4580654,13",41.374450439,2.17519154842,"41.374450439, 2.17519154842","(41.374450439, 2.17519154842)",False,Laboral,monument Cristobal Colon,269.148564568,"[(41.37429, 2.1757399)]",Abast,No hi ha causa mediata
2011S003873,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,700122,Longitudinal 5,0083 0087,Dimarts,2,Laboral,2011,6,Juny,7,5,Nit,Desconegut,0,1,0,1,2,"4575676,09","426239,61",20110607,07/06/2011,"426239,61/4575676,09",41.3291906677,2.1185645896,"41.3291906677, 2.1185645896","(41.3291906677, 2.1185645896)",True,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S001926,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,700134,Transversal 8,0012 0012,Dimarts,2,Laboral,2011,3,Març,22,3,Nit,Desconegut,0,1,0,1,1,"4575960,80","425934,60",20110322,22/03/2011,"425934,60/4575960,80",41.3317269804,2.11488543215,"41.3317269804, 2.11488543215","(41.3317269804, 2.11488543215)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2011S007931,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,370203,Número 3 Zona Franca,0079 0109,Dijous,4,Laboral,2011,11,Novembre,24,14,Tarda,Desconegut,0,1,0,1,1,"4576522,54","426470,01",20111124,24/11/2011,"426470,01/4576522,54",41.3368354014,2.12121509763,"41.3368354014, 2.12121509763","(41.3368354014, 2.12121509763)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Calçada en mal estat
2011S002923,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,230601,Mare de Déu de Port,0103B0103B,Diumenge,7,Laboral,2011,5,Maig,1,7,Matí,Desconegut,0,0,0,0,1,"4578211,05","429087,94",20110501,01/05/2011,"429087,94/4578211,05",41.3522779503,2.15230241338,"41.3522779503, 2.15230241338","(41.3522779503, 2.15230241338)",False,Festiu,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S002337,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,369408,Zona Franca,0002F0002F,Dimecres,3,Laboral,2011,4,Abril,6,11,Matí,Desconegut,0,1,0,1,1,"4577853,95","428667,13",20110406,06/04/2011,"428667,13/4577853,95",41.3490245009,2.14731446536,"41.3490245009, 2.14731446536","(41.3490245009, 2.14731446536)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Calçada en mal estat
2011S008425,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,96780,D Zona Franca,0033 0033,Dijous,4,Laboral,2011,12,Desembre,15,16,Tarda,Desconegut,0,1,0,1,2,"4575665,21","427039,51",20111215,15/12/2011,"427039,51/4575665,21",41.3291654761,2.12812362177,"41.3291654761, 2.12812362177","(41.3291654761, 2.12812362177)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S003523,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,222206,Motors,0040 0040,Dimarts,2,Laboral,2011,5,Maig,24,20,Tarda,Desconegut,0,2,0,2,2,"4577660,53","427613,38",20110524,24/05/2011,"427613,38/4577660,53",41.3471884241,2.13474277726,"41.3471884241, 2.13474277726","(41.3471884241, 2.13474277726)",False,Laboral,,2000.0,"[(41.34711, 2.13431)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S003170,3,Sants-Montjuïc,32-3-13,la Marina de Port,169409,Corts Catalanes,0120 0126,Dimecres,3,Laboral,2011,5,Maig,11,9,Matí,Desconegut,0,2,0,2,3,"4579475,07","427615,81",20110511,11/05/2011,"427615,81/4579475,07",41.3635315728,2.13455536037,"41.3635315728, 2.13455536037","(41.3635315728, 2.13455536037)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2011S006887,3,Sants-Montjuïc,32-3-13,la Marina de Port,273502,Radi,0010 0010,Dimecres,3,Laboral,2011,10,Octubre,12,19,Tarda,Desconegut,0,2,0,2,1,"4579431,96","427607,98",20111012,12/10/2011,"427607,98/4579431,96",41.3631425926,2.13446689835,"41.3631425926, 2.13446689835","(41.3631425926, 2.13446689835)",False,Festiu,,2000.0,[],Bolcada (més de dues rodes),No hi ha causa mediata
2011S008234,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701496,Transversal 17,0049 0049,Dimecres,3,Laboral,2011,12,Desembre,7,8,Matí,Desconegut,0,1,0,1,2,"4575208,70","426262,62",20111207,07/12/2011,"426262,62/4575208,70",41.3249831509,2.11889624478,"41.3249831509, 2.11889624478","(41.3249831509, 2.11889624478)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S002672,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001300000,Dilluns,1,Laboral,2011,4,Abril,18,8,Matí,Desconegut,0,1,0,1,3,"4579023,11","430209,42",20110418,18/04/2011,"430209,42/4579023,11",41.3596899118,2.16561404247,"41.3596899118, 2.16561404247","(41.3596899118, 2.16561404247)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S001870,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001300000,Dissabte,6,Laboral,2011,3,Març,19,14,Tarda,Desconegut,0,2,0,2,4,"4579023,11","430209,42",20110319,19/03/2011,"430209,42/4579023,11",41.3596899118,2.16561404247,"41.3596899118, 2.16561404247","(41.3596899118, 2.16561404247)",False,Festiu,,2000.0,[],Abast multiple,No hi ha causa mediata
2011S005595,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001600000,Dilluns,1,Laboral,2011,8,Agost,22,12,Matí,Desconegut,0,1,0,1,2,"4577433,63","427749,61",20110822,22/08/2011,"427749,61/4577433,63",41.3451570409,2.13639799945,"41.3451570409, 2.13639799945","(41.3451570409, 2.13639799945)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S008370,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,Creu Coberta,0057 0061,Dimarts,2,Laboral,2011,12,Desembre,13,16,Tarda,Desconegut,0,1,1,2,3,"4580748,41","428599,36",20111213,13/12/2011,"428599,36/4580748,41",41.3750879398,2.14616374533,"41.3750879398, 2.14616374533","(41.3750879398, 2.14616374533)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S001904,3,Sants-Montjuïc,33-3-15,Hostafrancs,331507,Tarragona,0161U0161U,Dilluns,1,Laboral,2011,3,Març,21,11,Matí,Desconegut,0,1,0,1,1,"4581199,03","428437,71",20110321,21/03/2011,"428437,71/4581199,03",41.3791321537,2.14417767562,"41.3791321537, 2.14417767562","(41.3791321537, 2.14417767562)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2011S005690,3,Sants-Montjuïc,33-3-15,Hostafrancs,114000,Espanya,0006 0008,Diumenge,7,Laboral,2011,8,Agost,28,11,Matí,Desconegut,0,1,0,1,2,"4580784,48","428785,63",20110828,28/08/2011,"428785,63/4580784,48",41.3754293148,2.1483867598,"41.3754293148, 2.1483867598","(41.3754293148, 2.1483867598)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2011S004090,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0302 0302,Dimarts,2,Laboral,2011,6,Juny,14,18,Tarda,Desconegut,0,1,0,1,2,"4580450,58","428589,55",20110614,14/06/2011,"428589,55/4580450,58",41.3724046187,2.14608152943,"41.3724046187, 2.14608152943","(41.3724046187, 2.14608152943)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S000822,3,Sants-Montjuïc,32-3-13,la Marina de Port,230601,Mare de Déu de Port,0415 0415,Dilluns,1,Laboral,2011,2,Febrer,7,11,Matí,Desconegut,0,1,0,1,2,"4579628,75","427978,59",20110207,07/02/2011,"427978,59/4579628,75",41.3649482501,2.13887413494,"41.3649482501, 2.13887413494","(41.3649482501, 2.13887413494)",False,Laboral,,2000.0,"[(41.36472, 2.1392)]",Col.lisió lateral,No hi ha causa mediata
2011S000255,3,Sants-Montjuïc,32-3-13,la Marina de Port,261478,Polvorí,0002 0002,Divendres,5,Laboral,2011,1,Gener,14,13,Matí,Desconegut,0,1,0,1,1,"4579553,55","428340,57",20110114,14/01/2011,"428340,57/4579553,55",41.364303252,2.1432105785,"41.364303252, 2.1432105785","(41.364303252, 2.1432105785)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2011S006860,3,Sants-Montjuïc,32-3-13,la Marina de Port,230601,Mare de Déu de Port,0219 0219,Dimarts,2,Laboral,2011,10,Octubre,11,16,Tarda,Desconegut,0,1,0,1,1,"4578774,09","428378,78",20111011,11/10/2011,"428378,78/4578774,09",41.3572863173,2.14375941255,"41.3572863173, 2.14375941255","(41.3572863173, 2.14375941255)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2011S003020,3,Sants-Montjuïc,32-3-13,la Marina de Port,701376,Matemàtiques,0003 0003,Dijous,4,Laboral,2011,5,Maig,5,9,Matí,Desconegut,0,0,0,0,1,"4579738,97","428016,50",20110505,05/05/2011,"428016,50/4579738,97",41.3659443534,2.13931427558,"41.3659443534, 2.13931427558","(41.3659443534, 2.13931427558)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S007405,3,Sants-Montjuïc,34-3-17,Sants - Badal,48404,Brasil,0021 0023,Dijous,4,Laboral,2011,11,Novembre,3,14,Tarda,Desconegut,0,1,0,1,2,"4580979,06","427217,75",20111103,03/11/2011,"427217,75/4580979,06",41.3770415466,2.12961603728,"41.3770415466, 2.12961603728","(41.3770415466, 2.12961603728)",False,Laboral,,2000.0,"[(41.37664, 2.12976)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S007436,3,Sants-Montjuïc,34-3-17,Sants - Badal,312400,Sants,0417 0419,Divendres,5,Laboral,2011,11,Novembre,4,23,Nit,Desconegut,0,5,0,5,2,"4580820,89","426669,68",20111104,04/11/2011,"426669,68/4580820,89",41.3755672164,2.1230816791,"41.3755672164, 2.1230816791","(41.3755672164, 2.1230816791)",True,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S002390,3,Sants-Montjuïc,34-3-17,Sants - Badal,210808,Miquel Àngel,0103 0103,Dijous,4,Laboral,2011,4,Abril,7,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4580955,19","427218,09",20110407,07/04/2011,"427218,09/4580955,19",41.3768265897,2.12962296907,"41.3768265897, 2.12962296907","(41.3768265897, 2.12962296907)",False,Laboral,,2000.0,"[(41.37664, 2.12976)]",Atropellament,No hi ha causa mediata
2011S004915,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,0100X0100X,Dilluns,1,Laboral,2011,7,Juliol,18,10,Matí,Desconegut,0,1,0,1,2,"4580798,41","427732,57",20110718,18/07/2011,"427732,57/4580798,41",41.3754608994,2.13579350002,"41.3754608994, 2.13579350002","(41.3754608994, 2.13579350002)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S004470,3,Sants-Montjuïc,34-3-17,Sants - Badal,187207,Madrid,0038 0040,Dijous,4,Laboral,2011,6,Juny,30,16,Tarda,Desconegut,0,1,0,1,2,"4580962,37","426830,33",20110630,30/06/2011,"426830,33/4580962,37",41.3768560925,2.12498551362,"41.3768560925, 2.12498551362","(41.3768560925, 2.12498551362)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S000381,3,Sants-Montjuïc,34-3-17,Sants - Badal,312400,Sants,0300 0304,Dimecres,3,Laboral,2011,1,Gener,19,23,Nit,Desconegut,0,1,0,1,2,"4580835,00","426890,10",20110119,19/01/2011,"426890,10/4580835,00",41.3757143546,2.12571556839,"41.3757143546, 2.12571556839","(41.3757143546, 2.12571556839)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S005599,3,Sants-Montjuïc,34-3-17,Sants - Badal,187207,Madrid,0080 0086,Dilluns,1,Laboral,2011,8,Agost,22,14,Tarda,Desconegut,0,2,0,2,2,"4581099,72","427010,06",20110822,22/08/2011,"427010,06/4581099,72",41.3781094712,2.12711807201,"41.3781094712, 2.12711807201","(41.3781094712, 2.12711807201)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S004958,3,Sants-Montjuïc,33-3-16,la Bordeta,30602,Badal,0033 0035,Dimarts,2,Laboral,2011,7,Juliol,19,19,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4579844,49","427556,93",20110719,19/07/2011,"427556,93/4579844,49",41.3668535077,2.13380732588,"41.3668535077, 2.13380732588","(41.3668535077, 2.13380732588)",True,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
