NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2010S007377,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0768 0768,Dissabte,6,Laboral,2010,10,Octubre,30,16,Tarda,Desconegut,0,1,0,1,1,"4583301,91","431502,45",20101030,30/10/2010,"431502,45/4583301,91",41.39833891,2.18058782226,"41.39833891, 2.18058782226","(41.39833891, 2.18058782226)",False,Festiu,,2000.0,"[(41.3982, 2.18027), (41.3982, 2.18027)]",Atropellament,No hi ha causa mediata
2010S007031,2,Eixample,26-2-5,el Fort Pienc,197302,Marina,0157 0167,Diumenge,7,Laboral,2010,10,Octubre,17,3,Nit,Desconegut,0,3,0,3,2,"4583330,19","431577,61",20101017,17/10/2010,"431577,61/4583330,19",41.3986000183,2.18148365111,"41.3986000183, 2.18148365111","(41.3986000183, 2.18148365111)",False,Festiu,,2000.0,"[(41.39903, 2.1813699)]",Col.lisió fronto-lateral,No hi ha causa mediata
2010S004407,2,Eixample,26-2-5,el Fort Pienc,169409,Corts Catalanes,0705 0705,Dijous,4,Laboral,2010,6,Juny,24,2,Nit,Desconegut,0,3,0,3,2,"4583201,07","431325,30",20100624,24/06/2010,"431325,30/4583201,07",41.3974155655,2.17848028494,"41.3974155655, 2.17848028494","(41.3974155655, 2.17848028494)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S003954,2,Eixample,26-2-5,el Fort Pienc,9209,Alí Bei,0130 0130,Dimarts,2,Laboral,2010,6,Juny,8,2,Nit,Desconegut,0,1,0,1,2,"4583171,53","431945,45",20100608,08/06/2010,"431945,45/4583171,53",41.3972022313,2.18590141589,"41.3972022313, 2.18590141589","(41.3972022313, 2.18590141589)",False,Laboral,,2000.0,"[(41.39739, 2.18595)]",Col.lisió fronto-lateral,Excés de velocitat o inadequada
2010S005275,2,Eixample,26-2-5,el Fort Pienc,9209,Alí Bei,0101 0101,Dimecres,3,Laboral,2010,7,Juliol,28,9,Matí,Desconegut,0,1,0,1,1,"4582972,63","431708,34",20100728,28/07/2010,"431708,34/4582972,63",41.3953906968,2.18308770927,"41.3953906968, 2.18308770927","(41.3953906968, 2.18308770927)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2010S008897,2,Eixample,26-2-5,el Fort Pienc,197302,Marina,0138 0138,Dijous,4,Laboral,2010,12,Desembre,23,17,Tarda,Desconegut,0,1,0,1,2,"4583181,61","431793,22",20101223,23/12/2010,"431793,22/4583181,61",41.397280121,2.18407941472,"41.397280121, 2.18407941472","(41.397280121, 2.18407941472)",False,Laboral,,2000.0,[],Abast,Alcoholèmia
2010S006926,2,Eixample,26-2-5,el Fort Pienc,325005,Sicília,0191 0191,Dimecres,3,Laboral,2010,10,Octubre,13,3,Nit,Desconegut,0,0,0,0,2,"4583509,75","431050,98",20101013,13/10/2010,"431050,98/4583509,75",41.4001722723,2.17516391015,"41.4001722723, 2.17516391015","(41.4001722723, 2.17516391015)",True,Laboral,Sagrada familia,385.383837167,"[(41.4001, 2.17548), (41.4004199, 2.17502)]",Col.lisió lateral,Alcoholèmia
2010S005965,2,Eixample,25-2-6,la Sagrada Família,225500,Nàpols,0216 0216,Divendres,5,Laboral,2010,9,Setembre,3,16,Tarda,Desconegut,0,1,0,1,1,"4583530,56","430872,35",20100903,03/09/2010,"430872,35/4583530,56",41.4003443632,2.17302479908,"41.4003443632, 2.17302479908","(41.4003443632, 2.17302479908)",False,Laboral,Sagrada familia,377.535311212,"[(41.40013, 2.17317)]",Atropellament,No hi ha causa mediata
2010S001523,2,Eixample,25-2-6,la Sagrada Família,289105,Rosselló,0402 0402,Dimecres,3,Laboral,2010,3,Març,3,11,Matí,Desconegut,0,1,0,1,1,"4584058,79","430891,24",20100303,03/03/2010,"430891,24/4584058,79",41.405103579,2.17319045152,"41.405103579, 2.17319045152","(41.405103579, 2.17319045152)",False,Laboral,Sagrada familia,194.773731597,"[(41.40532, 2.17332)]",Atropellament,No hi ha causa mediata
2010S003497,2,Eixample,25-2-6,la Sagrada Família,350308,València,0450 0450,Divendres,5,Laboral,2010,5,Maig,21,12,Matí,Desconegut,0,1,0,1,1,"4583801,20","431208,42",20100521,21/05/2010,"431208,42/4583801,20",41.402810754,2.17701405687,"41.402810754, 2.17701405687","(41.402810754, 2.17701405687)",False,Laboral,Sagrada familia,237.665367999,"[(41.40278, 2.17673)]",Caiguda interior vehicle,No hi ha causa mediata
2010S004113,2,Eixample,26-2-5,el Fort Pienc,76807,Sardenya,0152 0152,Dissabte,6,Laboral,2010,6,Juny,12,20,Tarda,Desconegut,0,2,0,2,3,"4582914,30","431851,04",20100612,12/06/2010,"431851,04/4582914,30",41.3948774412,2.18480110082,"41.3948774412, 2.18480110082","(41.3948774412, 2.18480110082)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S004779,2,Eixample,25-2-6,la Sagrada Família,144601,Diagonal,0330 0330,Divendres,5,Laboral,2010,7,Juliol,9,11,Matí,Desconegut,0,1,0,1,2,"4583563,67","431037,11",20100709,09/07/2010,"431037,11/4583563,67",41.4006567227,2.17499185787,"41.4006567227, 2.17499185787","(41.4006567227, 2.17499185787)",False,Laboral,Sagrada familia,329.938504118,"[(41.4004199, 2.17502)]",Col.lisió lateral,No hi ha causa mediata
2010S007006,2,Eixample,25-2-6,la Sagrada Família,297001,Sant Antoni Maria Claret,0216 0220,Dissabte,6,Laboral,2010,10,Octubre,16,12,Matí,Desconegut,0,1,0,1,2,"4584736,07","431017,71",20101016,16/10/2010,"431017,71/4584736,07",41.4112144732,2.17462617133,"41.4112144732, 2.17462617133","(41.4112144732, 2.17462617133)",False,Festiu,,2000.0,"[(41.41119, 2.1743)]",Col.lisió lateral,No hi ha causa mediata
2010S008128,2,Eixample,25-2-6,la Sagrada Família,297001,Sant Antoni Maria Claret,0246 0246,Dijous,4,Laboral,2010,11,Novembre,25,23,Nit,Desconegut,0,1,0,1,3,"4584801,13","431078,26",20101125,25/11/2010,"431078,26/4584801,13",41.411805641,2.17534316987,"41.411805641, 2.17534316987","(41.411805641, 2.17534316987)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S005443,2,Eixample,25-2-6,la Sagrada Família,350308,València,0393 0393,Dimecres,3,Laboral,2010,8,Agost,4,21,Tarda,Desconegut,0,1,0,1,2,"4583624,63","430992,31",20100804,04/08/2010,"430992,31/4583624,63",41.4012019256,2.17444901667,"41.4012019256, 2.17444901667","(41.4012019256, 2.17444901667)",False,Laboral,Sagrada familia,265.312246568,"[(41.40097, 2.1743)]",Abast,No hi ha causa mediata
2010S005299,2,Eixample,25-2-6,la Sagrada Família,350308,València,0417 0417,Dijous,4,Laboral,2010,7,Juliol,29,14,Tarda,Desconegut,0,1,0,1,2,"4583685,43","431050,11",20100729,29/07/2010,"431050,11/4583685,43",41.4017544902,2.17513349443,"41.4017544902, 2.17513349443","(41.4017544902, 2.17513349443)",False,Laboral,Sagrada familia,213.693643771,"[(41.40185, 2.1754699)]",Col.lisió fronto-lateral,No hi ha causa mediata
2010S003924,2,Eixample,25-2-6,la Sagrada Família,73900,Castillejos,0351 0351,Dilluns,1,Laboral,2010,6,Juny,7,5,Nit,Desconegut,0,1,0,1,2,"4584616,01","430912,47",20100607,07/06/2010,"430912,47/4584616,01",41.4101240949,2.17338080732,"41.4101240949, 2.17338080732","(41.4101240949, 2.17338080732)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S003531,2,Eixample,25-2-6,la Sagrada Família,68900,Cartagena,0261 0263,Dissabte,6,Laboral,2010,5,Maig,22,5,Nit,Desconegut,0,0,0,0,3,"4584460,64","431241,01",20100522,22/05/2010,"431241,01/4584460,64",41.4087529017,2.17732899104,"41.4087529017, 2.17732899104","(41.4087529017, 2.17732899104)",False,Festiu,,2000.0,"[(41.4086, 2.1777)]",Xoc contra element estàtic,Alcoholèmia
2010S003889,3,Sants-Montjuïc,31-3-11,el Poble Sec,114000,Espanya,9999 9999,Dissabte,6,Laboral,2010,6,Juny,5,14,Tarda,Desconegut,0,1,0,1,2,"4580704,33","428846,88",20100605,05/06/2010,"428846,88/4580704,33",41.3747128492,2.14912854523,"41.3747128492, 2.14912854523","(41.3747128492, 2.14912854523)",False,Festiu,,2000.0,"[(41.37465, 2.1494399)]",Col.lisió lateral,No hi ha causa mediata
2010S005067,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0115B0115B,Dimecres,3,Laboral,2010,7,Juliol,21,6,Matí,Desconegut,0,1,0,1,2,"4580704,87","429834,29",20100721,21/07/2010,"429834,29/4580704,87",41.3748044091,2.16093502113,"41.3748044091, 2.16093502113","(41.3748044091, 2.16093502113)",False,Laboral,,2000.0,"[(41.37498, 2.16078)]",Caiguda (dues rodes),No hi ha causa mediata
2010S001365,3,Sants-Montjuïc,31-3-11,el Poble Sec,130006,Fontrodona,0004 0004,Dimecres,3,Laboral,2010,2,Febrer,24,19,Tarda,Desconegut,0,1,0,1,1,"4580643,33","430383,35",20100224,24/02/2010,"430383,35/4580643,33",41.3742978214,2.1675072645,"41.3742978214, 2.1675072645","(41.3742978214, 2.1675072645)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S003652,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0087 0087,Dijous,4,Laboral,2010,5,Maig,27,17,Tarda,Desconegut,0,1,0,1,2,"4580699,39","430222,08",20100527,27/05/2010,"430222,08/4580699,39",41.3747887699,2.16557250161,"41.3747887699, 2.16557250161","(41.3747887699, 2.16557250161)",False,Laboral,,2000.0,"[(41.37497, 2.16523), (41.37497, 2.16523)]",Abast,No hi ha causa mediata
2010S000293,3,Sants-Montjuïc,31-3-11,el Poble Sec,61107,Pedreres,0027 0029,Dijous,4,Laboral,2010,1,Gener,14,14,Tarda,Desconegut,0,1,0,1,2,"4580508,11","429691,73",20100114,14/01/2010,"429691,73/4580508,11",41.3730198125,2.15925323692,"41.3730198125, 2.15925323692","(41.3730198125, 2.15925323692)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S005950,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0025 0027,Divendres,5,Laboral,2010,9,Setembre,3,8,Matí,Desconegut,0,1,0,1,3,"4580665,47","430909,06",20100903,03/09/2010,"430909,06/4580665,47",41.3745425347,2.17379067969,"41.3745425347, 2.17379067969","(41.3745425347, 2.17379067969)",False,Laboral,monument Cristobal Colon,367.326194697,[],Abast multiple,No hi ha causa mediata
2010S004898,3,Sants-Montjuïc,31-3-11,el Poble Sec,198804,Paral·lel,0097 0097,Dimecres,3,Laboral,2010,7,Juliol,14,11,Matí,Desconegut,0,1,0,1,2,"4580701,46","430071,27",20100714,14/07/2010,"430071,27/4580701,46",41.3747943234,2.16376901071,"41.3747943234, 2.16376901071","(41.3747943234, 2.16376901071)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S002209,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,700127,Major de Mercabarna,0009 0009,Dimecres,3,Laboral,2010,3,Març,31,13,Matí,Desconegut,0,1,0,1,2,"4576182,37","426126,53",20100331,31/03/2010,"426126,53/4576182,37",41.3337401974,2.1171518756,"41.3337401974, 2.1171518756","(41.3337401974, 2.1171518756)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S007240,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,375706,Número 60 Zona Franca,0026 0030,Dilluns,1,Laboral,2010,10,Octubre,25,13,Matí,Desconegut,0,1,0,1,2,"4577645,50","428493,01",20101025,25/10/2010,"428493,01/4577645,50",41.347131618,2.14525787992,"41.347131618, 2.14525787992","(41.347131618, 2.14525787992)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S003822,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,78802,Cisell,0010U0010U,Dijous,4,Laboral,2010,6,Juny,3,7,Matí,Desconegut,0,1,0,1,2,"4578433,87","428366,43",20100603,03/06/2010,"428366,43/4578433,87",41.3542209686,2.14365194806,"41.3542209686, 2.14365194806","(41.3542209686, 2.14365194806)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S001174,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,116140,Estació del Morrot,0001 0003,Dimecres,3,Laboral,2010,2,Febrer,17,8,Matí,Desconegut,0,0,0,0,2,"4579501,81","430630,53",20100217,17/02/2010,"430630,53/4579501,81",41.3640378216,2.1705933995,"41.3640378216, 2.1705933995","(41.3640378216, 2.1705933995)",False,Laboral,,2000.0,[],Col.lisió frontal,No hi ha causa mediata
2010S008774,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,222206,Motors,0043 0051,Diumenge,7,Laboral,2010,12,Desembre,19,15,Tarda,Desconegut,0,2,0,2,2,"4577664,87","427491,94",20101219,19/12/2010,"427491,94/4577664,87",41.3472165911,2.13329081203,"41.3472165911, 2.13329081203","(41.3472165911, 2.13329081203)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S008142,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,30089,B Zona Franca,0023 0023,Divendres,5,Laboral,2010,11,Novembre,26,14,Tarda,Desconegut,0,1,0,1,2,"4576093,51","427733,52",20101126,26/11/2010,"427733,52/4576093,51",41.3330855638,2.13636517317,"41.3330855638, 2.13636517317","(41.3330855638, 2.13636517317)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S004136,3,Sants-Montjuïc,32-3-13,la Marina de Port,369408,Zona Franca,0136 0136,Dilluns,1,Laboral,2010,6,Juny,14,9,Matí,Desconegut,0,1,0,1,2,"4578883,70","428123,56",20100614,14/06/2010,"428123,56/4578883,70",41.3582507972,2.14069556844,"41.3582507972, 2.14069556844","(41.3582507972, 2.14069556844)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S003186,3,Sants-Montjuïc,32-3-13,la Marina de Port,135203,Foc,0097B0097B,Dilluns,1,Laboral,2010,5,Maig,10,19,Tarda,Desconegut,0,1,0,1,2,"4578962,48","428426,48",20100510,10/05/2010,"428426,48/4578962,48",41.3589873251,2.14430738616,"41.3589873251, 2.14430738616","(41.3589873251, 2.14430738616)",False,Laboral,,2000.0,"[(41.35917, 2.14473)]",Xoc contra element estàtic,Alcoholèmia
2010S002818,3,Sants-Montjuïc,32-3-13,la Marina de Port,227006,Negrell,0004 0004,Dilluns,1,Laboral,2010,4,Abril,26,16,Tarda,Desconegut,0,1,0,1,2,"4578703,70","428531,11",20100426,26/04/2010,"428531,11/4578703,70",41.3566658716,2.1455886339,"41.3566658716, 2.1455886339","(41.3566658716, 2.1455886339)",False,Laboral,,2000.0,[],Col.lisió frontal,No hi ha causa mediata
2010S005326,3,Sants-Montjuïc,32-3-13,la Marina de Port,265504,Prat,0036 0036,Divendres,5,Laboral,2010,7,Juliol,30,8,Matí,Desconegut,0,1,0,1,2,"4579100,55","427544,21",20100730,30/07/2010,"427544,21/4579100,55",41.3601519654,2.13374412148,"41.3601519654, 2.13374412148","(41.3601519654, 2.13374412148)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2010S003575,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),0015E0000,Dimarts,2,Laboral,2010,5,Maig,25,2,Nit,Desconegut,0,0,0,0,1,"4577804,02","428745,03",20100525,25/05/2010,"428745,03/4577804,02",41.3485816916,2.1482514146,"41.3485816916, 2.1482514146","(41.3485816916, 2.1482514146)",False,Laboral,,2000.0,[],Col.lisió frontal,Alcoholèmia
2010S007147,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701266,Litoral (Llobregat),001590000,Divendres,5,Laboral,2010,10,Octubre,22,4,Nit,Desconegut,0,0,0,0,1,"4577614,82","428106,61",20101022,22/10/2010,"428106,61/4577614,82",41.3468209001,2.14064326755,"41.3468209001, 2.14064326755","(41.3468209001, 2.14064326755)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2010S001763,3,Sants-Montjuïc,33-3-15,Hostafrancs,246703,Rector Triadó,0052 0052,Dissabte,6,Laboral,2010,3,Març,13,17,Tarda,Desconegut,0,0,1,1,2,"4580998,26","428413,45",20100313,13/03/2010,"428413,45/4580998,26",41.377321733,2.14391129199,"41.377321733, 2.14391129199","(41.377321733, 2.14391129199)",False,Festiu,,2000.0,"[(41.37706, 2.14408), (41.37706, 2.14408), (41.3775199, 2.14353)]",Col.lisió fronto-lateral,No hi ha causa mediata
2010S005495,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,Creu Coberta,0066 0066,Dissabte,6,Laboral,2010,8,Agost,7,18,Tarda,Desconegut,0,1,0,1,1,"4580774,96","428507,05",20100807,07/08/2010,"428507,05/4580774,96",41.3753188708,2.14505685327,"41.3753188708, 2.14505685327","(41.3753188708, 2.14505685327)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2010S002224,3,Sants-Montjuïc,33-3-15,Hostafrancs,331507,Tarragona,0101 0101,Dijous,4,Laboral,2010,4,Abril,1,9,Matí,Desconegut,1,0,0,1,2,"4580860,92","428739,51",20100401,01/04/2010,"428739,51/4580860,92",41.3761137005,2.1478263083,"41.3761137005, 2.1478263083","(41.3761137005, 2.1478263083)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S005532,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0268 0268,Dilluns,1,Laboral,2010,8,Agost,9,16,Tarda,Desconegut,0,1,0,1,1,"4580304,39","428440,35",20100809,09/08/2010,"428440,35/4580304,39",41.3710746847,2.14431485728,"41.3710746847, 2.14431485728","(41.3710746847, 2.14431485728)",False,Laboral,,2000.0,"[(41.37117, 2.14375), (41.37117, 2.14375)]",Altres,No hi ha causa mediata
2010S004228,3,Sants-Montjuïc,33-3-15,Hostafrancs,222603,Moianès,0082 0082,Dijous,4,Laboral,2010,6,Juny,17,11,Matí,Desconegut,0,2,0,2,3,"4580752,65","428306,29",20100617,17/06/2010,"428306,29/4580752,65",41.3751000723,2.14265897554,"41.3751000723, 2.14265897554","(41.3751000723, 2.14265897554)",False,Laboral,,2000.0,"[(41.37525, 2.14317), (41.37526, 2.14255)]",Xoc contra element estàtic,No hi ha causa mediata
2010S003320,3,Sants-Montjuïc,33-3-15,Hostafrancs,108700,Elisi,0031U0031U,Dissabte,6,Laboral,2010,5,Maig,15,15,Tarda,Desconegut,0,3,0,3,2,"4581153,43","428465,45",20100515,15/05/2010,"428465,45/4581153,43",41.3787239176,2.14451476855,"41.3787239176, 2.14451476855","(41.3787239176, 2.14451476855)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S008650,3,Sants-Montjuïc,33-3-15,Hostafrancs,191204,Mallorca,0028U0028U,Dimecres,3,Laboral,2010,12,Desembre,15,12,Matí,Desconegut,0,1,0,1,2,"4581231,75","428391,39",20101215,15/12/2010,"428391,39/4581231,75",41.3794227299,2.14361992218,"41.3794227299, 2.14361992218","(41.3794227299, 2.14361992218)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S008368,3,Sants-Montjuïc,32-3-13,la Marina de Port,369408,Zona Franca,0228 0228,Divendres,5,Laboral,2010,12,Desembre,3,19,Tarda,Desconegut,0,1,0,1,2,"4579381,54","427857,44",20101203,03/12/2010,"427857,44/4579381,54",41.3627108697,2.13745516326,"41.3627108697, 2.13745516326","(41.3627108697, 2.13745516326)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S001869,3,Sants-Montjuïc,32-3-13,la Marina de Port,369408,Zona Franca,0244 0244,Dijous,4,Laboral,2010,3,Març,18,7,Matí,Desconegut,0,5,0,5,4,"4579469,24","427810,63",20100318,18/03/2010,"427810,63/4579469,24",41.3634965567,2.13688512045,"41.3634965567, 2.13688512045","(41.3634965567, 2.13688512045)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S003544,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0188X0188X,Dissabte,6,Laboral,2010,5,Maig,22,18,Tarda,Desconegut,0,2,0,2,2,"4579935,87","428063,67",20100522,22/05/2010,"428063,67/4579935,87",41.3677219786,2.13985485581,"41.3677219786, 2.13985485581","(41.3677219786, 2.13985485581)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2010S002891,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0188X0188X,Dijous,4,Laboral,2010,4,Abril,29,8,Matí,Desconegut,0,0,0,0,2,"4579935,87","428063,67",20100429,29/04/2010,"428063,67/4579935,87",41.3677219786,2.13985485581,"41.3677219786, 2.13985485581","(41.3677219786, 2.13985485581)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S007527,3,Sants-Montjuïc,32-3-13,la Marina de Port,58634,Can Clos,0001 0001,Divendres,5,Laboral,2010,11,Novembre,5,12,Matí,Desconegut,0,2,0,2,2,"4579039,16","428497,09",20101105,05/11/2010,"428497,09/4579039,16",41.3596842299,2.14514243164,"41.3596842299, 2.14514243164","(41.3596842299, 2.14514243164)",False,Laboral,,2000.0,[],Abast,Excés de velocitat o inadequada
2010S003809,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0212 0214,Dimecres,3,Laboral,2010,6,Juny,2,15,Tarda,Desconegut,0,2,0,2,2,"4580103,04","428234,68",20100602,02/06/2010,"428234,68/4580103,04",41.3692428844,2.14187962353,"41.3692428844, 2.14187962353","(41.3692428844, 2.14187962353)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S007467,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0216 0216,Dimecres,3,Laboral,2010,11,Novembre,3,14,Tarda,Desconegut,0,1,0,1,2,"4580113,57","428245,35",20101103,03/11/2010,"428245,35/4580113,57",41.3693386757,2.14200594825,"41.3693386757, 2.14200594825","(41.3693386757, 2.14200594825)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S008902,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0226 0226,Dijous,4,Laboral,2010,12,Desembre,23,20,Tarda,Desconegut,0,1,0,1,2,"4580161,06","428294,06",20101223,23/12/2010,"428294,06/4580161,06",41.3697707422,2.14258271118,"41.3697707422, 2.14258271118","(41.3697707422, 2.14258271118)",False,Laboral,,2000.0,"[(41.37009, 2.14234), (41.37009, 2.14234)]",Abast,No hi ha causa mediata
2010S005780,3,Sants-Montjuïc,34-3-18,Sants,365000,Violant Hongria Reina Aragó,0144 0144,Dimecres,3,Laboral,2010,8,Agost,25,18,Tarda,Desconegut,0,1,0,1,2,"4581314,17","427583,12",20100825,25/08/2010,"427583,12/4581314,17",41.3800927165,2.13394488152,"41.3800927165, 2.13394488152","(41.3800927165, 2.13394488152)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S007219,3,Sants-Montjuïc,34-3-17,Sants - Badal,300106,Sant Frederic,0041 0043,Diumenge,7,Laboral,2010,10,Octubre,24,20,Tarda,Desconegut,0,2,0,2,2,"4580494,16","426971,60",20101024,24/10/2010,"426971,60/4580494,16",41.372651944,2.12673113755,"41.372651944, 2.12673113755","(41.372651944, 2.12673113755)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S006493,3,Sants-Montjuïc,33-3-16,la Bordeta,169409,Corts Catalanes,0181 0247,Dissabte,6,Laboral,2010,9,Setembre,25,18,Tarda,Desconegut,0,1,0,1,2,"4580093,92","428150,60",20100925,25/09/2010,"428150,60/4580093,92",41.369153243,2.14087544157,"41.369153243, 2.14087544157","(41.369153243, 2.14087544157)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2010S004470,3,Sants-Montjuïc,33-3-16,la Bordeta,235208,Olzinelles,0120 0120,Dilluns,1,Laboral,2010,6,Juny,28,11,Matí,Desconegut,0,1,0,1,2,"4580204,95","427883,09",20100628,28/06/2010,"427883,09/4580204,95",41.3701293267,2.13766388616,"41.3701293267, 2.13766388616","(41.3701293267, 2.13766388616)",False,Laboral,,2000.0,"[(41.37005, 2.13813), (41.37016, 2.13799), (41.36996, 2.13734)]",Col.lisió lateral,No hi ha causa mediata
2010S005734,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,Corts Catalanes,0329 0331,Dilluns,1,Laboral,2010,8,Agost,23,13,Matí,Desobeir el senyal del semàfor,0,3,0,3,2,"4580533,50","428596,10",20100823,23/08/2010,"428596,10/4580533,50",41.3731520314,2.14615007897,"41.3731520314, 2.14615007897","(41.3731520314, 2.14615007897)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S003896,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,Corts Catalanes,0271 0271,Dissabte,6,Laboral,2010,6,Juny,5,16,Tarda,Desconegut,0,1,0,1,1,"4580339,78","428388,09",20100605,05/06/2010,"428388,09/4580339,78",41.3713887819,2.14368583737,"41.3713887819, 2.14368583737","(41.3713887819, 2.14368583737)",False,Festiu,,2000.0,"[(41.37117, 2.14375), (41.37117, 2.14375)]",Atropellament,No hi ha causa mediata
2010S003890,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,Corts Catalanes,0267 0269,Dissabte,6,Laboral,2010,6,Juny,5,12,Matí,Desconegut,0,1,0,1,2,"4580305,61","428367,25",20100605,05/06/2010,"428367,25/4580305,61",41.3710791703,2.14344070259,"41.3710791703, 2.14344070259","(41.3710791703, 2.14344070259)",False,Festiu,,2000.0,"[(41.37117, 2.14375), (41.37117, 2.14375)]",Col.lisió fronto-lateral,No hi ha causa mediata
2010S001991,3,Sants-Montjuïc,33-3-16,la Bordeta,244901,Parcerisa,0040 0040,Dilluns,1,Laboral,2010,3,Març,22,14,Tarda,Desconegut,0,2,0,2,2,"4579848,42","427809,69",20100322,22/03/2010,"427809,69/4579848,42",41.3669116108,2.13682874837,"41.3669116108, 2.13682874837","(41.3669116108, 2.13682874837)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S002469,3,Sants-Montjuïc,33-3-16,la Bordeta,280202,Mossèn Amadeu Oller,0001X0001X,Dimecres,3,Laboral,2010,4,Abril,14,6,Matí,Desconegut,0,1,0,1,2,"4579966,60","427996,23",20100414,14/04/2010,"427996,23/4579966,60",41.3679927231,2.13904491175,"41.3679927231, 2.13904491175","(41.3679927231, 2.13904491175)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
