NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2014S004132,10,Sant Martí,101-10-65,el Clot,18505,Aragó,0637 0637,Dijous,4,Laboral,2014,6,Juny,5,11,Matí,Desconegut,0,1,0,1,2,"4584849,17","432310,20",20140605,05/06/2014,"432310,20/4584849,17",41.4123430218,2.19007667948,"41.4123430218, 2.19007667948","(41.4123430218, 2.19007667948)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S002461,10,Sant Martí,101-10-65,el Clot,180401,Lope de Vega,0273 0275,Dijous,4,Laboral,2014,4,Abril,3,13,Matí,Desconegut,0,1,0,1,2,"4584983,52","432705,80",20140403,03/04/2014,"432705,80/4584983,52",41.413586293,2.19479472756,"41.413586293, 2.19479472756","(41.413586293, 2.19479472756)",True,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S005706,10,Sant Martí,101-10-65,el Clot,209900,Meridiana,0068 0068,Dissabte,6,Laboral,2014,8,Agost,2,18,Tarda,Desconegut,0,4,0,4,2,"4584227,04","432154,04",20140802,02/08/2014,"432154,04/4584227,04",41.4067265221,2.18827812322,"41.4067265221, 2.18827812322","(41.4067265221, 2.18827812322)",True,Festiu,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S000902,10,Sant Martí,101-10-65,el Clot,209900,Meridiana,0077 0077,Dijous,4,Laboral,2014,2,Febrer,6,9,Matí,Desconegut,0,0,0,0,2,"4584179,04","432092,83",20140206,06/02/2014,"432092,83/4584179,04",41.4062890324,2.18755125154,"41.4062890324, 2.18755125154","(41.4062890324, 2.18755125154)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S004138,10,Sant Martí,101-10-65,el Clot,1604,Sèquia Comtal,0016 0016,Dijous,4,Laboral,2014,6,Juny,5,14,Tarda,Desconegut,0,1,0,1,1,"4584619,76","432170,35",20140605,05/06/2014,"432170,35/4584619,76",41.4102650068,2.18842922172,"41.4102650068, 2.18842922172","(41.4102650068, 2.18842922172)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S000403,10,Sant Martí,101-10-65,el Clot,18505,Aragó,0580 0580,Dissabte,6,Laboral,2014,1,Gener,18,9,Matí,Desconegut,0,1,0,1,2,"4584555,67","432060,89",20140118,18/01/2014,"432060,89/4584555,67",41.4096785234,2.18712687256,"41.4096785234, 2.18712687256","(41.4096785234, 2.18712687256)",False,Festiu,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S000643,10,Sant Martí,102-10-72,Sant Martí de Provençals,169409,Corts Catalanes,1015 1015,Dilluns,1,Laboral,2014,1,Gener,27,22,Nit,Desconegut,0,1,0,1,1,"4585185,11","433202,26",20140127,27/01/2014,"433202,26/4585185,11",41.415443373,2.20071227924,"41.415443373, 2.20071227924","(41.415443373, 2.20071227924)",False,Laboral,,2000.0,"[(41.41537, 2.20032)]",Caiguda (dues rodes),No hi ha causa mediata
2014S004841,10,Sant Martí,102-10-72,Sant Martí de Provençals,153205,Guipúscoa,0089 0089,Dimecres,3,Laboral,2014,7,Juliol,2,9,Matí,Desconegut,0,1,0,1,2,"4585809,91","433289,19",20140702,02/07/2014,"433289,19/4585809,91",41.4210779843,2.20168345791,"41.4210779843, 2.20168345791","(41.4210779843, 2.20168345791)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S000824,10,Sant Martí,102-10-72,Sant Martí de Provençals,153205,Guipúscoa,0018 0022,Dilluns,1,Laboral,2014,2,Febrer,3,20,Tarda,Desconegut,0,1,0,1,1,"4585208,56","432734,53",20140203,03/02/2014,"432734,53/4585208,56",41.4156155654,2.19511344047,"41.4156155654, 2.19511344047","(41.4156155654, 2.19511344047)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S002162,10,Sant Martí,102-10-72,Sant Martí de Provençals,153205,Guipúscoa,0052 0052,Dilluns,1,Laboral,2014,3,Març,24,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4585389,91","432933,95",20140324,24/03/2014,"432933,95/4585389,91",41.4172655981,2.19747933356,"41.4172655981, 2.19747933356","(41.4172655981, 2.19747933356)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S001286,10,Sant Martí,102-10-72,Sant Martí de Provençals,266802,Julián Besteiro,0015 0015,Dimarts,2,Laboral,2014,2,Febrer,25,20,Tarda,Desconegut,0,1,0,1,2,"4585455,85","432996,08",20140225,25/02/2014,"432996,08/4585455,85",41.4178646829,2.19821541465,"41.4178646829, 2.19821541465","(41.4178646829, 2.19821541465)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S009099,10,Sant Martí,102-10-72,Sant Martí de Provençals,30409,Bac de Roda,0185 0185,Dijous,4,Laboral,2014,12,Desembre,11,10,Matí,Desconegut,0,1,0,1,2,"4585168,63","432892,77",20141211,11/12/2014,"432892,77/4585168,63",41.4152691577,2.19701116297,"41.4152691577, 2.19701116297","(41.4152691577, 2.19701116297)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S008035,10,Sant Martí,102-10-72,Sant Martí de Provençals,158504,Huelva,0038 0040,Dilluns,1,Laboral,2014,11,Novembre,3,12,Matí,Desconegut,0,1,0,1,2,"4585451,57","432776,19",20141103,03/11/2014,"432776,19/4585451,57",41.4178077686,2.19558488336,"41.4178077686, 2.19558488336","(41.4178077686, 2.19558488336)",True,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2014S008670,10,Sant Martí,101-10-65,el Clot,209900,Meridiana,0092 0092,Dimecres,3,Laboral,2014,11,Novembre,26,8,Matí,Desconegut,0,1,0,1,2,"4584472,82","432156,70",20141126,26/11/2014,"432156,70/4584472,82",41.4089404117,2.18828239163,"41.4089404117, 2.18828239163","(41.4089404117, 2.18828239163)",True,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S002109,10,Sant Martí,102-10-72,Sant Martí de Provençals,307207,Sant Martí,0002B0002B,Divendres,5,Laboral,2014,3,Març,21,16,Tarda,Desconegut,0,1,0,1,2,"4585438,08","432696,81",20140321,21/03/2014,"432696,81/4585438,08",41.4176796235,2.19463659549,"41.4176796235, 2.19463659549","(41.4176796235, 2.19463659549)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S005265,10,Sant Martí,101-10-65,el Clot,18505,Aragó,0538 0538,Dimecres,3,Laboral,2014,7,Juliol,16,11,Matí,Desconegut,0,1,0,1,2,"4584367,22","431862,51",20140716,16/07/2014,"431862,51/4584367,22",41.4079644213,2.1847747583,"41.4079644213, 2.1847747583","(41.4079644213, 2.1847747583)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S006580,10,Sant Martí,101-10-65,el Clot,89004,Consell de Cent,0611 0611,Dissabte,6,Laboral,2014,9,Setembre,13,19,Tarda,Desconegut,0,1,0,1,2,"4584356,67","432002,87",20140913,13/09/2014,"432002,87/4584356,67",41.4078812864,2.1864551066,"41.4078812864, 2.1864551066","(41.4078812864, 2.1864551066)",False,Festiu,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S000677,10,Sant Martí,101-10-65,el Clot,105304,Dos de Maig,0208 0208,Dimecres,3,Laboral,2014,1,Gener,29,10,Matí,Desconegut,0,1,0,1,2,"4584351,74","431862,24",20140129,29/01/2014,"431862,24/4584351,74",41.407824975,2.18477327115,"41.407824975, 2.18477327115","(41.407824975, 2.18477327115)",True,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S003134,10,Sant Martí,101-10-65,el Clot,146902,Glòries Catalanes,0019 0019,Dilluns,1,Laboral,2014,4,Abril,28,19,Tarda,Desconegut,0,1,0,1,2,"4584181,50","432172,41",20140428,28/04/2014,"432172,41/4584181,50",41.4063179074,2.188502988,"41.4063179074, 2.188502988","(41.4063179074, 2.188502988)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S001436,10,Sant Martí,101-10-65,el Clot,146902,Glòries Catalanes,0019 0019,Dimecres,3,Laboral,2014,2,Febrer,26,13,Matí,Desconegut,0,1,0,1,2,"4584181,50","432172,41",20140226,26/02/2014,"432172,41/4584181,50",41.4063179074,2.188502988,"41.4063179074, 2.188502988","(41.4063179074, 2.188502988)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S005242,10,Sant Martí,101-10-65,el Clot,146902,Glòries Catalanes,0019 0019,Dimarts,2,Laboral,2014,7,Juliol,15,14,Tarda,Desconegut,0,1,0,1,2,"4584181,50","432172,41",20140715,15/07/2014,"432172,41/4584181,50",41.4063179074,2.188502988,"41.4063179074, 2.188502988","(41.4063179074, 2.188502988)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S002701,10,Sant Martí,101-10-65,el Clot,161101,Independència,0265B0265B,Dijous,4,Laboral,2014,4,Abril,10,18,Tarda,Desconegut,0,1,0,1,2,"4584429,58","431934,23",20140410,10/04/2014,"431934,23/4584429,58",41.4085321546,2.18562574908,"41.4085321546, 2.18562574908","(41.4085321546, 2.18562574908)",False,Laboral,,2000.0,"[(41.4089, 2.18579)]",Col.lisió lateral,No hi ha causa mediata
2014S008095,10,Sant Martí,101-10-65,el Clot,169409,Corts Catalanes,0823 0823,Dimecres,3,Laboral,2014,11,Novembre,5,11,Matí,Desconegut,0,1,0,1,2,"4584197,87","432229,70",20141105,05/11/2014,"432229,70/4584197,87",41.4064701789,2.1891865132,"41.4064701789, 2.1891865132","(41.4064701789, 2.1891865132)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S006392,10,Sant Martí,101-10-65,el Clot,169409,Corts Catalanes,0823 0823,Divendres,5,Laboral,2014,9,Setembre,5,9,Matí,Desconegut,0,1,0,1,2,"4584197,87","432229,70",20140905,05/09/2014,"432229,70/4584197,87",41.4064701789,2.1891865132,"41.4064701789, 2.1891865132","(41.4064701789, 2.1891865132)",True,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S006229,10,Sant Martí,101-10-65,el Clot,169409,Corts Catalanes,0823 0823,Divendres,5,Laboral,2014,8,Agost,29,14,Tarda,Desconegut,0,1,0,1,2,"4584197,87","432229,70",20140829,29/08/2014,"432229,70/4584197,87",41.4064701789,2.1891865132,"41.4064701789, 2.1891865132","(41.4064701789, 2.1891865132)",True,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S009076,10,Sant Martí,101-10-65,el Clot,169409,Corts Catalanes,0835 0835,Dimecres,3,Laboral,2014,12,Desembre,10,16,Tarda,Desconegut,0,1,0,1,2,"4584222,72","432255,32",20141210,10/12/2014,"432255,32/4584222,72",41.4066961549,2.18949022352,"41.4066961549, 2.18949022352","(41.4066961549, 2.18949022352)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S002213,10,Sant Martí,102-10-73,la Verneda i la Pau,266405,Prim,0139 0139,Dimecres,3,Laboral,2014,3,Març,26,11,Matí,Desconegut,0,1,0,1,2,"4585977,49","433765,77",20140326,26/03/2014,"433765,77/4585977,49",41.4226267584,2.20736772784,"41.4226267584, 2.20736772784","(41.4226267584, 2.20736772784)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S002739,10,Sant Martí,102-10-72,Sant Martí de Provençals,322608,Selva de Mar,0186 0186,Divendres,5,Laboral,2014,4,Abril,11,16,Tarda,Desconegut,0,1,0,1,2,"4585406,81","433268,68",20140411,11/04/2014,"433268,68/4585406,81",41.4174456786,2.20148251591,"41.4174456786, 2.20148251591","(41.4174456786, 2.20148251591)",True,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S008112,10,Sant Martí,102-10-73,la Verneda i la Pau,60807,Cantàbria,0071 0071,Dimecres,3,Laboral,2014,11,Novembre,5,17,Tarda,Desconegut,0,1,0,1,1,"4586300,49","433123,02",20141105,05/11/2014,"433123,02/4586300,49",41.4254826741,2.19964086084,"41.4254826741, 2.19964086084","(41.4254826741, 2.19964086084)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S008300,10,Sant Martí,102-10-73,la Verneda i la Pau,60807,Cantàbria,0077 0077,Dimecres,3,Laboral,2014,11,Novembre,12,7,Matí,Desconegut,0,1,0,1,2,"4586369,25","433164,47",20141112,12/11/2014,"433164,47/4586369,25",41.4261054238,2.20012927209,"41.4261054238, 2.20012927209","(41.4261054238, 2.20012927209)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S008241,10,Sant Martí,102-10-73,la Verneda i la Pau,266405,Prim,0223V0223V,Dilluns,1,Laboral,2014,11,Novembre,10,7,Matí,Desconegut,0,3,0,3,2,"4586510,87","433244,93",20141110,10/11/2014,"433244,93/4586510,87",41.4273876418,2.20107647058,"41.4273876418, 2.20107647058","(41.4273876418, 2.20107647058)",True,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S005451,10,Sant Martí,102-10-73,la Verneda i la Pau,307207,Sant Martí,0016U0016U,Dimecres,3,Laboral,2014,7,Juliol,23,7,Matí,Desconegut,0,1,0,1,1,"4586277,91","432888,37",20140723,23/07/2014,"432888,37/4586277,91",41.4252597344,2.19683542616,"41.4252597344, 2.19683542616","(41.4252597344, 2.19683542616)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S008198,10,Sant Martí,102-10-73,la Verneda i la Pau,158504,Huelva,0129 0129,Dissabte,6,Laboral,2014,11,Novembre,8,7,Matí,Desconegut,0,0,0,0,1,"4586051,77","433352,46",20141108,08/11/2014,"433352,46/4586051,77",41.4232615961,2.20241387328,"41.4232615961, 2.20241387328","(41.4232615961, 2.20241387328)",False,Festiu,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2014S001947,10,Sant Martí,102-10-72,Sant Martí de Provençals,86200,Concili de Trento,0189 0189,Diumenge,7,Laboral,2014,3,Març,16,12,Matí,Desconegut,0,1,0,1,2,"4585691,74","433371,98",20140316,16/03/2014,"433371,98/4585691,74",41.4200205318,2.20268711783,"41.4200205318, 2.20268711783","(41.4200205318, 2.20268711783)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2014S006634,10,Sant Martí,103-10-70,el Besòs i el Maresme,701265,Litoral (Besòs),000560000,Dimarts,2,Laboral,2014,9,Setembre,16,9,Matí,Desconegut,0,1,0,1,2,"4584632,43","434994,58",20140916,16/09/2014,"434994,58/4584632,43",41.4106124998,2.22221626546,"41.4106124998, 2.22221626546","(41.4106124998, 2.22221626546)",True,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S009009,10,Sant Martí,103-10-70,el Besòs i el Maresme,701266,Litoral (Llobregat),000550000,Dilluns,1,Laboral,2014,12,Desembre,8,11,Matí,Desconegut,0,1,0,1,3,"4584731,20","435017,20",20141208,08/12/2014,"435017,20/4584731,20",41.4115039269,2.22247628019,"41.4115039269, 2.22247628019","(41.4115039269, 2.22247628019)",False,Festiu,,2000.0,[],Abast multiple,No hi ha causa mediata
2014S005879,10,Sant Martí,102-10-72,Sant Martí de Provençals,3406,Agricultura,0240 0240,Dilluns,1,Laboral,2014,8,Agost,11,14,Tarda,Desconegut,0,1,0,1,2,"4585691,86","433358,80",20140811,11/08/2014,"433358,80/4585691,86",41.4200205195,2.20252939906,"41.4200205195, 2.20252939906","(41.4200205195, 2.20252939906)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S008726,10,Sant Martí,103-10-70,el Besòs i el Maresme,701414,C-31,020850000,Dijous,4,Laboral,2014,11,Novembre,27,18,Tarda,Desconegut,0,1,0,1,2,"4585946,20","434078,33",20141127,27/11/2014,"434078,33/4585946,20",41.4223706452,2.21111123772,"41.4223706452, 2.21111123772","(41.4223706452, 2.21111123772)",True,Laboral,,2000.0,"[(41.42231, 2.21064), (41.42224, 2.21118)]",Col.lisió lateral,No hi ha causa mediata
2014S002061,10,Sant Martí,103-10-70,el Besòs i el Maresme,266405,Prim,0090 0090,Dijous,4,Laboral,2014,3,Març,20,11,Matí,Desconegut,0,0,0,0,1,"4585448,39","434368,18",20140320,20/03/2014,"434368,18/4585448,39",41.4179107344,2.21463359944,"41.4179107344, 2.21463359944","(41.4179107344, 2.21463359944)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2014S003769,10,Sant Martí,103-10-70,el Besòs i el Maresme,165601,Jaume Huguet,0002 0002,Dijous,4,Laboral,2014,5,Maig,22,19,Tarda,Desconegut,0,0,0,0,2,"4585569,92","434283,93",20140522,22/05/2014,"434283,93/4585569,92",41.4189984368,2.21361233024,"41.4189984368, 2.21361233024","(41.4189984368, 2.21361233024)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S003765,10,Sant Martí,103-10-70,el Besòs i el Maresme,94300,Cristóbal de Moura,0222 0222,Dijous,4,Laboral,2014,5,Maig,22,18,Tarda,Creuar per fora pas de vianants,0,2,0,2,1,"4585476,34","434390,69",20140522,22/05/2014,"434390,69/4585476,34",41.4181643109,2.21489990362,"41.4181643109, 2.21489990362","(41.4181643109, 2.21489990362)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S006481,10,Sant Martí,103-10-71,Provençals del Poblenou,242906,Pallars,0385V0385V,Dimarts,2,Laboral,2014,9,Setembre,9,11,Matí,Desconegut,0,0,0,0,1,"4584726,25","433944,10",20140909,09/09/2014,"433944,10/4584726,25",41.4113718649,2.20963826613,"41.4113718649, 2.20963826613","(41.4113718649, 2.20963826613)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2014S008114,10,Sant Martí,103-10-71,Provençals del Poblenou,44403,Bolívia,0316 0316,Dimecres,3,Laboral,2014,11,Novembre,5,17,Tarda,Desconegut,0,0,1,1,2,"4585341,08","433845,60",20141105,05/11/2014,"433845,60/4585341,08",41.4169013698,2.20839258565,"41.4169013698, 2.20839258565","(41.4169013698, 2.20839258565)",False,Laboral,,2000.0,"[(41.41718, 2.20796)]",Caiguda (dues rodes),No hi ha causa mediata
2014S003205,10,Sant Martí,103-10-70,el Besòs i el Maresme,143609,Josep Pla,0034 0038,Dimecres,3,Laboral,2014,4,Abril,30,21,Tarda,Desconegut,0,2,0,2,2,"4584831,98","434404,48",20140430,30/04/2014,"434404,48/4584831,98",41.4123618535,2.2151347732,"41.4123618535, 2.2151347732","(41.4123618535, 2.2151347732)",False,Laboral,,2000.0,"[(41.41267, 2.21532)]",Col.lisió lateral,No hi ha causa mediata
2014S001327,10,Sant Martí,103-10-71,Provençals del Poblenou,144601,Diagonal,0108 0110,Dissabte,6,Laboral,2014,2,Febrer,22,12,Matí,Desconegut,0,1,0,1,2,"4584544,81","433572,37",20140222,22/02/2014,"433572,37/4584544,81",41.4097070472,2.20521082825,"41.4097070472, 2.20521082825","(41.4097070472, 2.20521082825)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2014S009438,10,Sant Martí,103-10-70,el Besòs i el Maresme,249304,Pere IV,0528 0528,Diumenge,7,Laboral,2014,12,Desembre,21,15,Tarda,Desconegut,0,0,0,0,2,"4585601,42","434007,12",20141221,21/12/2014,"434007,12/4585601,42",41.4192594618,2.21029676295,"41.4192594618, 2.21029676295","(41.4192594618, 2.21029676295)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S004226,10,Sant Martí,103-10-70,el Besòs i el Maresme,266405,Prim,0079 0079,Dilluns,1,Laboral,2014,6,Juny,9,19,Tarda,Desconegut,0,1,0,1,2,"4585448,20","434280,24",20140609,09/06/2014,"434280,24/4585448,20",41.4179018355,2.21358140352,"41.4179018355, 2.21358140352","(41.4179018355, 2.21358140352)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S009462,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020790000,Dilluns,1,Laboral,2014,12,Desembre,22,12,Matí,Desconegut,0,1,0,1,1,"4585530,40","433652,43",20141222,22/12/2014,"433652,43/4585530,40",41.4185905955,2.2060605483,"41.4185905955, 2.2060605483","(41.4185905955, 2.2060605483)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S000477,10,Sant Martí,103-10-71,Provençals del Poblenou,115603,Espronceda,0194 0194,Dimarts,2,Laboral,2014,1,Gener,21,15,Tarda,Desconegut,0,1,0,1,2,"4584827,03","433077,40",20140121,21/01/2014,"433077,40/4584827,03",41.4122078627,2.19925798043,"41.4122078627, 2.19925798043","(41.4122078627, 2.19925798043)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2014S001415,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020700000,Dimarts,2,Laboral,2014,2,Febrer,25,19,Tarda,Desconegut,0,1,0,1,2,"4584901,86","433010,80",20140225,25/02/2014,"433010,80/4584901,86",41.4128762863,2.19845288789,"41.4128762863, 2.19845288789","(41.4128762863, 2.19845288789)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S006041,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020710000,Dimarts,2,Laboral,2014,8,Agost,19,16,Tarda,Desconegut,0,2,0,2,2,"4584971,32","433081,94",20140819,19/08/2014,"433081,94/4584971,32",41.4135078189,2.19929633818,"41.4135078189, 2.19929633818","(41.4135078189, 2.19929633818)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S005439,10,Sant Martí,103-10-71,Provençals del Poblenou,249304,Pere IV,0499 0499,Dimarts,2,Laboral,2014,7,Juliol,22,19,Tarda,Desconegut,0,1,0,1,1,"4585597,69","433967,82",20140722,22/07/2014,"433967,82/4585597,69",41.419222638,2.20982692992,"41.419222638, 2.20982692992","(41.419222638, 2.20982692992)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2014S000241,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020670000,Dissabte,6,Laboral,2014,1,Gener,11,23,Nit,Desconegut,0,1,0,1,1,"4584691,03","432792,39",20140111,11/01/2014,"432792,39/4584691,03",41.4109591683,2.19586320761,"41.4109591683, 2.19586320761","(41.4109591683, 2.19586320761)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2014S002449,10,Sant Martí,103-10-71,Provençals del Poblenou,30409,Bac de Roda,0142 0142,Dijous,4,Laboral,2014,4,Abril,3,8,Matí,Desconegut,0,3,0,3,2,"4584788,23","433310,41",20140403,03/04/2014,"433310,41/4584788,23",41.4118777705,2.20205000769,"41.4118777705, 2.20205000769","(41.4118777705, 2.20205000769)",True,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S000341,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020750000,Dijous,4,Laboral,2014,1,Gener,16,8,Matí,Desconegut,0,1,0,1,2,"4585249,15","433366,47",20140116,16/01/2014,"433366,47/4585249,15",41.4160337955,2.20266994493,"41.4160337955, 2.20266994493","(41.4160337955, 2.20266994493)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S004231,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020750000,Dimarts,2,Laboral,2014,6,Juny,10,8,Matí,Desconegut,0,0,1,1,2,"4585249,15","433366,47",20140610,10/06/2014,"433366,47/4585249,15",41.4160337955,2.20266994493,"41.4160337955, 2.20266994493","(41.4160337955, 2.20266994493)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S007213,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020750000,Dimarts,2,Laboral,2014,10,Octubre,7,10,Matí,Desconegut,0,2,0,2,2,"4585249,15","433366,47",20141007,07/10/2014,"433366,47/4585249,15",41.4160337955,2.20266994493,"41.4160337955, 2.20266994493","(41.4160337955, 2.20266994493)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2014S005350,10,Sant Martí,103-10-71,Provençals del Poblenou,30409,Bac de Roda,0125 0125,Divendres,5,Laboral,2014,7,Juliol,18,19,Tarda,Desconegut,0,1,0,1,2,"4584710,53","433342,42",20140718,18/07/2014,"433342,42/4584710,53",41.4111806039,2.20244153606,"41.4111806039, 2.20244153606","(41.4111806039, 2.20244153606)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S004816,10,Sant Martí,104-10-68,el Poblenou,270901,Pujades,0137 0137,Dimarts,2,Laboral,2014,7,Juliol,1,8,Matí,Desconegut,0,1,0,1,1,"4583688,14","433084,96",20140701,01/07/2014,"433084,96/4583688,14",41.4019508299,2.19947435301,"41.4019508299, 2.19947435301","(41.4019508299, 2.19947435301)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Calçada en mal estat
2014S001587,10,Sant Martí,104-10-68,el Poblenou,700654,Litoral,0064 0064,Dilluns,1,Laboral,2014,3,Març,3,16,Tarda,Desconegut,0,2,0,2,2,"4583040,05","433685,58",20140303,03/03/2014,"433685,58/4583040,05",41.3961634112,2.20673008136,"41.3961634112, 2.20673008136","(41.3961634112, 2.20673008136)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2014S000983,10,Sant Martí,104-10-68,el Poblenou,700667,Jaume Vicens i Vives,0002 0002,Dissabte,6,Laboral,2014,2,Febrer,8,5,Nit,Desconegut,0,0,0,0,2,"4582845,30","433507,61",20140208,08/02/2014,"433507,61/4582845,30",41.3943946508,2.2046227397,"41.3943946508, 2.2046227397","(41.3943946508, 2.2046227397)",False,Festiu,,2000.0,[],Altres,Alcoholèmia
2014S005386,10,Sant Martí,104-10-68,el Poblenou,701265,Litoral (Besòs),000760000,Diumenge,7,Laboral,2014,7,Juliol,20,23,Nit,Desconegut,0,2,0,2,2,"4583102,38","433705,19",20140720,20/07/2014,"433705,19/4583102,38",41.3967264189,2.20695781548,"41.3967264189, 2.20695781548","(41.3967264189, 2.20695781548)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2014S002497,10,Sant Martí,104-10-68,el Poblenou,701266,Litoral (Llobregat),000790000,Divendres,5,Laboral,2014,4,Abril,4,15,Tarda,Desconegut,0,6,0,6,6,"4582905,96","433473,30",20140404,04/04/2014,"433473,30/4582905,96",41.3949381627,2.20420569992,"41.3949381627, 2.20420569992","(41.3949381627, 2.20420569992)",True,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2014S000082,10,Sant Martí,103-10-71,Provençals del Poblenou,115603,Espronceda,0151X0151X,Diumenge,7,Laboral,2014,1,Gener,5,13,Matí,Desconegut,0,1,0,1,2,"4584494,10","433383,68",20140105,05/01/2014,"433383,68/4584494,10",41.4092346999,2.20295899353,"41.4092346999, 2.20295899353","(41.4092346999, 2.20295899353)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
