NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2012S007330,6,Gràcia,61-6-28,Vallcarca i els Penitents,84306,Collserola,0026 0026,Divendres,5,Laboral,2012,10,Octubre,19,17,Tarda,Desconegut,0,1,0,1,2,"4585425,53","427726,90",20121019,19/10/2012,"427726,90/4585425,53",41.417134961,2.13517343206,"41.417134961, 2.13517343206","(41.417134961, 2.13517343206)",True,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2012S007748,6,Gràcia,62-6-31,la Vila de Gràcia,208001,Torrent de l'Olla,0183 0183,Dilluns,1,Laboral,2012,11,Novembre,5,19,Tarda,Desconegut,0,1,0,1,1,"4584117,37","429231,99",20121105,05/11/2012,"429231,99/4584117,37",41.4054868355,2.15333457234,"41.4054868355, 2.15333457234","(41.4054868355, 2.15333457234)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2012S004697,6,Gràcia,61-6-30,la Salut,344000,Dalt,0098U0098U,Dijous,4,Laboral,2012,6,Juny,28,19,Tarda,Desconegut,0,1,0,1,1,"4584723,29","429586,09",20120628,28/06/2012,"429586,09/4584723,29",41.4109752221,2.15750006747,"41.4109752221, 2.15750006747","(41.4109752221, 2.15750006747)",False,Laboral,Parc Güell,474.071923143,"[(41.41119, 2.15763), (41.41119, 2.15763), (41.41119, 2.15763), (41.41119, 2.15763)]",Caiguda interior vehicle,No hi ha causa mediata
2012S000455,6,Gràcia,62-6-31,la Vila de Gràcia,90502,Còrsega,0347 0347,Divendres,5,Laboral,2012,1,Gener,20,16,Tarda,Desconegut,0,2,0,2,2,"4583301,21","429894,91",20120120,20/01/2012,"429894,91/4583301,21",41.3981940594,2.16135941782,"41.3981940594, 2.16135941782","(41.3981940594, 2.16135941782)",False,Laboral,Casa Mila,317.434463336,"[(41.39843, 2.16183), (41.39823, 2.16157)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S006932,6,Gràcia,62-6-31,la Vila de Gràcia,148307,Gràcia,0132 0132,Dimecres,3,Laboral,2012,10,Octubre,3,15,Tarda,Desconegut,0,1,0,1,2,"4583280,78","429614,88",20121003,03/10/2012,"429614,88/4583280,78",41.3979855907,2.1580122462,"41.3979855907, 2.1580122462","(41.3979855907, 2.1580122462)",False,Laboral,Casa Mila,439.667820121,"[(41.3977999, 2.1576399)]",Caiguda (dues rodes),No hi ha causa mediata
2012S003599,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0072 0072,Dissabte,6,Laboral,2012,5,Maig,19,0,Nit,Desconegut,0,5,0,5,2,"4583488,75","429417,78",20120519,19/05/2012,"429417,78/4583488,75",41.3998414235,2.1556304216,"41.3998414235, 2.1556304216","(41.3998414235, 2.1556304216)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,Alcoholèmia
2012S000472,6,Gràcia,62-6-31,la Vila de Gràcia,28000,Augusta,0068 0068,Dissabte,6,Laboral,2012,1,Gener,21,14,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4583554,87","429082,24",20120121,21/01/2012,"429082,24/4583554,87",41.4004074167,2.15160905835,"41.4004074167, 2.15160905835","(41.4004074167, 2.15160905835)",False,Festiu,,2000.0,"[(41.40041, 2.15133)]",Atropellament,No hi ha causa mediata
2012S007667,6,Gràcia,62-6-31,la Vila de Gràcia,48700,Bretón de los Herreros,0017 0017,Divendres,5,Laboral,2012,11,Novembre,2,0,Nit,Desconegut,0,1,0,1,2,"4583758,06","429090,58",20121102,02/11/2012,"429090,58/4583758,06",41.4022382074,2.15168501924,"41.4022382074, 2.15168501924","(41.4022382074, 2.15168501924)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S004194,6,Gràcia,62-6-31,la Vila de Gràcia,48700,Bretón de los Herreros,0032 0032,Dilluns,1,Laboral,2012,6,Juny,11,14,Tarda,Desconegut,0,1,0,1,1,"4583733,28","429035,87",20120611,11/06/2012,"429035,87/4583733,28",41.4020101963,2.15103347753,"41.4020101963, 2.15103347753","(41.4020101963, 2.15103347753)",False,Laboral,,2000.0,"[(41.4016499, 2.15075), (41.4017399, 2.15103)]",Caiguda (dues rodes),No hi ha causa mediata
2012S000443,6,Gràcia,62-6-31,la Vila de Gràcia,28000,Augusta,0014 0016,Divendres,5,Laboral,2012,1,Gener,20,15,Tarda,Desconegut,0,1,0,1,2,"4583165,93","429361,70",20120120,20/01/2012,"429361,70/4583165,93",41.3969289777,2.15499727359,"41.3969289777, 2.15499727359","(41.3969289777, 2.15499727359)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S007773,6,Gràcia,62-6-31,la Vila de Gràcia,267000,Príncep d'Astúries,0008B0008B,Dimarts,2,Laboral,2012,11,Novembre,6,12,Matí,Desconegut,0,1,0,1,1,"4583750,23","429016,25",20121106,06/11/2012,"429016,25/4583750,23",41.4021611264,2.15079679436,"41.4021611264, 2.15079679436","(41.4021611264, 2.15079679436)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2012S003482,6,Gràcia,62-6-31,la Vila de Gràcia,148307,Gràcia,9999 9999,Dimarts,2,Laboral,2012,5,Maig,15,16,Tarda,Desconegut,0,2,0,2,2,"4583212,90","429663,37",20120515,15/05/2012,"429663,37/4583212,90",41.3973784629,2.15860013714,"41.3973784629, 2.15860013714","(41.3973784629, 2.15860013714)",False,Laboral,Casa Mila,358.686771597,[],Abast,No hi ha causa mediata
2012S000967,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,9999 9999,Dijous,4,Laboral,2012,2,Febrer,9,18,Tarda,Desconegut,0,0,0,0,4,"4583269,45","429580,14",20120209,09/02/2012,"429580,14/4583269,45",41.3978805039,2.15759802688,"41.3978805039, 2.15759802688","(41.3978805039, 2.15759802688)",False,Laboral,Casa Mila,459.072293233,"[(41.3977999, 2.1576399)]",Xoc contra element estàtic,Alcoholèmia
2012S006499,6,Gràcia,62-6-31,la Vila de Gràcia,206403,Gran de Gràcia,0091 0091,Dissabte,6,Laboral,2012,9,Setembre,15,16,Tarda,Desconegut,0,1,0,1,3,"4583584,26","429308,74",20120915,15/09/2012,"429308,74/4583584,26",41.4006920673,2.15431496834,"41.4006920673, 2.15431496834","(41.4006920673, 2.15431496834)",False,Festiu,,2000.0,[],Altres,No hi ha causa mediata
2012S002742,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,90502,Còrsega,0508 0510,Dimarts,2,Laboral,2012,4,Abril,17,20,Tarda,Desconegut,0,1,0,1,2,"4584041,50","430681,71",20120417,17/04/2012,"430681,71/4584041,50",41.4049298141,2.17068588932,"41.4049298141, 2.17068588932","(41.4049298141, 2.17068588932)",False,Laboral,Sagrada familia,341.891202072,"[(41.40522, 2.17087)]",Col.lisió lateral,No hi ha causa mediata
2012S000517,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,344101,Gràcia,0218 0220,Dilluns,1,Laboral,2012,1,Gener,23,17,Tarda,Desconegut,0,1,0,1,2,"4583936,97","429966,24",20120123,23/01/2012,"429966,24/4583936,97",41.4039263395,2.16213907605,"41.4039263395, 2.16213907605","(41.4039263395, 2.16213907605)",False,Laboral,,2000.0,"[(41.40412, 2.16224), (41.40412, 2.16224)]",Abast,No hi ha causa mediata
2012S000082,6,Gràcia,63-6-32,el Camp d'en Grassot i Gràcia Nova,225500,Nàpols,0313 0313,Dimecres,3,Laboral,2012,1,Gener,4,15,Tarda,Desconegut,0,2,0,2,2,"4583956,94","430426,82",20120104,04/01/2012,"430426,82/4583956,94",41.404146193,2.16764644943,"41.404146193, 2.16764644943","(41.404146193, 2.16764644943)",False,Laboral,,2000.0,"[(41.4043599, 2.16752)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S002719,6,Gràcia,62-6-31,la Vila de Gràcia,306306,Sant Lluís,0055 0055,Dimarts,2,Laboral,2012,4,Abril,17,12,Matí,Desconegut,0,1,0,1,2,"4584135,96","429839,31",20120417,17/04/2012,"429839,31/4584135,96",41.4057075025,2.16059761699,"41.4057075025, 2.16059761699","(41.4057075025, 2.16059761699)",False,Laboral,,2000.0,"[(41.40572, 2.16071)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S004645,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,148409,Sant Cugat,000220000,Dimarts,2,Laboral,2012,6,Juny,26,22,Nit,Desconegut,0,1,0,1,1,"4586571,38","427227,70",20120626,26/06/2012,"427227,70/4586571,38",41.4274100447,2.12906272993,"41.4274100447, 2.12906272993","(41.4274100447, 2.12906272993)",False,Laboral,,2000.0,[],Altres,No hi ha causa mediata
2012S008877,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,148409,Sant Cugat,000330000,Dissabte,6,Laboral,2012,12,Desembre,15,20,Tarda,Desconegut,0,1,0,1,1,"4586980,97","427524,05",20121215,15/12/2012,"427524,05/4586980,97",41.4311258225,2.13255994408,"41.4311258225, 2.13255994408","(41.4311258225, 2.13255994408)",False,Festiu,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2012S001071,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,701267,Dalt (Besòs),001030000,Dilluns,1,Laboral,2012,2,Febrer,13,14,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4585972,38","428210,12",20120213,13/02/2012,"428210,12/4585972,38",41.4221035171,2.14089015241,"41.4221035171, 2.14089015241","(41.4221035171, 2.14089015241)",False,Laboral,,2000.0,"[(41.4219, 2.14108)]",Atropellament,No hi ha causa mediata
2012S002969,7,Horta-Guinardó,71-7-39,Sant Genís dels Agudells,701267,Dalt (Besòs),001050000,Dijous,4,Laboral,2012,4,Abril,26,8,Matí,Desconegut,0,1,0,1,2,"4586162,40","428279,65",20120426,26/04/2012,"428279,65/4586162,40",41.4238211539,2.14169959197,"41.4238211539, 2.14169959197","(41.4238211539, 2.14169959197)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S007277,7,Horta-Guinardó,71-7-38,la Teixonera,701268,Dalt (Llobregat),001060000,Dimecres,3,Laboral,2012,10,Octubre,17,17,Tarda,Desconegut,0,1,0,1,2,"4586249,29","428338,42",20121017,17/10/2012,"428338,42/4586249,29",41.4246089785,2.14239253829,"41.4246089785, 2.14239253829","(41.4246089785, 2.14239253829)",False,Laboral,,2000.0,[],Altres,No hi ha causa mediata
2012S001705,7,Horta-Guinardó,71-7-38,la Teixonera,120603,Fastenrath,0120 0120,Dijous,4,Laboral,2012,3,Març,8,11,Matí,Desconegut,0,3,0,3,2,"4586061,18","428870,66",20120308,08/03/2012,"428870,66/4586061,18",41.4229620519,2.14878355269,"41.4229620519, 2.14878355269","(41.4229620519, 2.14878355269)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S003989,7,Horta-Guinardó,71-7-42,la Clota,700651,Estatut de Catalunya,0001 0001,Dilluns,1,Laboral,2012,6,Juny,4,11,Matí,Desconegut,0,4,0,4,4,"4586902,44","429399,26",20120604,04/06/2012,"429399,26/4586902,44",41.4305855594,2.15501049682,"41.4305855594, 2.15501049682","(41.4305855594, 2.15501049682)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2012S000127,7,Horta-Guinardó,71-7-42,la Clota,700921,Clota,9999 9999,Dissabte,6,Laboral,2012,1,Gener,7,0,Nit,Desconegut,0,0,0,0,5,"4586408,32","429003,20",20120107,07/01/2012,"429003,20/4586408,32",41.4261003196,2.15032875381,"41.4261003196, 2.15032875381","(41.4261003196, 2.15032875381)",False,Festiu,,2000.0,[],Xoc contra element estàtic,Excés de velocitat o inadequada
2012S007238,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,700828,Pare Mariana,0017 0017,Dilluns,1,Laboral,2012,10,Octubre,15,21,Tarda,Desconegut,0,2,0,2,2,"4586866,46","428734,79",20121015,15/10/2012,"428734,79/4586866,46",41.4302028215,2.14706282772,"41.4302028215, 2.14706282772","(41.4302028215, 2.14706282772)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S007338,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,41201,Berruguete,0085 0085,Divendres,5,Laboral,2012,10,Octubre,19,20,Tarda,Desconegut,0,1,0,1,1,"4587236,25","428771,99",20121019,19/10/2012,"428771,99/4587236,25",41.4335366579,2.14746443205,"41.4335366579, 2.14746443205","(41.4335366579, 2.14746443205)",True,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2012S005158,7,Horta-Guinardó,71-7-40,Montbau,352507,Vall d'Hebron,0147 0147,Dissabte,6,Laboral,2012,7,Juliol,14,20,Tarda,Desconegut,0,2,0,2,2,"4587279,02","428660,98",20120714,14/07/2012,"428660,98/4587279,02",41.4339120151,2.14613083465,"41.4339120151, 2.14613083465","(41.4339120151, 2.14613083465)",False,Festiu,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2012S007843,7,Horta-Guinardó,71-7-40,Montbau,701267,Dalt (Besòs),001090000,Dijous,4,Laboral,2012,11,Novembre,8,16,Tarda,Desconegut,0,0,0,0,2,"4586540,52","428415,37",20121108,08/11/2012,"428415,37/4586540,52",41.4272388198,2.14327885574,"41.4272388198, 2.14327885574","(41.4272388198, 2.14327885574)",False,Laboral,,2000.0,"[(41.42734, 2.14383)]",Abast,No hi ha causa mediata
2012S001429,7,Horta-Guinardó,71-7-41,la Vall d'Hebron,701268,Dalt (Llobregat),001160000,Dilluns,1,Laboral,2012,2,Febrer,27,20,Tarda,Desconegut,0,3,0,3,3,"4587193,62","428675,50",20120227,27/02/2012,"428675,50/4587193,62",41.4331441448,2.14631468664,"41.4331441448, 2.14631468664","(41.4331441448, 2.14631468664)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2012S007304,7,Horta-Guinardó,72-7-43,Horta,352507,Vall d'Hebron,0280B0280B,Dijous,4,Laboral,2012,10,Octubre,18,17,Tarda,Desconegut,0,1,0,1,2,"4587731,87","429346,91",20121018,18/10/2012,"429346,91/4587731,87",41.4380512791,2.15428704411,"41.4380512791, 2.15428704411","(41.4380512791, 2.15428704411)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S008860,7,Horta-Guinardó,72-7-43,Horta,701268,Dalt (Llobregat),0004E0000,Dissabte,6,Laboral,2012,12,Desembre,15,8,Matí,Desconegut,0,2,0,2,2,"4587668,66","429042,80",20121215,15/12/2012,"429042,80/4587668,66",41.4374551587,2.15065467226,"41.4374551587, 2.15065467226","(41.4374551587, 2.15065467226)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2012S008591,7,Horta-Guinardó,72-7-43,Horta,701268,Dalt (Llobregat),001230000,Dimecres,3,Laboral,2012,12,Desembre,5,13,Matí,Desconegut,0,3,0,3,4,"4587683,31","429130,76",20121205,05/12/2012,"429130,76/4587683,31",41.4375948726,2.15170570925,"41.4375948726, 2.15170570925","(41.4375948726, 2.15170570925)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2012S002194,7,Horta-Guinardó,72-7-36,la Font d'en Fargues,136002,Font d'en Fargas,0050 0050,Dilluns,1,Laboral,2012,3,Març,26,13,Matí,Desconegut,0,1,0,1,2,"4586148,08","430249,28",20120326,26/03/2012,"430249,28/4586148,08",41.4238656,2.16527000467,"41.4238656, 2.16527000467","(41.4238656, 2.16527000467)",False,Laboral,,2000.0,"[(41.42376, 2.16534)]",Abast,No hi ha causa mediata
2012S006848,7,Horta-Guinardó,72-7-43,Horta,329505,Tajo,0037 0043,Diumenge,7,Laboral,2012,9,Setembre,30,0,Nit,Desconegut,0,0,0,0,1,"4586767,37","429967,11",20120930,30/09/2012,"429967,11/4586767,37",41.4294187517,2.16182179416,"41.4294187517, 2.16182179416","(41.4294187517, 2.16182179416)",False,Festiu,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2012S007153,7,Horta-Guinardó,72-7-43,Horta,254406,Petrarca,0024 0024B,Dijous,4,Laboral,2012,10,Octubre,11,14,Tarda,Desconegut,0,1,0,1,3,"4586762,99","430285,24",20121011,11/10/2012,"430285,24/4586762,99",41.4294069774,2.16562940274,"41.4294069774, 2.16562940274","(41.4294069774, 2.16562940274)",True,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S009170,7,Horta-Guinardó,72-7-43,Horta,97807,Dante Alighieri,0064 0064,Dijous,4,Laboral,2012,12,Desembre,27,9,Matí,Desconegut,0,1,0,1,2,"4586609,22","429709,22",20121227,27/12/2012,"429709,22/4586609,22",41.4279718322,2.15875398294,"41.4279718322, 2.15875398294","(41.4279718322, 2.15875398294)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S001060,7,Horta-Guinardó,72-7-43,Horta,701309,Botticelli,0001X0001X,Dilluns,1,Laboral,2012,2,Febrer,13,8,Matí,Desconegut,0,1,0,1,2,"4587208,91","429200,14",20120213,13/02/2012,"429200,14/4587208,91",41.4333282768,2.15259166812,"41.4333282768, 2.15259166812","(41.4333282768, 2.15259166812)",False,Laboral,,2000.0,"[(41.43368, 2.15223), (41.4334, 2.15296)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S008719,7,Horta-Guinardó,72-7-43,Horta,96203,Chapí,0073 0073,Dimarts,2,Laboral,2012,12,Desembre,11,11,Matí,Desconegut,0,1,0,1,2,"4587086,29","429740,17",20121211,11/12/2012,"429740,17/4587086,29",41.4322713147,2.15906890759,"41.4322713147, 2.15906890759","(41.4322713147, 2.15906890759)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S008867,7,Horta-Guinardó,72-7-43,Horta,700651,Estatut de Catalunya,0039X0039X,Dissabte,6,Laboral,2012,12,Desembre,15,13,Matí,Desconegut,0,1,0,1,1,"4587311,16","429217,93",20121215,15/12/2012,"429217,93/4587311,16",41.4342507669,2.15279260057,"41.4342507669, 2.15279260057","(41.4342507669, 2.15279260057)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2012S005797,7,Horta-Guinardó,72-7-43,Horta,294105,Salses,0031 0033,Divendres,5,Laboral,2012,8,Agost,10,11,Matí,Desconegut,0,2,0,2,4,"4587190,43","429744,75",20120810,10/08/2012,"429744,75/4587190,43",41.4332096614,2.15911161449,"41.4332096614, 2.15911161449","(41.4332096614, 2.15911161449)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S003141,7,Horta-Guinardó,73-7-37,el Carmel,97807,Dante Alighieri,0079 0079,Dijous,4,Laboral,2012,5,Maig,3,12,Matí,Desconegut,0,1,0,1,2,"4586560,67","429607,75",20120503,03/05/2012,"429607,75/4586560,67",41.4275256765,2.15754536003,"41.4275256765, 2.15754536003","(41.4275256765, 2.15754536003)",False,Laboral,,2000.0,"[(41.42769, 2.15796)]",Abast,No hi ha causa mediata
2012S002925,7,Horta-Guinardó,73-7-37,el Carmel,185700,Llobregós,0098 0098,Dimarts,2,Laboral,2012,4,Abril,24,17,Tarda,Desconegut,0,1,0,1,1,"4586280,38","429575,42",20120424,24/04/2012,"429575,42/4586280,38",41.4249983846,2.15719112244,"41.4249983846, 2.15719112244","(41.4249983846, 2.15719112244)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2012S004964,7,Horta-Guinardó,73-7-37,el Carmel,185700,Llobregós,0094 0094,Dissabte,6,Laboral,2012,7,Juliol,7,18,Tarda,Desconegut,0,1,0,1,1,"4586294,92","429595,27",20120707,07/07/2012,"429595,27/4586294,92",41.4251310804,2.15742696043,"41.4251310804, 2.15742696043","(41.4251310804, 2.15742696043)",False,Festiu,,2000.0,"[(41.42523, 2.15777), (41.42523, 2.15777)]",Atropellament,No hi ha causa mediata
2012S008154,7,Horta-Guinardó,73-7-37,el Carmel,85900,Conca de Tremp,0057 0059,Dimecres,3,Laboral,2012,11,Novembre,21,0,Nit,Desconegut,0,2,0,2,2,"4585962,95","429538,19",20121121,21/11/2012,"429538,19/4585962,95",41.422136156,2.15678260558,"41.422136156, 2.15678260558","(41.422136156, 2.15678260558)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2012S009196,7,Horta-Guinardó,73-7-37,el Carmel,85900,Conca de Tremp,0066 0066,Divendres,5,Laboral,2012,12,Desembre,28,7,Matí,Desconegut,0,1,0,1,2,"4585881,05","429578,63",20121228,28/12/2012,"429578,63/4585881,05",41.421402061,2.15727603839,"41.421402061, 2.15727603839","(41.421402061, 2.15727603839)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2012S003502,7,Horta-Guinardó,73-7-34,Can Baró,365702,Mare de Déu de Montserrat,0087B0087B,Dimecres,3,Laboral,2012,5,Maig,16,11,Matí,Desconegut,0,1,0,1,2,"4585210,33","430388,31",20120516,16/05/2012,"430388,31/4585210,33",41.4154316948,2.1670415852,"41.4154316948, 2.1670415852","(41.4154316948, 2.1670415852)",False,Laboral,,2000.0,"[(41.41545, 2.1672699), (41.41545, 2.1672699), (41.41545, 2.1672699)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S003224,7,Horta-Guinardó,73-7-34,Can Baró,365702,Mare de Déu de Montserrat,0087B0087B,Dissabte,6,Laboral,2012,5,Maig,5,19,Tarda,Desconegut,0,0,0,0,1,"4585210,33","430388,31",20120505,05/05/2012,"430388,31/4585210,33",41.4154316948,2.1670415852,"41.4154316948, 2.1670415852","(41.4154316948, 2.1670415852)",False,Festiu,,2000.0,"[(41.41545, 2.1672699), (41.41545, 2.1672699), (41.41545, 2.1672699)]",Xoc contra element estàtic,No hi ha causa mediata
2012S005298,7,Horta-Guinardó,73-7-37,el Carmel,320307,Santuari,0118 0118,Divendres,5,Laboral,2012,7,Juliol,20,11,Matí,Desconegut,0,1,0,1,1,"4585542,96","429575,43",20120720,20/07/2012,"429575,43/4585542,96",41.4183567379,2.15727711594,"41.4183567379, 2.15727711594","(41.4183567379, 2.15727711594)",False,Laboral,,2000.0,[],Altres,No hi ha causa mediata
2012S007318,7,Horta-Guinardó,73-7-37,el Carmel,230000,Mare de Déu del Coll,0162 0162,Divendres,5,Laboral,2012,10,Octubre,19,8,Matí,Desconegut,0,1,0,1,2,"4585809,19","428945,50",20121019,19/10/2012,"428945,50/4585809,19",41.4206991054,2.14970868796,"41.4206991054, 2.14970868796","(41.4206991054, 2.14970868796)",True,Laboral,,2000.0,"[(41.42087, 2.1497)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S008149,7,Horta-Guinardó,73-7-37,el Carmel,67001,Carmel,0110 0110,Dimarts,2,Laboral,2012,11,Novembre,20,20,Tarda,Desconegut,0,1,0,1,2,"4585564,53","429588,88",20121120,20/11/2012,"429588,88/4585564,53",41.4185521891,2.15743553527,"41.4185521891, 2.15743553527","(41.4185521891, 2.15743553527)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S003911,7,Horta-Guinardó,74-7-35,el Guinardó,203201,Maspons i Labrós,0021 0021,Dijous,4,Laboral,2012,5,Maig,31,18,Tarda,Desconegut,0,1,0,1,1,"4585592,18","430976,16",20120531,31/05/2012,"430976,16/4585592,18",41.4189215891,2.17403139451,"41.4189215891, 2.17403139451","(41.4189215891, 2.17403139451)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Calçada en mal estat
2012S000518,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0111 0111,Dilluns,1,Laboral,2012,1,Gener,23,17,Tarda,Desconegut,0,2,0,2,4,"4585251,46","430523,44",20120123,23/01/2012,"430523,44/4585251,46",41.4158138317,2.16865363443,"41.4158138317, 2.16865363443","(41.4158138317, 2.16865363443)",False,Laboral,,2000.0,[],Xoc contra element estàtic,Excés de velocitat o inadequada
2012S008049,7,Horta-Guinardó,74-7-35,el Guinardó,363605,Villar,0001 0007,Divendres,5,Laboral,2012,11,Novembre,16,11,Matí,Desconegut,0,1,0,1,1,"4585300,26","431478,70",20121116,16/11/2012,"431478,70/4585300,26",41.4163353772,2.18007747836,"41.4163353772, 2.18007747836","(41.4163353772, 2.18007747836)",True,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2012S001025,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0129 0129,Dissabte,6,Laboral,2012,2,Febrer,11,9,Matí,Desconegut,0,0,0,0,5,"4585282,42","430611,21",20120211,11/02/2012,"430611,21/4585282,42",41.4161002607,2.16970022034,"41.4161002607, 2.16970022034","(41.4161002607, 2.16970022034)",False,Festiu,,2000.0,[],Col.lisió frontal,No hi ha causa mediata
2012S004304,7,Horta-Guinardó,74-7-35,el Guinardó,367402,Volart,0002 0002,Dijous,4,Laboral,2012,6,Juny,14,17,Tarda,Desconegut,0,1,0,1,2,"4585232,91","431479,48",20120614,14/06/2012,"431479,48/4585232,91",41.415728845,2.1800944397,"41.415728845, 2.1800944397","(41.415728845, 2.1800944397)",False,Laboral,,2000.0,"[(41.41561, 2.18017), (41.41561, 2.18017)]",Col.lisió fronto-lateral,No hi ha causa mediata
2012S007616,7,Horta-Guinardó,74-7-35,el Guinardó,152905,Guinardó,0189B0189B,Dimarts,2,Laboral,2012,10,Octubre,30,22,Nit,Desconegut,0,1,0,1,2,"4585683,20","431184,44",20121030,30/10/2012,"431184,44/4585683,20",41.4197592389,2.17651315826,"41.4197592389, 2.17651315826","(41.4197592389, 2.17651315826)",True,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2012S006508,7,Horta-Guinardó,74-7-35,el Guinardó,364506,Vinyals,0037 0037,Diumenge,7,Laboral,2012,9,Setembre,16,12,Matí,Desconegut,0,2,0,2,2,"4585721,46","431055,32",20120916,16/09/2012,"431055,32/4585721,46",41.4200927642,2.17496382557,"41.4200927642, 2.17496382557","(41.4200927642, 2.17496382557)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2012S002721,7,Horta-Guinardó,74-7-35,el Guinardó,365702,Mare de Déu de Montserrat,0228 0228,Dimarts,2,Laboral,2012,4,Abril,17,11,Matí,Desconegut,0,1,0,1,1,"4585910,25","431011,87",20120417,17/04/2012,"431011,87/4585910,25",41.4217893986,2.17442239106,"41.4217893986, 2.17442239106","(41.4217893986, 2.17442239106)",False,Laboral,,2000.0,[],Caiguda interior vehicle,No hi ha causa mediata
2012S000521,7,Horta-Guinardó,74-7-33,el Baix Guinardó,238400,Padilla,0334 0336,Dilluns,1,Laboral,2012,1,Gener,23,19,Tarda,Desconegut,0,1,0,1,2,"4584625,64","430750,40",20120123,23/01/2012,"430750,40/4584625,64",41.4101968819,2.17144076259,"41.4101968819, 2.17144076259","(41.4101968819, 2.17144076259)",False,Laboral,,2000.0,"[(41.4099999, 2.1715399), (41.4099999, 2.1715399)]",Col.lisió lateral,No hi ha causa mediata
