entityid,codiincident,descripcioincident,codidistricte,nomdistricte,nkany,mesdeany,nommes,numerodincidentsgub
236bc6ce-9be4-4526-9b01-dd262330be7a,70,SINISTRES EN EDIFICIS,10,Sant Martí,2015,3,Març,9
237a2c9a-aa2a-4457-843b-5a8d0fcd0123,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,8,Nou Barris,2015,3,Març,84
23840b7c-1b47-4673-a3f7-981ea05a4587,203,SENYALS AUTOMATITZADES,2,Eixample,2015,7,Juliol,69
23871999-0228-49e6-a623-b5b2fcf71bf3,650,VIGILÀNCIA POLICIAL,7,Horta-Guinardó,2015,9,Setembre,226
2395a96d-feb3-4c96-8149-b5c46ac1f8d3,0,INCENDIS,6,Gràcia,2015,4,Abril,35
23979986-b9d7-40ab-9a2c-4e03677d46e3,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,8,Nou Barris,2015,3,Març,34
23a3c016-4a99-45ab-86fb-ea7479acd280,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,6,Gràcia,2015,7,Juliol,11
23aec134-d588-4691-abb5-f9159aa9907c,40,TRANSPORT PÚBLIC,9,Sant Andreu,2015,2,Febrer,1
23b6712c-0bec-4084-b975-d1b5bdc4a105,62,AVARIES DE SERVEIS MUNICIPALS,1,Ciutat Vella,2015,3,Març,37
23b6b360-6fa0-4a09-8844-63cd9aa9a258,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,3,Sants-Montjuïc,2015,4,Abril,7
23b79a9b-cfac-43a7-91dd-e3f76511d2df,421,INFRACCIONS EN LOCALS,8,Nou Barris,2015,1,Gener,1
23b9a9ed-d72e-4403-9dff-a2e022c6c759,300,ASSISTÈNCIA A PERSONES EN EDIFICI,4,Les Corts,2015,4,Abril,3
23bd03c9-1bdd-4cbf-b024-231e355a20f7,61,AVARIES DE SERVEIS PÚBLICS,1,Ciutat Vella,2015,5,Maig,14
23d3b409-f89d-41d0-be39-f0c2363973eb,300,ASSISTÈNCIA A PERSONES EN EDIFICI,9,Sant Andreu,2015,11,Novembre,22
23d9e67c-dd9f-445d-b7f7-abe867d52b46,61,AVARIES DE SERVEIS PÚBLICS,8,Nou Barris,2015,4,Abril,9
23dc74e2-3c02-4bfe-ab3e-4e5d2a1b9376,810,ABOCAMENT DE RESIDUS,3,Sants-Montjuïc,2015,12,Desembre,2
23e6adb2-4972-44eb-8491-4e75cef6f732,202,RESTRICCIONS TEMPORALS DE TRÀNSIT,3,Sants-Montjuïc,2015,4,Abril,31
23e9266d-34e4-443f-a503-0d7c268f423d,21,VENTS FORTS,1,Ciutat Vella,2015,11,Novembre,10
23f71e26-2f02-4669-8193-df5617c5fd06,221,INFRACCIONS PER ESTACIONAMENTS,4,Les Corts,2015,5,Maig,70
23f9294c-c2ee-4e1c-8953-1fe5ea7b75c8,241,SUPORTS,8,Nou Barris,2015,11,Novembre,30
23ffc81a-4608-4d70-8300-8686335a1980,70,SINISTRES EN EDIFICIS,8,Nou Barris,2015,12,Desembre,2
240a2ab2-1207-4047-a03e-3fa82523e5a8,422,INSPECCIONS / CONTROLS EN LOCALS,5,Sarrià-Sant Gervasi,2015,1,Gener,8
241c05fc-4d32-44e0-9f36-04f82c83e384,0,INCENDIS,-1,Desconegut,2015,5,Maig,6
241e64a0-99aa-4da8-9098-4bb35e20c63d,611,ACTES CONTRA LA PROPIETAT PÚBLICA,1,Ciutat Vella,2015,6,Juny,5
2426aa04-075e-483a-b4a8-ab34bdac3806,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,1,Ciutat Vella,2015,9,Setembre,593
24388a59-fe59-4007-b432-7d637ac95e67,600,COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL,10,Sant Martí,2015,10,Octubre,12
243d9c31-62ab-4328-9f95-e2ba852f6632,305,COL·LABORACIÓ AMB ALTRES SERVEIS,6,Gràcia,2015,4,Abril,27
244b22b5-4f2c-4512-9c31-a6a81fd1384b,420,INCIDÈNCIES DE LOCALS,5,Sarrià-Sant Gervasi,2015,9,Setembre,78
244c6f0a-e723-4a2b-8f3b-995a579dc71a,305,COL·LABORACIÓ AMB ALTRES SERVEIS,8,Nou Barris,2015,4,Abril,26
245ae0a3-60a3-48d2-89e9-7de48c309377,420,INCIDÈNCIES DE LOCALS,4,Les Corts,2015,3,Març,24
245ea219-c5e8-448b-b604-495ff14dbdf7,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,-1,Desconegut,2015,7,Juliol,4
245f41de-1a2c-48e2-ad79-002980581d58,21B,ACCIDENT REBUT PEL 080 (Recodificar),2,Eixample,2015,2,Febrer,4
2483c695-675f-41c5-b36d-c352f1ab7618,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,10,Sant Martí,2015,3,Març,82
249070d6-96b7-4ce0-9138-ad91cf83c2d5,100,ÀMBIT DE PROTECCIÓ DEL MENOR,1,Ciutat Vella,2015,1,Gener,10
2492ad96-b5c6-493f-974e-cee9c515fb36,530,DELICTES CONTRA L ORDRE PÚBLIC,3,Sants-Montjuïc,2015,3,Març,3
24970b59-19ce-4907-ae84-08a61ab01052,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,4,Les Corts,2015,1,Gener,37
249e25e8-5342-41c8-9142-2b724abedb75,305,COL·LABORACIÓ AMB ALTRES SERVEIS,5,Sarrià-Sant Gervasi,2015,1,Gener,17
24a75603-82cc-4eb9-b6fc-5216b67f0a42,422,INSPECCIONS / CONTROLS EN LOCALS,9,Sant Andreu,2015,1,Gener,4
24b180e9-f6fb-4bd1-86c0-e71304557954,422,INSPECCIONS / CONTROLS EN LOCALS,3,Sants-Montjuïc,2015,10,Octubre,18
24b69e45-e845-4e1f-bdd3-40eb14cd09c8,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,3,Sants-Montjuïc,2015,6,Juny,93
24c09fb2-1278-4644-b78b-003810beff0d,101,ÀMBIT EDUCATIU,10,Sant Martí,2015,12,Desembre,1
24cda614-a690-4876-ac6b-b1e662ab7f70,440,ANIMALS DE COMPANYIA,10,Sant Martí,2015,9,Setembre,33
24d2a6ee-51e6-44ec-a0d1-bd023cb7a100,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,6,Gràcia,2015,12,Desembre,44
24db434b-b1e1-45c2-a8c3-d4844c7a19e0,451,OCUPACIONS D ESPAIS PÚBLICS,10,Sant Martí,2015,4,Abril,13
24dd8b06-da04-4f2e-a808-fb9d1671f531,510,BARALLES,-1,Desconegut,2015,10,Octubre,1
24eb2aa1-f8bd-44ae-8a3e-84ca74155635,411,VENDA AMBULANT,6,Gràcia,2015,7,Juliol,32
2503bc9c-dba6-407f-afd8-5fa1af3457f8,460,INCIDÈNCIES D ALIMENTS,2,Eixample,2015,6,Juny,2
2504fc58-4076-4936-b0f4-ac900b73f1cc,611,ACTES CONTRA LA PROPIETAT PÚBLICA,10,Sant Martí,2015,11,Novembre,4
250d76c6-fd60-41ad-818f-9f0234045265,513,CONFLICTES EN LOCALS,8,Nou Barris,2015,1,Gener,8
251aaa59-eefe-44a2-b1ff-e62a0140045c,223,INFRACCIONS EN MOVIMENT (VEHICLES),3,Sants-Montjuïc,2015,12,Desembre,6
252d959d-e409-47eb-8c34-4878ef790adc,500,MANIFESTACIONS / CONCENTRACIONS,7,Horta-Guinardó,2015,2,Febrer,5
2542bc25-b63d-4703-98d5-51ac8f77d12a,62,AVARIES DE SERVEIS MUNICIPALS,5,Sarrià-Sant Gervasi,2015,10,Octubre,9
2544df3d-0c87-47d8-9e43-4810cdb74746,61,AVARIES DE SERVEIS PÚBLICS,8,Nou Barris,2015,5,Maig,14
2547972e-22e5-49ea-b55f-c7a5f0dbf51b,30,MATÈRIES PERILLOSES,1,Ciutat Vella,2015,8,Agost,3
255813a4-e5c6-4f2c-926b-1ffa20d8fb57,220,INFRACCIONS EN GUALS I RESERVES,4,Les Corts,2015,8,Agost,106
255adf49-ce69-4b8a-b3e3-bb7843e8b4d1,670,AGRESSIONS,10,Sant Martí,2015,11,Novembre,40
2566159a-ebcc-4af7-acb2-73afcd62dc1a,530,DELICTES CONTRA L ORDRE PÚBLIC,2,Eixample,2015,1,Gener,3
256c2434-cc91-4226-8a95-f3793d005826,62,AVARIES DE SERVEIS MUNICIPALS,2,Eixample,2015,8,Agost,9
256d74fe-fee9-45fb-a113-44d372ff6439,511,VANDALISME,-1,Desconegut,2015,9,Setembre,1
25733448-b204-40ca-b107-4084cba1747b,221,INFRACCIONS PER ESTACIONAMENTS,-1,Desconegut,2015,1,Gener,8
25783122-4609-4479-8c10-d249847a1093,63,EDIFICIS OFICIALS,3,Sants-Montjuïc,2015,5,Maig,1
25787a45-930f-4740-91e6-bee33a348c64,680,ALTRES ACTUACIONS DE S  C ,7,Horta-Guinardó,2015,9,Setembre,52
257deb81-f471-4a74-84b2-bf0f35ae314e,430,ESPECTACLES EN ESPAIS PÚBLICS,1,Ciutat Vella,2015,6,Juny,25
257ee503-36d8-46d2-8c74-b89b9388faf3,420,INCIDÈNCIES DE LOCALS,9,Sant Andreu,2015,1,Gener,24
25899944-d68a-4bed-b4d3-a97bf5769f32,21B,ACCIDENT REBUT PEL 080 (Recodificar),8,Nou Barris,2015,4,Abril,1
258cdad4-f61c-4da7-89ed-f2913dced290,100,ÀMBIT DE PROTECCIÓ DEL MENOR,1,Ciutat Vella,2015,9,Setembre,15
259855d4-acae-458e-8766-4aa16e467120,303,ASSISTÈNCIA A MALALTS MENTALS,3,Sants-Montjuïc,2015,10,Octubre,3
259fb791-3856-4cca-abe2-ed5dcdabf3ed,201,INCIDÈNCIES AMB PERILL PEL TRÀNSIT,6,Gràcia,2015,7,Juliol,28
25a408e0-9b03-4301-9ea3-70cb62884cd6,62,AVARIES DE SERVEIS MUNICIPALS,-1,Desconegut,2015,10,Octubre,1
25e08c7f-178e-4d08-ac85-a3298d759536,800,FOGUERES / BARBACOES,10,Sant Martí,2015,1,Gener,2
25e098db-96f4-40f5-9128-c586e1f43cd1,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,5,Sarrià-Sant Gervasi,2015,11,Novembre,62
25f26f35-ea07-4042-bd25-194ab71cf94e,640,INFRACCIONS D ESTRANGERS,1,Ciutat Vella,2015,2,Febrer,7
25f3fd0e-27b6-40eb-8c90-1d2747bfba88,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,9,Sant Andreu,2015,7,Juliol,13
25fa84d5-ff3a-470e-8512-ead26c870030,680,ALTRES ACTUACIONS DE S  C ,10,Sant Martí,2015,5,Maig,123
26105b6b-de4e-495e-ac3b-857e0a70843e,489,PROVES DEL SISTEMA,3,Sants-Montjuïc,2015,12,Desembre,2
2614dd4d-918f-4ff9-b087-f145deba583c,442,ALTRES INCIDÈNCIES AMB ANIMALS,2,Eixample,2015,7,Juliol,4
2617fc03-6e5c-48bf-929a-704082b75494,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,2,Eixample,2015,5,Maig,32
261c09f3-c34e-4738-9c97-0245e98ddb3c,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,8,Nou Barris,2015,10,Octubre,41
261c5992-d0ad-4bd6-b163-2a1104f0423b,223,INFRACCIONS EN MOVIMENT (VEHICLES),1,Ciutat Vella,2015,5,Maig,2
261d5026-faad-4f6e-b3b4-a4560b5efbf9,480,ALARMES D INCENDI / ROBATORI,1,Ciutat Vella,2015,7,Juliol,13
262c0e4d-8d24-4104-940b-82286d6f4b23,223,INFRACCIONS EN MOVIMENT (VEHICLES),10,Sant Martí,2015,3,Març,2
262c29de-1da1-44c1-97a1-ee0ca02563ed,70,SINISTRES EN EDIFICIS,9,Sant Andreu,2015,7,Juliol,8
262f4bec-ceb0-490e-9812-cf002e86665e,610,ACTES CONTRA LA PROPIETAT PRIVADA,4,Les Corts,2015,12,Desembre,32
2638391e-a994-49df-9934-7e8c19409f53,610,ACTES CONTRA LA PROPIETAT PRIVADA,2,Eixample,2015,12,Desembre,267
2652d8cd-9fce-40dc-bf71-4d85f974a52a,400,CONVIVÈNCIA VEINAL,6,Gràcia,2015,4,Abril,186
265a47c9-115c-4d4b-8490-8e1d255c90a2,680,ALTRES ACTUACIONS DE S  C ,10,Sant Martí,2015,4,Abril,121
265c473a-5fea-4e97-af8b-a0d74635b822,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,10,Sant Martí,2015,8,Agost,78
265c6d40-4ca4-4fbe-b3a5-40daa04e2af2,660,VIOLÈNCIA DOMÈSTICA,4,Les Corts,2015,1,Gener,6
26665196-7fdc-46b8-b40c-60b81ba7bd70,401,MOLESTIES PER GENERADORS,10,Sant Martí,2015,5,Maig,2
26673ed2-4ba3-419a-80e9-217c6107c31b,30,MATÈRIES PERILLOSES,1,Ciutat Vella,2015,6,Juny,2
2682ac42-c998-4add-99ea-5aa22e6f5621,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,3,Sants-Montjuïc,2015,12,Desembre,10
268f2646-bb39-4b3e-958f-d38307d2715d,660,VIOLÈNCIA DOMÈSTICA,4,Les Corts,2015,3,Març,2
26911994-9d5e-4991-aa4b-a8160410ed46,650,VIGILÀNCIA POLICIAL,7,Horta-Guinardó,2015,5,Maig,318
2694d48f-6cef-4d7e-8525-556e1c644b75,450,OBRES / TREBALLS EN ESPAIS PÚBLICS,-1,Desconegut,2015,8,Agost,1
269f5140-e72e-4037-bb6e-4cc79f05a387,241,SUPORTS,7,Horta-Guinardó,2015,4,Abril,51
269fb3b9-b119-432e-81fd-77dda58cd1e3,222,INFRACCIONS EN MOVIMENT,9,Sant Andreu,2015,9,Setembre,105
26a1ea85-f2c2-46f6-bfb0-7b355b89cef0,222,INFRACCIONS EN MOVIMENT,5,Sarrià-Sant Gervasi,2015,6,Juny,88
26b5b38b-0749-4a86-aefe-af02c5ed359a,620,ESTUPEFAENTS / PSICOTROPICS,1,Ciutat Vella,2015,10,Octubre,79
26b9c88c-9109-4174-8de5-838efcc4fc5f,610,ACTES CONTRA LA PROPIETAT PRIVADA,-1,Desconegut,2015,11,Novembre,10
26d0f969-60e6-4bfa-9463-d6953bdf0dfe,660,VIOLÈNCIA DOMÈSTICA,4,Les Corts,2015,4,Abril,4
26d7b574-0469-49fe-806b-60a157bb1ac3,230,TRASLLATS DE VEHICLES SENSE INFRACCIÓ,1,Ciutat Vella,2015,1,Gener,13
26df7c77-3630-4ab2-8b55-2c837682b247,222,INFRACCIONS EN MOVIMENT,2,Eixample,2015,2,Febrer,277
26e3b881-fb70-4065-8a4b-67d13248191a,220,INFRACCIONS EN GUALS I RESERVES,7,Horta-Guinardó,2015,12,Desembre,211
26e434e0-061d-42ce-8c0c-aa98aee403c7,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,-1,Desconegut,2015,7,Juliol,5
26e60f60-724b-40e2-b379-8d1e44ea1444,220,INFRACCIONS EN GUALS I RESERVES,5,Sarrià-Sant Gervasi,2015,12,Desembre,284
26e93bdd-f180-4b58-8d7d-4fba8ed5b487,670,AGRESSIONS,1,Ciutat Vella,2015,4,Abril,55
26f55d65-e990-49ef-b4a8-49fcd0f7ef8d,241,SUPORTS,9,Sant Andreu,2015,9,Setembre,30
26f84cc5-3fa8-421d-925f-1cdd4163a1a6,300,ASSISTÈNCIA A PERSONES EN EDIFICI,2,Eixample,2015,11,Novembre,64
2707d095-2778-465d-abfc-8aa185d67b8b,830,ALTRES ACTUACIONS EN MEDI AMBIENT,6,Gràcia,2015,7,Juliol,2
270805b5-ff69-446a-80a8-793d31a2d79a,221,INFRACCIONS PER ESTACIONAMENTS,1,Ciutat Vella,2015,1,Gener,75
270892ec-f4c8-4e6f-9e49-2310e7696af5,22,NEU I GEL,1,Ciutat Vella,2015,2,Febrer,4
27091d6a-ba7f-4919-b85e-d8d08bd776f4,30,MATÈRIES PERILLOSES,3,Sants-Montjuïc,2015,7,Juliol,4
270a8858-e50e-4197-950a-cbaf25bc192e,450,OBRES / TREBALLS EN ESPAIS PÚBLICS,10,Sant Martí,2015,9,Setembre,5
27151cd8-5479-40d3-bf90-0b9aa2eace2b,102,REFORMA,2,Eixample,2015,7,Juliol,1
2726f3a2-f287-462a-94f3-d9beba50c3f7,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,9,Sant Andreu,2015,11,Novembre,4
2736aea9-9c09-4494-bf40-8c987df66218,442,ALTRES INCIDÈNCIES AMB ANIMALS,5,Sarrià-Sant Gervasi,2015,9,Setembre,33
273823c9-eb4b-40fc-a72a-89201751af83,203,SENYALS AUTOMATITZADES,9,Sant Andreu,2015,9,Setembre,26
27478365-50b0-4a18-9f9c-bd5d1e9d47f5,221,INFRACCIONS PER ESTACIONAMENTS,6,Gràcia,2015,4,Abril,105
27523c58-ac99-4da8-b176-44990cd73f09,241,SUPORTS,8,Nou Barris,2015,4,Abril,26
276fa4ab-2d59-4013-a412-2ec8acc3a7ae,61,AVARIES DE SERVEIS PÚBLICS,9,Sant Andreu,2015,1,Gener,8
276fa9fd-283c-4d64-8d8a-f880ae80f1a4,305,COL·LABORACIÓ AMB ALTRES SERVEIS,9,Sant Andreu,2015,11,Novembre,38
27737d58-ed9e-4b34-8ce2-c7b17bd48e76,650,VIGILÀNCIA POLICIAL,7,Horta-Guinardó,2015,7,Juliol,208
2795357d-edbb-4ee6-add2-f75939395924,62,AVARIES DE SERVEIS MUNICIPALS,6,Gràcia,2015,10,Octubre,24
279630ff-e7f5-430d-8e79-b0179be582a2,660,VIOLÈNCIA DOMÈSTICA,-1,Desconegut,2015,3,Març,2
279a822f-9948-47ba-9251-a770ada95f73,630,CONTRA LA LLIBERTAT SEXUAL,8,Nou Barris,2015,7,Juliol,4
279c59e9-06e5-4462-acf8-9be70f68c1e8,422,INSPECCIONS / CONTROLS EN LOCALS,10,Sant Martí,2015,8,Agost,16
27b904e2-8aab-407f-a9ee-25ec8e46da33,600,COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL,5,Sarrià-Sant Gervasi,2015,6,Juny,7
27d004b6-aabf-4c38-9d36-6ebe6d68ac74,670,AGRESSIONS,9,Sant Andreu,2015,8,Agost,22
27e3240f-0bf8-4dbb-b404-6d082abd4ff8,0,INCENDIS,7,Horta-Guinardó,2015,8,Agost,38
27e361cc-4a09-4ea9-9cb7-00a342963cb1,101,ÀMBIT EDUCATIU,7,Horta-Guinardó,2015,2,Febrer,1
27f00272-f873-43f7-8162-7bc1c3e59d5c,640,INFRACCIONS D ESTRANGERS,2,Eixample,2015,2,Febrer,3
27fb8571-9835-426d-8a5c-4e1aba27a878,223,INFRACCIONS EN MOVIMENT (VEHICLES),1,Ciutat Vella,2015,2,Febrer,2
28003e4d-b620-44cf-965c-d82aa30b7512,40,TRANSPORT PÚBLIC,1,Ciutat Vella,2015,6,Juny,5
2801eacc-e5c9-4dba-94ca-cad8407841c3,420,INCIDÈNCIES DE LOCALS,8,Nou Barris,2015,11,Novembre,43
28026596-3c52-416a-997a-4fb52a0733d9,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,1,Ciutat Vella,2015,4,Abril,57
280b2fe7-a6a2-4d68-834f-98faf30c69d4,650,VIGILÀNCIA POLICIAL,8,Nou Barris,2015,1,Gener,370
2812c683-f5f1-45eb-a78e-39e26ceec24a,451,OCUPACIONS D ESPAIS PÚBLICS,3,Sants-Montjuïc,2015,10,Octubre,8
28163d57-0fa8-4555-a7d8-d3bd76f4c25f,489,PROVES DEL SISTEMA,3,Sants-Montjuïc,2015,2,Febrer,1
281895a5-6dd2-4509-9dbf-a6c3bff08719,303,ASSISTÈNCIA A MALALTS MENTALS,1,Ciutat Vella,2015,10,Octubre,3
281a8dd1-f699-463d-a7f9-37283e7e7b0d,510,BARALLES,2,Eixample,2015,1,Gener,28
28211b8d-bba9-455e-ba67-06232e8a5351,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,9,Sant Andreu,2015,2,Febrer,38
282fe520-5f79-4f4f-a4e4-a3d64046b962,62,AVARIES DE SERVEIS MUNICIPALS,8,Nou Barris,2015,5,Maig,11
2835cb94-88b2-4150-a6eb-0e82e43582f3,242,IMMOBILITZACIONS /DESIMMOBILITZACIONS,5,Sarrià-Sant Gervasi,2015,1,Gener,4
28362b8b-53c2-4a1b-b281-110cde7f15b2,300,ASSISTÈNCIA A PERSONES EN EDIFICI,6,Gràcia,2015,4,Abril,16
283ef314-a6ec-4716-a046-82742d2bad22,302,ASSISTÈNCIA A CONDUCTORS EN V  P ,3,Sants-Montjuïc,2015,8,Agost,9
28407d00-243c-426c-9dd1-e91bd67654d1,200,INCIDÈNCIES AMB AFECTACIÓ DE VIA,9,Sant Andreu,2015,5,Maig,62
2840e5e8-ba7e-4202-99c1-e4b87003ccec,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,9,Sant Andreu,2015,6,Juny,49
2844ba74-5de9-4edf-8f48-215f61b9e4d0,62,AVARIES DE SERVEIS MUNICIPALS,6,Gràcia,2015,12,Desembre,24
285b3d9f-e37d-417c-9c97-69441bf51f04,101,ÀMBIT EDUCATIU,10,Sant Martí,2015,10,Octubre,4
285c93c6-a8a3-4869-a60b-0f65cd7a172f,650,VIGILÀNCIA POLICIAL,5,Sarrià-Sant Gervasi,2015,7,Juliol,221
2866b376-2068-49af-abd7-001351f97160,220,INFRACCIONS EN GUALS I RESERVES,10,Sant Martí,2015,11,Novembre,236
28673bcc-d7ee-4cc0-aa97-9c04fb873cd0,223,INFRACCIONS EN MOVIMENT (VEHICLES),10,Sant Martí,2015,7,Juliol,3
286da5ce-6de9-4446-ace1-311b8279687e,210,ACCIDENTS DE TRÀNSIT SENSE FERITS,1,Ciutat Vella,2015,8,Agost,68
287ccb59-0f59-4a1f-89f6-a82036c229fc,223,INFRACCIONS EN MOVIMENT (VEHICLES),2,Eixample,2015,12,Desembre,1
287f4620-5dbc-465e-bcb2-ea13f8d0f502,301,ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS,8,Nou Barris,2015,12,Desembre,71
2883995b-0c79-4761-b2c8-9912dba6bacc,240,CONTROLS DE TRÀNSIT,5,Sarrià-Sant Gervasi,2015,4,Abril,49
2883ed0f-e1ff-476b-a449-7e082619be7a,303,ASSISTÈNCIA A MALALTS MENTALS,2,Eixample,2015,8,Agost,1
2892466d-6e10-4bfb-aeea-15b5a2bf1195,21M,ACCIDENT PROCEDENT PASSAREL·LA CME,10,Sant Martí,2015,2,Febrer,1
2896bfc0-3e3e-4ad4-9f1c-08307c9ffae5,442,ALTRES INCIDÈNCIES AMB ANIMALS,-1,Desconegut,2015,5,Maig,1
28aeab4e-5c94-4af9-90e7-9ed52a1e78c8,470,ALTRES INTERVENCIONS DE P  ADMINISTRATIVA,5,Sarrià-Sant Gervasi,2015,9,Setembre,39
28b766a8-a7cb-4166-8ce9-2b0d316cf2eb,222,INFRACCIONS EN MOVIMENT,9,Sant Andreu,2015,2,Febrer,52
28bf7b47-c2b5-4487-a462-c8fb3486c377,61,AVARIES DE SERVEIS PÚBLICS,10,Sant Martí,2015,10,Octubre,19
28bfa040-a38a-496d-bc1a-9e2fb56f8bf0,23,COMUNICATS D EMERGÈNCIA,3,Sants-Montjuïc,2015,3,Març,1
28c0c778-db4f-4cea-83fb-cf6f3a0c39bd,800,FOGUERES / BARBACOES,6,Gràcia,2015,8,Agost,1
28c40c14-9916-4bb1-9ed3-18e5dad2f3d8,670,AGRESSIONS,8,Nou Barris,2015,6,Juny,24
28cdaa9a-2200-4f63-9689-1e13d94c08ca,680,ALTRES ACTUACIONS DE S  C ,2,Eixample,2015,8,Agost,183
28db9407-d5c9-4b7f-a012-2a0624027c11,610,ACTES CONTRA LA PROPIETAT PRIVADA,9,Sant Andreu,2015,6,Juny,51
28ddf174-0c41-4cbd-9423-dfdce0d59ec4,250,CONDUCCIONS I ACOMPANYAMENTS,10,Sant Martí,2015,1,Gener,3
28ecb914-dfb0-489e-a7ba-529f3ca3e60e,422,INSPECCIONS / CONTROLS EN LOCALS,4,Les Corts,2015,8,Agost,5
28edcdcc-8bc8-4297-9cfe-80e3993758b6,100,ÀMBIT DE PROTECCIÓ DEL MENOR,9,Sant Andreu,2015,6,Juny,9
28f616c0-3e08-402f-b2ae-c20503dc4206,810,ABOCAMENT DE RESIDUS,8,Nou Barris,2015,11,Novembre,4
28fa65ee-12ac-467d-a857-7f5bbf4af2b1,500,MANIFESTACIONS / CONCENTRACIONS,2,Eixample,2015,1,Gener,34
290ee602-4e58-40fd-bfce-5f2730266336,70,SINISTRES EN EDIFICIS,2,Eixample,2015,9,Setembre,10
291629d7-a406-46fe-8e96-5c792d210777,440,ANIMALS DE COMPANYIA,9,Sant Andreu,2015,6,Juny,19
291b547f-7116-4823-8021-35ffedd00167,510,BARALLES,4,Les Corts,2015,12,Desembre,7
292b1fdd-7a25-4f67-8a3b-2e8e81487620,411,VENDA AMBULANT,3,Sants-Montjuïc,2015,9,Setembre,13
292d4dda-bb8d-40d8-a94f-37b3a1284ab2,670,AGRESSIONS,7,Horta-Guinardó,2015,1,Gener,10
293a1734-9385-4187-8e24-957892445422,500,MANIFESTACIONS / CONCENTRACIONS,4,Les Corts,2015,8,Agost,1
29444ffc-d3e7-4f95-b145-e5a1ed36bd93,303,ASSISTÈNCIA A MALALTS MENTALS,1,Ciutat Vella,2015,8,Agost,3
29480bf0-afba-4b9e-af91-cff28f244643,513,CONFLICTES EN LOCALS,8,Nou Barris,2015,8,Agost,16
294f6e1b-219b-4b0e-97c6-fcb068361f9e,20,PLUJA TORRENCIAL,2,Eixample,2015,10,Octubre,1
295bf867-7a7d-4be2-b1cb-f2e0b4133957,101,ÀMBIT EDUCATIU,9,Sant Andreu,2015,6,Juny,2
295f5d4d-3293-4ad4-9113-2482d7277135,650,VIGILÀNCIA POLICIAL,7,Horta-Guinardó,2015,6,Juny,223
29609ecf-9326-4447-a269-a64abbe1c810,241,SUPORTS,5,Sarrià-Sant Gervasi,2015,9,Setembre,20
2968bf7e-2d46-45e1-868c-ed7f0082d0bb,100,ÀMBIT DE PROTECCIÓ DEL MENOR,2,Eixample,2015,8,Agost,26
2969ac50-ef04-4580-9dd0-ed9a725fc51f,530,DELICTES CONTRA L ORDRE PÚBLIC,2,Eixample,2015,10,Octubre,2
296c4ca6-48be-4666-b858-b3bb545ceb6f,510,BARALLES,7,Horta-Guinardó,2015,1,Gener,2
2979236f-bc51-448c-808d-1b1696a4a749,0,INCENDIS,7,Horta-Guinardó,2015,11,Novembre,41
2989141d-5a71-4de8-9caa-7ef82116ded7,401,MOLESTIES PER GENERADORS,3,Sants-Montjuïc,2015,6,Juny,2
29948278-b066-4c3f-ab4a-ffd2f3c62f87,222,INFRACCIONS EN MOVIMENT,7,Horta-Guinardó,2015,2,Febrer,47
299bc549-f366-4c01-addd-bbfe88f298f6,660,VIOLÈNCIA DOMÈSTICA,1,Ciutat Vella,2015,8,Agost,30
29a85539-096f-4fe7-9158-20cd7cf0cf99,620,ESTUPEFAENTS / PSICOTROPICS,1,Ciutat Vella,2015,8,Agost,104
29aa69f7-5a9e-44a9-966c-5aa883b8c6e0,620,ESTUPEFAENTS / PSICOTROPICS,9,Sant Andreu,2015,2,Febrer,5
29b5733a-7d13-47eb-b1d2-ccca0f913baf,410,ACTIVITATS MOLESTES EN ESPAIS PÚBLICS,8,Nou Barris,2015,12,Desembre,108
29b88fa9-6734-408b-95ad-b519e78d5013,480,ALARMES D INCENDI / ROBATORI,7,Horta-Guinardó,2015,6,Juny,17
29c2f918-9e3f-42f8-a330-f9d169bf241d,830,ALTRES ACTUACIONS EN MEDI AMBIENT,8,Nou Barris,2015,11,Novembre,1
29c361bf-5e8e-4f54-a7b2-dfb257b3e02f,21M,ACCIDENT PROCEDENT PASSAREL·LA CME,2,Eixample,2015,3,Març,3
