CODI_INCIDENT;DESCRIPCIO_INCIDENT;CODI_DISTRICTE;NOM_DISTRICTE;ANY;MES;NOM_MES;NOMBRE_INCIDENTS
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;10;Sant Martí;2012;5;Maig;61
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2012;5;Maig;8
670;AGRESSIONS;3;Sants-Montjuïc;2012;5;Maig;10
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2012;5;Maig;202
441;ANIMALS / INSECTES PERILLOSOS;7;Horta-Guinardó;2012;5;Maig;7
303;ASSISTÈNCIA A MALALTS MENTALS;5;Sarrià-Sant Gervasi;2012;4;Abril;1
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;2;Eixample;2012;5;Maig;38
800;FOGUERES / BARBACOES;8;Nou Barris;2012;5;Maig;2
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;5;Sarrià-Sant Gervasi;2012;5;Maig;7
440;ANIMALS DE COMPANYIA;8;Nou Barris;2012;5;Maig;15
241;SUPORTS;8;Nou Barris;2012;5;Maig;9
700;ACTIVITAT AMB PRESOS;5;Sarrià-Sant Gervasi;2012;4;Abril;1
420;INCIDÈNCIES DE LOCALS;9;Sant Andreu;2012;6;Juny;54
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;10;Sant Martí;2012;6;Juny;14
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;2;Eixample;2012;6;Juny;32
400;CONVIVÈNCIA VEINAL;8;Nou Barris;2012;6;Juny;221
220;INFRACCIONS EN GUALS I RESERVES;6;Gràcia;2012;6;Juny;121
620;ESTUPEFAENTS / PSICOTROPICS;6;Gràcia;2012;6;Juny;10
040;TRANSPORT PÚBLIC;2;Eixample;2012;6;Juny;3
300;ASSISTÈNCIA A PERSONES EN EDIFICI;5;Sarrià-Sant Gervasi;2012;6;Juny;20
223;INFRACCIONS EN MOVIMENT (VEHICLES);1;Ciutat Vella;2012;6;Juny;5
460;INCIDÈNCIES D ALIMENTS;1;Ciutat Vella;2012;5;Maig;1
100;ÀMBIT DE PROTECCIÓ DEL MENOR;9;Sant Andreu;2012;6;Juny;7
513;CONFLICTES EN LOCALS;8;Nou Barris;2012;6;Juny;8
401;MOLESTIES PER GENERADORS;4;Les Corts;2012;6;Juny;1
401;MOLESTIES PER GENERADORS;10;Sant Martí;2012;6;Juny;3
800;FOGUERES / BARBACOES;6;Gràcia;2012;6;Juny;1
442;ALTRES INCIDÈNCIES AMB ANIMALS;3;Sants-Montjuïc;2012;6;Juny;1
460;INCIDÈNCIES D ALIMENTS;5;Sarrià-Sant Gervasi;2012;6;Juny;1
400;CONVIVÈNCIA VEINAL;4;Les Corts;2012;7;Juliol;111
421;INFRACCIONS EN LOCALS;1;Ciutat Vella;2012;6;Juny;2
070;SINISTRES EN EDIFICIS;4;Les Corts;2012;6;Juny;1
221;INFRACCIONS PER ESTACIONAMENTS;1;Ciutat Vella;2012;7;Juliol;130
421;INFRACCIONS EN LOCALS;2;Eixample;2012;7;Juliol;20
420;INCIDÈNCIES DE LOCALS;3;Sants-Montjuïc;2012;7;Juliol;150
610;ACTES CONTRA LA PROPIETAT PRIVADA;5;Sarrià-Sant Gervasi;2012;7;Juliol;24
240;CONTROLS DE TRÀNSIT;6;Gràcia;2012;7;Juliol;101
211;ACCIDENTS DE TRÀNSIT AMB FERITS;8;Nou Barris;2012;7;Juliol;58
510;BARALLES;3;Sants-Montjuïc;2012;7;Juliol;41
480;ALARMES D INCENDI / ROBATORI;3;Sants-Montjuïc;2012;7;Juliol;20
401;MOLESTIES PER GENERADORS;10;Sant Martí;2012;7;Juliol;1
211;ACCIDENTS DE TRÀNSIT AMB FERITS;7;Horta-Guinardó;2012;7;Juliol;53
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;2;Eixample;2012;7;Juliol;17
070;SINISTRES EN EDIFICIS;7;Horta-Guinardó;2012;7;Juliol;7
513;CONFLICTES EN LOCALS;8;Nou Barris;2012;7;Juliol;12
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2012;7;Juliol;9
700;ACTIVITAT AMB PRESOS;1;Ciutat Vella;2012;7;Juliol;3
710;CUSTÒDIES;1;Ciutat Vella;2012;7;Juliol;1
250;CONDUCCIONS I ACOMPANYAMENTS;4;Les Corts;2012;7;Juliol;2
21B;ACCIDENT REBUT PEL 080 (Recodificar);5;Sarrià-Sant Gervasi;2012;7;Juliol;3
204;SENYALS NO AUTOMATITZADES;8;Nou Barris;2012;7;Juliol;3
401;MOLESTIES PER GENERADORS;8;Nou Barris;2012;7;Juliol;1
030;MATÈRIES PERILLOSES;5;Sarrià-Sant Gervasi;2012;7;Juliol;2
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;9;Sant Andreu;2012;9;Setembre;9
480;ALARMES D INCENDI / ROBATORI;6;Gràcia;2012;11;Novembre;9
430;ESPECTACLES EN ESPAIS PÚBLICS;9;Sant Andreu;2012;11;Novembre;7
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;6;Gràcia;2012;9;Setembre;6
102;REFORMA;10;Sant Martí;2012;11;Novembre;3
660;VIOLÈNCIA DOMÈSTICA;4;Les Corts;2012;8;Agost;4
100;ÀMBIT DE PROTECCIÓ DEL MENOR;7;Horta-Guinardó;2012;8;Agost;3
030;MATÈRIES PERILLOSES;2;Eixample;2012;8;Agost;7
640;INFRACCIONS D ESTRANGERS;6;Gràcia;2012;8;Agost;23
640;INFRACCIONS D ESTRANGERS;8;Nou Barris;2012;8;Agost;2
021;VENTS FORTS;7;Horta-Guinardó;2012;9;Setembre;11
620;ESTUPEFAENTS / PSICOTROPICS;5;Sarrià-Sant Gervasi;2012;8;Agost;2
400;CONVIVÈNCIA VEINAL;1;Ciutat Vella;2012;12;Desembre;360
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;2;Eixample;2012;12;Desembre;14
061;AVARIES DE SERVEIS PÚBLICS;2;Eixample;2012;12;Desembre;31
510;BARALLES;1;Ciutat Vella;2012;12;Desembre;38
500;MANIFESTACIONS / CONCENTRACIONS;2;Eixample;2012;12;Desembre;46
480;ALARMES D INCENDI / ROBATORI;6;Gràcia;2012;12;Desembre;5
241;SUPORTS;9;Sant Andreu;2012;12;Desembre;15
300;ASSISTÈNCIA A PERSONES EN EDIFICI;7;Horta-Guinardó;2012;12;Desembre;36
300;ASSISTÈNCIA A PERSONES EN EDIFICI;9;Sant Andreu;2012;12;Desembre;18
303;ASSISTÈNCIA A MALALTS MENTALS;8;Nou Barris;2012;12;Desembre;1
070;SINISTRES EN EDIFICIS;9;Sant Andreu;2012;12;Desembre;9
451;OCUPACIONS D ESPAIS PÚBLICS;4;Les Corts;2012;12;Desembre;1
204;SENYALS NO AUTOMATITZADES;8;Nou Barris;2012;12;Desembre;2
040;TRANSPORT PÚBLIC;10;Sant Martí;2012;12;Desembre;2
040;TRANSPORT PÚBLIC;9;Sant Andreu;2012;12;Desembre;1
640;INFRACCIONS D ESTRANGERS;4;Les Corts;2012;12;Desembre;1
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2012;12;Desembre;7
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;-1;Desconegut;2012;2;Febrer;15
510;BARALLES;-1;Desconegut;2012;3;Març;7
511;VANDALISME;-1;Desconegut;2012;1;Gener;3
610;ACTES CONTRA LA PROPIETAT PRIVADA;-1;Desconegut;2012;9;Setembre;29
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;-1;Desconegut;2012;8;Agost;68
240;CONTROLS DE TRÀNSIT;-1;Desconegut;2012;4;Abril;65
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;-1;Desconegut;2012;6;Juny;28
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;-1;Desconegut;2012;12;Desembre;42
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;-1;Desconegut;2012;2;Febrer;21
203;SENYALS AUTOMATITZADES;-1;Desconegut;2012;11;Novembre;7
061;AVARIES DE SERVEIS PÚBLICS;-1;Desconegut;2012;7;Juliol;7
620;ESTUPEFAENTS / PSICOTROPICS;-1;Desconegut;2012;12;Desembre;10
420;INCIDÈNCIES DE LOCALS;-1;Desconegut;2012;11;Novembre;9
660;VIOLÈNCIA DOMÈSTICA;-1;Desconegut;2012;7;Juliol;7
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2012;2;Febrer;9
650;VIGILÀNCIA POLICIAL;2;Eixample;2012;8;Agost;301
240;CONTROLS DE TRÀNSIT;3;Sants-Montjuïc;2012;9;Setembre;111
220;INFRACCIONS EN GUALS I RESERVES;6;Gràcia;2012;9;Setembre;124
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;2;Eixample;2012;9;Setembre;154
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;1;Ciutat Vella;2012;9;Setembre;27
650;VIGILÀNCIA POLICIAL;8;Nou Barris;2012;9;Setembre;161
610;ACTES CONTRA LA PROPIETAT PRIVADA;2;Eixample;2012;9;Setembre;153
500;MANIFESTACIONS / CONCENTRACIONS;2;Eixample;2012;8;Agost;42
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2012;8;Agost;89
610;ACTES CONTRA LA PROPIETAT PRIVADA;5;Sarrià-Sant Gervasi;2012;8;Agost;31
513;CONFLICTES EN LOCALS;10;Sant Martí;2012;9;Setembre;17
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;3;Sants-Montjuïc;2012;9;Setembre;4
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;3;Sants-Montjuïc;2012;9;Setembre;46
422;INSPECCIONS / CONTROLS EN LOCALS;8;Nou Barris;2012;9;Setembre;14
241;SUPORTS;6;Gràcia;2012;9;Setembre;13
670;AGRESSIONS;3;Sants-Montjuïc;2012;9;Setembre;19
610;ACTES CONTRA LA PROPIETAT PRIVADA;9;Sant Andreu;2012;8;Agost;57
660;VIOLÈNCIA DOMÈSTICA;2;Eixample;2012;9;Setembre;19
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;2;Eixample;2012;8;Agost;140
421;INFRACCIONS EN LOCALS;10;Sant Martí;2012;8;Agost;7
411;VENDA AMBULANT;6;Gràcia;2012;8;Agost;43
411;VENDA AMBULANT;9;Sant Andreu;2012;9;Setembre;5
300;ASSISTÈNCIA A PERSONES EN EDIFICI;8;Nou Barris;2012;9;Setembre;26
440;ANIMALS DE COMPANYIA;8;Nou Barris;2012;8;Agost;26
610;ACTES CONTRA LA PROPIETAT PRIVADA;4;Les Corts;2012;8;Agost;18
303;ASSISTÈNCIA A MALALTS MENTALS;3;Sants-Montjuïc;2012;9;Setembre;4
241;SUPORTS;3;Sants-Montjuïc;2012;8;Agost;30
480;ALARMES D INCENDI / ROBATORI;6;Gràcia;2012;9;Setembre;10
305;COL·LABORACIÓ AMB ALTRES SERVEIS;8;Nou Barris;2012;9;Setembre;14
620;ESTUPEFAENTS / PSICOTROPICS;6;Gràcia;2012;8;Agost;12
442;ALTRES INCIDÈNCIES AMB ANIMALS;7;Horta-Guinardó;2012;9;Setembre;16
830;ALTRES ACTUACIONS EN MEDI AMBIENT;7;Horta-Guinardó;2012;9;Setembre;4
440;ANIMALS DE COMPANYIA;10;Sant Martí;2012;9;Setembre;18
303;ASSISTÈNCIA A MALALTS MENTALS;9;Sant Andreu;2012;9;Setembre;2
204;SENYALS NO AUTOMATITZADES;3;Sants-Montjuïc;2012;9;Setembre;2
222;INFRACCIONS EN MOVIMENT;3;Sants-Montjuïc;2012;10;Octubre;112
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;6;Gràcia;2012;10;Octubre;32
513;CONFLICTES EN LOCALS;1;Ciutat Vella;2012;10;Octubre;59
240;CONTROLS DE TRÀNSIT;6;Gràcia;2012;10;Octubre;78
510;BARALLES;1;Ciutat Vella;2012;10;Octubre;59
061;AVARIES DE SERVEIS PÚBLICS;1;Ciutat Vella;2012;10;Octubre;13
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;6;Gràcia;2012;10;Octubre;10
223;INFRACCIONS EN MOVIMENT (VEHICLES);3;Sants-Montjuïc;2012;10;Octubre;7
203;SENYALS AUTOMATITZADES;9;Sant Andreu;2012;10;Octubre;28
440;ANIMALS DE COMPANYIA;2;Eixample;2012;10;Octubre;26
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;2;Eixample;2012;10;Octubre;46
620;ESTUPEFAENTS / PSICOTROPICS;4;Les Corts;2012;10;Octubre;3
421;INFRACCIONS EN LOCALS;7;Horta-Guinardó;2012;10;Octubre;1
422;INSPECCIONS / CONTROLS EN LOCALS;5;Sarrià-Sant Gervasi;2012;10;Octubre;8
530;DELICTES CONTRA L ORDRE PÚBLIC;1;Ciutat Vella;2012;10;Octubre;9
810;ABOCAMENT DE RESIDUS;9;Sant Andreu;2012;10;Octubre;1
061;AVARIES DE SERVEIS PÚBLICS;9;Sant Andreu;2012;10;Octubre;13
100;ÀMBIT DE PROTECCIÓ DEL MENOR;7;Horta-Guinardó;2012;10;Octubre;7
411;VENDA AMBULANT;10;Sant Martí;2012;11;Novembre;52
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;1;Ciutat Vella;2012;11;Novembre;74
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2012;11;Novembre;153
222;INFRACCIONS EN MOVIMENT;2;Eixample;2012;11;Novembre;142
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;10;Sant Martí;2012;11;Novembre;26
061;AVARIES DE SERVEIS PÚBLICS;10;Sant Martí;2012;11;Novembre;14
400;CONVIVÈNCIA VEINAL;2;Eixample;2012;11;Novembre;404
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2012;11;Novembre;4
422;INSPECCIONS / CONTROLS EN LOCALS;8;Nou Barris;2012;11;Novembre;16
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;1;Ciutat Vella;2012;11;Novembre;37
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;7;Horta-Guinardó;2012;11;Novembre;36
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;2;Eixample;2012;11;Novembre;43
440;ANIMALS DE COMPANYIA;7;Horta-Guinardó;2012;11;Novembre;21
650;VIGILÀNCIA POLICIAL;8;Nou Barris;2012;1;Gener;143
400;CONVIVÈNCIA VEINAL;5;Sarrià-Sant Gervasi;2012;1;Gener;161
300;ASSISTÈNCIA A PERSONES EN EDIFICI;7;Horta-Guinardó;2012;1;Gener;29
530;DELICTES CONTRA L ORDRE PÚBLIC;10;Sant Martí;2012;10;Octubre;1
513;CONFLICTES EN LOCALS;1;Ciutat Vella;2012;1;Gener;50
220;INFRACCIONS EN GUALS I RESERVES;5;Sarrià-Sant Gervasi;2012;1;Gener;253
610;ACTES CONTRA LA PROPIETAT PRIVADA;7;Horta-Guinardó;2012;1;Gener;57
050;ATEMPTATS;7;Horta-Guinardó;2012;11;Novembre;1
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2012;1;Gener;14
422;INSPECCIONS / CONTROLS EN LOCALS;7;Horta-Guinardó;2012;1;Gener;10
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2012;1;Gener;4
223;INFRACCIONS EN MOVIMENT (VEHICLES);9;Sant Andreu;2012;1;Gener;3
430;ESPECTACLES EN ESPAIS PÚBLICS;2;Eixample;2012;1;Gener;3
401;MOLESTIES PER GENERADORS;3;Sants-Montjuïc;2012;1;Gener;4
511;VANDALISME;6;Gràcia;2012;1;Gener;3
060;SUBMINISTRAMENTS BÀSICS;3;Sants-Montjuïc;2012;1;Gener;2
022;NEU I GEL;6;Gràcia;2012;2;Febrer;22
511;VANDALISME;3;Sants-Montjuïc;2012;2;Febrer;10
480;ALARMES D INCENDI / ROBATORI;3;Sants-Montjuïc;2012;2;Febrer;7
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;5;Sarrià-Sant Gervasi;2012;2;Febrer;59
061;AVARIES DE SERVEIS PÚBLICS;1;Ciutat Vella;2012;2;Febrer;21
451;OCUPACIONS D ESPAIS PÚBLICS;3;Sants-Montjuïc;2012;2;Febrer;6
670;AGRESSIONS;2;Eixample;2012;2;Febrer;29
660;VIOLÈNCIA DOMÈSTICA;1;Ciutat Vella;2012;2;Febrer;17
441;ANIMALS / INSECTES PERILLOSOS;9;Sant Andreu;2012;2;Febrer;4
022;NEU I GEL;3;Sants-Montjuïc;2012;1;Gener;1
062;AVARIES DE SERVEIS MUNICIPALS;4;Les Corts;2012;2;Febrer;4
630;CONTRA LA LLIBERTAT SEXUAL;6;Gràcia;2012;2;Febrer;1
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;2;Eixample;2012;3;Març;139
680;ALTRES ACTUACIONS DE S, C,;9;Sant Andreu;2012;3;Març;94
680;ALTRES ACTUACIONS DE S, C,;8;Nou Barris;2012;3;Març;71
440;ANIMALS DE COMPANYIA;10;Sant Martí;2012;3;Març;26
460;INCIDÈNCIES D ALIMENTS;2;Eixample;2012;3;Març;5
204;SENYALS NO AUTOMATITZADES;3;Sants-Montjuïc;2012;3;Març;3
422;INSPECCIONS / CONTROLS EN LOCALS;1;Ciutat Vella;2012;3;Març;26
513;CONFLICTES EN LOCALS;8;Nou Barris;2012;3;Març;9
101;ÀMBIT EDUCATIU;10;Sant Martí;2012;3;Març;3
430;ESPECTACLES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2012;2;Febrer;2
451;OCUPACIONS D ESPAIS PÚBLICS;4;Les Corts;2012;3;Març;3
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;9;Sant Andreu;2012;3;Març;1
422;INSPECCIONS / CONTROLS EN LOCALS;7;Horta-Guinardó;2012;3;Març;6
040;TRANSPORT PÚBLIC;7;Horta-Guinardó;2012;3;Març;3
223;INFRACCIONS EN MOVIMENT (VEHICLES);1;Ciutat Vella;2012;3;Març;4
611;ACTES CONTRA LA PROPIETAT PÚBLICA;1;Ciutat Vella;2012;3;Març;3
480;ALARMES D INCENDI / ROBATORI;6;Gràcia;2012;4;Abril;7
000;INCENDIS;4;Les Corts;2012;4;Abril;14
305;COL·LABORACIÓ AMB ALTRES SERVEIS;1;Ciutat Vella;2012;4;Abril;37
000;INCENDIS;8;Nou Barris;2012;4;Abril;30
650;VIGILÀNCIA POLICIAL;5;Sarrià-Sant Gervasi;2012;4;Abril;146
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2012;4;Abril;43
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;1;Ciutat Vella;2012;4;Abril;32
030;MATÈRIES PERILLOSES;3;Sants-Montjuïc;2012;3;Març;5
422;INSPECCIONS / CONTROLS EN LOCALS;3;Sants-Montjuïc;2012;4;Abril;19
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;8;Nou Barris;2012;4;Abril;8
063;EDIFICIS OFICIALS;7;Horta-Guinardó;2012;4;Abril;2
021;VENTS FORTS;5;Sarrià-Sant Gervasi;2012;3;Març;1
451;OCUPACIONS D ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2012;3;Març;1
401;MOLESTIES PER GENERADORS;4;Les Corts;2012;3;Març;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);5;Sarrià-Sant Gervasi;2012;4;Abril;3
061;AVARIES DE SERVEIS PÚBLICS;6;Gràcia;2012;4;Abril;7
421;INFRACCIONS EN LOCALS;8;Nou Barris;2012;4;Abril;2
223;INFRACCIONS EN MOVIMENT (VEHICLES);1;Ciutat Vella;2012;4;Abril;4
670;AGRESSIONS;5;Sarrià-Sant Gervasi;2012;4;Abril;7
221;INFRACCIONS PER ESTACIONAMENTS;1;Ciutat Vella;2012;5;Maig;129
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;9;Sant Andreu;2012;5;Maig;49
240;CONTROLS DE TRÀNSIT;7;Horta-Guinardó;2012;5;Maig;114
211;ACCIDENTS DE TRÀNSIT AMB FERITS;3;Sants-Montjuïc;2012;5;Maig;86
650;VIGILÀNCIA POLICIAL;6;Gràcia;2012;5;Maig;174
422;INSPECCIONS / CONTROLS EN LOCALS;2;Eixample;2012;5;Maig;31
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;1;Ciutat Vella;2012;5;Maig;47
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;9;Sant Andreu;2012;5;Maig;53
220;INFRACCIONS EN GUALS I RESERVES;7;Horta-Guinardó;2012;5;Maig;145
480;ALARMES D INCENDI / ROBATORI;8;Nou Barris;2012;5;Maig;8
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;3;Sants-Montjuïc;2012;5;Maig;75
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;9;Sant Andreu;2012;5;Maig;5
070;SINISTRES EN EDIFICIS;2;Eixample;2012;5;Maig;16
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;7;Horta-Guinardó;2012;5;Maig;46
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;4;Les Corts;2012;5;Maig;82
510;BARALLES;10;Sant Martí;2012;5;Maig;23
021;VENTS FORTS;6;Gràcia;2012;4;Abril;1
250;CONDUCCIONS I ACOMPANYAMENTS;2;Eixample;2012;4;Abril;1
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;1;Ciutat Vella;2012;5;Maig;8
700;ACTIVITAT AMB PRESOS;1;Ciutat Vella;2012;5;Maig;1
500;MANIFESTACIONS / CONCENTRACIONS;10;Sant Martí;2012;6;Juny;18
222;INFRACCIONS EN MOVIMENT;4;Les Corts;2012;6;Juny;57
240;CONTROLS DE TRÀNSIT;2;Eixample;2012;6;Juny;218
203;SENYALS AUTOMATITZADES;4;Les Corts;2012;6;Juny;20
061;AVARIES DE SERVEIS PÚBLICS;7;Horta-Guinardó;2012;6;Juny;21
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2012;6;Juny;24
021;VENTS FORTS;6;Gràcia;2012;5;Maig;2
222;INFRACCIONS EN MOVIMENT;8;Nou Barris;2012;6;Juny;75
670;AGRESSIONS;9;Sant Andreu;2012;6;Juny;14
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;4;Les Corts;2012;6;Juny;22
660;VIOLÈNCIA DOMÈSTICA;2;Eixample;2012;6;Juny;9
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;4;Les Corts;2012;6;Juny;2
305;COL·LABORACIÓ AMB ALTRES SERVEIS;9;Sant Andreu;2012;6;Juny;14
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;6;Gràcia;2012;6;Juny;11
000;INCENDIS;8;Nou Barris;2012;6;Juny;77
513;CONFLICTES EN LOCALS;5;Sarrià-Sant Gervasi;2012;6;Juny;11
440;ANIMALS DE COMPANYIA;4;Les Corts;2012;6;Juny;9
700;ACTIVITAT AMB PRESOS;1;Ciutat Vella;2012;6;Juny;1
510;BARALLES;6;Gràcia;2012;6;Juny;13
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2012;6;Juny;15
451;OCUPACIONS D ESPAIS PÚBLICS;8;Nou Barris;2012;6;Juny;2
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2012;5;Maig;1
442;ALTRES INCIDÈNCIES AMB ANIMALS;6;Gràcia;2012;6;Juny;1
680;ALTRES ACTUACIONS DE S, C,;5;Sarrià-Sant Gervasi;2012;7;Juliol;60
220;INFRACCIONS EN GUALS I RESERVES;9;Sant Andreu;2012;7;Juliol;100
061;AVARIES DE SERVEIS PÚBLICS;10;Sant Martí;2012;7;Juliol;30
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;5;Sarrià-Sant Gervasi;2012;7;Juliol;41
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;9;Sant Andreu;2012;7;Juliol;228
204;SENYALS NO AUTOMATITZADES;6;Gràcia;2012;7;Juliol;6
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;5;Sarrià-Sant Gervasi;2012;7;Juliol;26
510;BARALLES;5;Sarrià-Sant Gervasi;2012;7;Juliol;12
100;ÀMBIT DE PROTECCIÓ DEL MENOR;1;Ciutat Vella;2012;7;Juliol;18
442;ALTRES INCIDÈNCIES AMB ANIMALS;7;Horta-Guinardó;2012;7;Juliol;7
204;SENYALS NO AUTOMATITZADES;4;Les Corts;2012;6;Juny;1
303;ASSISTÈNCIA A MALALTS MENTALS;6;Gràcia;2012;7;Juliol;3
620;ESTUPEFAENTS / PSICOTROPICS;4;Les Corts;2012;7;Juliol;5
512;TRIBUS URBANES;2;Eixample;2012;9;Setembre;1
480;ALARMES D INCENDI / ROBATORI;8;Nou Barris;2012;9;Setembre;3
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;7;Horta-Guinardó;2012;9;Setembre;1
040;TRANSPORT PÚBLIC;2;Eixample;2012;9;Setembre;1
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;4;Les Corts;2012;9;Setembre;1
520;OCUPACIONS IL·LÍCITES;2;Eixample;2012;7;Juliol;1
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;7;Horta-Guinardó;2012;11;Novembre;4
204;SENYALS NO AUTOMATITZADES;10;Sant Martí;2012;11;Novembre;4
061;AVARIES DE SERVEIS PÚBLICS;6;Gràcia;2012;11;Novembre;9
070;SINISTRES EN EDIFICIS;9;Sant Andreu;2012;8;Agost;3
010;EXPLOSIONS;2;Eixample;2012;11;Novembre;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);3;Sants-Montjuïc;2012;11;Novembre;1
050;ATEMPTATS;9;Sant Andreu;2012;11;Novembre;1
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;6;Gràcia;2012;8;Agost;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;5;Sarrià-Sant Gervasi;2012;9;Setembre;2
021;VENTS FORTS;6;Gràcia;2012;9;Setembre;6
810;ABOCAMENT DE RESIDUS;1;Ciutat Vella;2012;9;Setembre;2
460;INCIDÈNCIES D ALIMENTS;1;Ciutat Vella;2012;9;Setembre;2
000;INCENDIS;8;Nou Barris;2012;12;Desembre;31
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;1;Ciutat Vella;2012;12;Desembre;183
222;INFRACCIONS EN MOVIMENT;5;Sarrià-Sant Gervasi;2012;12;Desembre;95
203;SENYALS AUTOMATITZADES;2;Eixample;2012;12;Desembre;64
220;INFRACCIONS EN GUALS I RESERVES;1;Ciutat Vella;2012;12;Desembre;228
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;1;Ciutat Vella;2012;12;Desembre;47
300;ASSISTÈNCIA A PERSONES EN EDIFICI;4;Les Corts;2012;12;Desembre;14
440;ANIMALS DE COMPANYIA;1;Ciutat Vella;2012;12;Desembre;15
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;9;Sant Andreu;2012;12;Desembre;3
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2012;12;Desembre;37
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2012;12;Desembre;17
630;CONTRA LA LLIBERTAT SEXUAL;2;Eixample;2012;12;Desembre;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;1;Ciutat Vella;2012;12;Desembre;4
400;CONVIVÈNCIA VEINAL;-1;Desconegut;2012;1;Gener;55
221;INFRACCIONS PER ESTACIONAMENTS;-1;Desconegut;2012;1;Gener;49
