CODI_INCIDENT;DESCRIPCIO_INCIDENT;CODI_DISTRICTE;NOM_DISTRICTE;ANY;MES;NOM_MES;NOMBRE_INCIDENTS
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;5;Sarrià-Sant Gervasi;2013;5;Maig;47
240;CONTROLS DE TRÀNSIT;3;Sants-Montjuïc;2013;5;Maig;145
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2013;6;Juny;243
420;INCIDÈNCIES DE LOCALS;7;Horta-Guinardó;2013;5;Maig;23
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;2;Eixample;2013;6;Juny;44
422;INSPECCIONS / CONTROLS EN LOCALS;6;Gràcia;2013;5;Maig;14
510;BARALLES;1;Ciutat Vella;2013;6;Juny;59
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;8;Nou Barris;2013;5;Maig;50
300;ASSISTÈNCIA A PERSONES EN EDIFICI;8;Nou Barris;2013;1;Gener;30
240;CONTROLS DE TRÀNSIT;6;Gràcia;2013;1;Gener;89
440;ANIMALS DE COMPANYIA;2;Eixample;2013;1;Gener;14
670;AGRESSIONS;6;Gràcia;2013;5;Maig;11
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;8;Nou Barris;2013;6;Juny;23
610;ACTES CONTRA LA PROPIETAT PRIVADA;7;Horta-Guinardó;2013;1;Gener;41
021;VENTS FORTS;2;Eixample;2013;1;Gener;10
250;CONDUCCIONS I ACOMPANYAMENTS;1;Ciutat Vella;2013;1;Gener;4
530;DELICTES CONTRA L ORDRE PÚBLIC;3;Sants-Montjuïc;2013;1;Gener;3
422;INSPECCIONS / CONTROLS EN LOCALS;5;Sarrià-Sant Gervasi;2013;2;Febrer;7
220;INFRACCIONS EN GUALS I RESERVES;9;Sant Andreu;2013;4;Abril;120
305;COL·LABORACIÓ AMB ALTRES SERVEIS;3;Sants-Montjuïc;2013;4;Abril;30
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2013;1;Gener;8
223;INFRACCIONS EN MOVIMENT (VEHICLES);1;Ciutat Vella;2013;4;Abril;5
441;ANIMALS / INSECTES PERILLOSOS;8;Nou Barris;2013;5;Maig;6
061;AVARIES DE SERVEIS PÚBLICS;7;Horta-Guinardó;2013;5;Maig;20
451;OCUPACIONS D ESPAIS PÚBLICS;1;Ciutat Vella;2013;4;Abril;9
800;FOGUERES / BARBACOES;1;Ciutat Vella;2013;6;Juny;6
630;CONTRA LA LLIBERTAT SEXUAL;3;Sants-Montjuïc;2013;4;Abril;1
401;MOLESTIES PER GENERADORS;1;Ciutat Vella;2013;1;Gener;1
680;ALTRES ACTUACIONS DE S, C,;4;Les Corts;2013;7;Juliol;35
211;ACCIDENTS DE TRÀNSIT AMB FERITS;2;Eixample;2013;7;Juliol;256
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;1;Ciutat Vella;2013;7;Juliol;31
221;INFRACCIONS PER ESTACIONAMENTS;4;Les Corts;2013;7;Juliol;50
680;ALTRES ACTUACIONS DE S, C,;3;Sants-Montjuïc;2013;7;Juliol;101
411;VENDA AMBULANT;3;Sants-Montjuïc;2013;7;Juliol;30
061;AVARIES DE SERVEIS PÚBLICS;5;Sarrià-Sant Gervasi;2013;7;Juliol;38
660;VIOLÈNCIA DOMÈSTICA;10;Sant Martí;2013;7;Juliol;32
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2013;7;Juliol;5
421;INFRACCIONS EN LOCALS;2;Eixample;2013;7;Juliol;4
250;CONDUCCIONS I ACOMPANYAMENTS;10;Sant Martí;2013;7;Juliol;1
211;ACCIDENTS DE TRÀNSIT AMB FERITS;5;Sarrià-Sant Gervasi;2013;9;Setembre;91
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;3;Sants-Montjuïc;2013;9;Setembre;333
241;SUPORTS;1;Ciutat Vella;2013;9;Setembre;43
680;ALTRES ACTUACIONS DE S, C,;2;Eixample;2013;9;Setembre;128
211;ACCIDENTS DE TRÀNSIT AMB FERITS;2;Eixample;2013;8;Agost;187
061;AVARIES DE SERVEIS PÚBLICS;1;Ciutat Vella;2013;8;Agost;22
222;INFRACCIONS EN MOVIMENT;2;Eixample;2013;8;Agost;226
300;ASSISTÈNCIA A PERSONES EN EDIFICI;3;Sants-Montjuïc;2013;8;Agost;42
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2013;8;Agost;92
222;INFRACCIONS EN MOVIMENT;1;Ciutat Vella;2013;9;Setembre;142
650;VIGILÀNCIA POLICIAL;10;Sant Martí;2013;9;Setembre;163
620;ESTUPEFAENTS / PSICOTROPICS;10;Sant Martí;2013;9;Setembre;24
241;SUPORTS;8;Nou Barris;2013;9;Setembre;24
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;8;Nou Barris;2013;8;Agost;55
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;2;Eixample;2013;8;Agost;15
222;INFRACCIONS EN MOVIMENT;10;Sant Martí;2013;8;Agost;102
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2013;8;Agost;14
100;ÀMBIT DE PROTECCIÓ DEL MENOR;4;Les Corts;2013;9;Setembre;5
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;3;Sants-Montjuïc;2013;8;Agost;3
421;INFRACCIONS EN LOCALS;7;Horta-Guinardó;2013;9;Setembre;3
611;ACTES CONTRA LA PROPIETAT PÚBLICA;3;Sants-Montjuïc;2013;9;Setembre;3
451;OCUPACIONS D ESPAIS PÚBLICS;2;Eixample;2013;8;Agost;8
401;MOLESTIES PER GENERADORS;6;Gràcia;2013;9;Setembre;1
070;SINISTRES EN EDIFICIS;7;Horta-Guinardó;2013;9;Setembre;6
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;2;Eixample;2013;11;Novembre;39
300;ASSISTÈNCIA A PERSONES EN EDIFICI;2;Eixample;2013;11;Novembre;66
400;CONVIVÈNCIA VEINAL;4;Les Corts;2013;11;Novembre;70
102;REFORMA;1;Ciutat Vella;2013;11;Novembre;5
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;2;Eixample;2013;10;Octubre;47
510;BARALLES;10;Sant Martí;2013;10;Octubre;15
305;COL·LABORACIÓ AMB ALTRES SERVEIS;5;Sarrià-Sant Gervasi;2013;10;Octubre;13
021;VENTS FORTS;8;Nou Barris;2013;11;Novembre;6
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;6;Gràcia;2013;10;Octubre;22
440;ANIMALS DE COMPANYIA;9;Sant Andreu;2013;10;Octubre;17
070;SINISTRES EN EDIFICIS;10;Sant Martí;2013;10;Octubre;4
511;VANDALISME;1;Ciutat Vella;2013;11;Novembre;15
070;SINISTRES EN EDIFICIS;4;Les Corts;2013;11;Novembre;5
440;ANIMALS DE COMPANYIA;8;Nou Barris;2013;10;Octubre;11
204;SENYALS NO AUTOMATITZADES;8;Nou Barris;2013;11;Novembre;2
830;ALTRES ACTUACIONS EN MEDI AMBIENT;9;Sant Andreu;2013;10;Octubre;2
810;ABOCAMENT DE RESIDUS;6;Gràcia;2013;10;Octubre;2
020;PLUJA TORRENCIAL;2;Eixample;2013;10;Octubre;1
050;ATEMPTATS;10;Sant Martí;2013;9;Setembre;1
411;VENDA AMBULANT;7;Horta-Guinardó;2013;8;Agost;3
030;MATÈRIES PERILLOSES;2;Eixample;2013;7;Juliol;1
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;3;Sants-Montjuïc;2013;7;Juliol;2
630;CONTRA LA LLIBERTAT SEXUAL;5;Sarrià-Sant Gervasi;2013;8;Agost;1
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;3;Sants-Montjuïc;2013;8;Agost;2
611;ACTES CONTRA LA PROPIETAT PÚBLICA;8;Nou Barris;2013;12;Desembre;3
221;INFRACCIONS PER ESTACIONAMENTS;3;Sants-Montjuïc;2013;12;Desembre;129
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;9;Sant Andreu;2013;12;Desembre;32
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;4;Les Corts;2013;12;Desembre;20
241;SUPORTS;1;Ciutat Vella;2013;12;Desembre;28
100;ÀMBIT DE PROTECCIÓ DEL MENOR;8;Nou Barris;2013;12;Desembre;6
061;AVARIES DE SERVEIS PÚBLICS;8;Nou Barris;2013;12;Desembre;13
800;FOGUERES / BARBACOES;10;Sant Martí;2013;12;Desembre;2
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;4;Les Corts;2013;12;Desembre;2
451;OCUPACIONS D ESPAIS PÚBLICS;2;Eixample;2013;11;Novembre;4
513;CONFLICTES EN LOCALS;-1;Desconegut;2013;5;Maig;7
062;AVARIES DE SERVEIS MUNICIPALS;-1;Desconegut;2013;3;Març;3
510;BARALLES;-1;Desconegut;2013;10;Octubre;4
422;INSPECCIONS / CONTROLS EN LOCALS;-1;Desconegut;2013;10;Octubre;2
451;OCUPACIONS D ESPAIS PÚBLICS;-1;Desconegut;2013;8;Agost;2
810;ABOCAMENT DE RESIDUS;-1;Desconegut;2013;10;Octubre;2
530;DELICTES CONTRA L ORDRE PÚBLIC;-1;Desconegut;2013;11;Novembre;1
511;VANDALISME;7;Horta-Guinardó;2013;4;Abril;4
212;ACCIDENTS DE TRANSIT AMB MATERIES PERILLOSSES;9;Sant Andreu;2013;2;Febrer;1
040;TRANSPORT PÚBLIC;7;Horta-Guinardó;2013;7;Juliol;1
631;CONTRA ELS DRETS DELS TREBALLADORS;2;Eixample;2013;2;Febrer;1
040;TRANSPORT PÚBLIC;5;Sarrià-Sant Gervasi;2013;5;Maig;1
101;ÀMBIT EDUCATIU;2;Eixample;2013;9;Setembre;1
060;SUBMINISTRAMENTS BÀSICS;5;Sarrià-Sant Gervasi;2013;7;Juliol;1
442;ALTRES INCIDÈNCIES AMB ANIMALS;8;Nou Barris;2013;11;Novembre;1
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;3;Sants-Montjuïc;2013;3;Març;17
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;9;Sant Andreu;2013;3;Març;62
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;1;Ciutat Vella;2013;3;Març;83
223;INFRACCIONS EN MOVIMENT (VEHICLES);8;Nou Barris;2013;3;Març;2
221;INFRACCIONS PER ESTACIONAMENTS;4;Les Corts;2013;2;Febrer;48
680;ALTRES ACTUACIONS DE S, C,;5;Sarrià-Sant Gervasi;2013;2;Febrer;59
030;MATÈRIES PERILLOSES;3;Sants-Montjuïc;2013;2;Febrer;3
510;BARALLES;2;Eixample;2013;6;Juny;31
480;ALARMES D INCENDI / ROBATORI;10;Sant Martí;2013;6;Juny;19
400;CONVIVÈNCIA VEINAL;6;Gràcia;2013;6;Juny;291
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;1;Ciutat Vella;2013;6;Juny;31
511;VANDALISME;10;Sant Martí;2013;5;Maig;23
221;INFRACCIONS PER ESTACIONAMENTS;6;Gràcia;2013;1;Gener;125
420;INCIDÈNCIES DE LOCALS;3;Sants-Montjuïc;2013;1;Gener;61
221;INFRACCIONS PER ESTACIONAMENTS;9;Sant Andreu;2013;1;Gener;100
300;ASSISTÈNCIA A PERSONES EN EDIFICI;7;Horta-Guinardó;2013;5;Maig;31
520;OCUPACIONS IL·LÍCITES;7;Horta-Guinardó;2013;6;Juny;4
422;INSPECCIONS / CONTROLS EN LOCALS;10;Sant Martí;2013;6;Juny;25
630;CONTRA LA LLIBERTAT SEXUAL;2;Eixample;2013;6;Juny;5
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;10;Sant Martí;2013;1;Gener;159
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;10;Sant Martí;2013;1;Gener;40
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;8;Nou Barris;2013;1;Gener;4
305;COL·LABORACIÓ AMB ALTRES SERVEIS;8;Nou Barris;2013;1;Gener;16
100;ÀMBIT DE PROTECCIÓ DEL MENOR;9;Sant Andreu;2013;3;Març;5
040;TRANSPORT PÚBLIC;8;Nou Barris;2013;3;Març;2
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2013;3;Març;2
300;ASSISTÈNCIA A PERSONES EN EDIFICI;7;Horta-Guinardó;2013;4;Abril;18
400;CONVIVÈNCIA VEINAL;8;Nou Barris;2013;4;Abril;210
513;CONFLICTES EN LOCALS;8;Nou Barris;2013;4;Abril;9
640;INFRACCIONS D ESTRANGERS;1;Ciutat Vella;2013;4;Abril;14
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;2;Eixample;2013;4;Abril;18
062;AVARIES DE SERVEIS MUNICIPALS;7;Horta-Guinardó;2013;4;Abril;10
421;INFRACCIONS EN LOCALS;10;Sant Martí;2013;5;Maig;4
430;ESPECTACLES EN ESPAIS PÚBLICS;1;Ciutat Vella;2013;5;Maig;5
21B;ACCIDENT REBUT PEL 080 (Recodificar);10;Sant Martí;2013;4;Abril;2
411;VENDA AMBULANT;4;Les Corts;2013;6;Juny;1
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;10;Sant Martí;2013;2;Febrer;1
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;10;Sant Martí;2013;2;Febrer;2
303;ASSISTÈNCIA A MALALTS MENTALS;9;Sant Andreu;2013;4;Abril;2
023;COMUNICATS D EMERGÈNCIA;7;Horta-Guinardó;2013;2;Febrer;2
520;OCUPACIONS IL·LÍCITES;3;Sants-Montjuïc;2013;6;Juny;1
102;REFORMA;10;Sant Martí;2013;6;Juny;1
520;OCUPACIONS IL·LÍCITES;8;Nou Barris;2013;4;Abril;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;3;Sants-Montjuïc;2013;6;Juny;3
020;PLUJA TORRENCIAL;3;Sants-Montjuïc;2013;2;Febrer;1
451;OCUPACIONS D ESPAIS PÚBLICS;8;Nou Barris;2013;2;Febrer;2
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;9;Sant Andreu;2013;7;Juliol;55
241;SUPORTS;10;Sant Martí;2013;7;Juliol;149
203;SENYALS AUTOMATITZADES;7;Horta-Guinardó;2013;7;Juliol;20
430;ESPECTACLES EN ESPAIS PÚBLICS;4;Les Corts;2013;7;Juliol;3
512;TRIBUS URBANES;9;Sant Andreu;2013;7;Juliol;2
030;MATÈRIES PERILLOSES;5;Sarrià-Sant Gervasi;2013;7;Juliol;2
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2013;9;Setembre;135
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;10;Sant Martí;2013;9;Setembre;102
220;INFRACCIONS EN GUALS I RESERVES;6;Gràcia;2013;9;Setembre;134
221;INFRACCIONS PER ESTACIONAMENTS;10;Sant Martí;2013;8;Agost;83
610;ACTES CONTRA LA PROPIETAT PRIVADA;3;Sants-Montjuïc;2013;8;Agost;112
000;INCENDIS;5;Sarrià-Sant Gervasi;2013;8;Agost;20
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;10;Sant Martí;2013;9;Setembre;14
070;SINISTRES EN EDIFICIS;9;Sant Andreu;2013;9;Setembre;3
070;SINISTRES EN EDIFICIS;4;Les Corts;2013;9;Setembre;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;9;Sant Andreu;2013;9;Setembre;3
640;INFRACCIONS D ESTRANGERS;10;Sant Martí;2013;8;Agost;8
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;7;Horta-Guinardó;2013;11;Novembre;59
680;ALTRES ACTUACIONS DE S, C,;4;Les Corts;2013;11;Novembre;26
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2013;11;Novembre;30
420;INCIDÈNCIES DE LOCALS;3;Sants-Montjuïc;2013;11;Novembre;60
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;9;Sant Andreu;2013;10;Octubre;30
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;9;Sant Andreu;2013;10;Octubre;67
241;SUPORTS;10;Sant Martí;2013;10;Octubre;119
222;INFRACCIONS EN MOVIMENT;8;Nou Barris;2013;11;Novembre;60
305;COL·LABORACIÓ AMB ALTRES SERVEIS;8;Nou Barris;2013;10;Octubre;22
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2013;11;Novembre;31
500;MANIFESTACIONS / CONCENTRACIONS;9;Sant Andreu;2013;11;Novembre;10
810;ABOCAMENT DE RESIDUS;8;Nou Barris;2013;10;Octubre;1
100;ÀMBIT DE PROTECCIÓ DEL MENOR;10;Sant Martí;2013;10;Octubre;6
630;CONTRA LA LLIBERTAT SEXUAL;1;Ciutat Vella;2013;11;Novembre;6
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;9;Sant Andreu;2013;10;Octubre;1
421;INFRACCIONS EN LOCALS;2;Eixample;2013;10;Octubre;6
611;ACTES CONTRA LA PROPIETAT PÚBLICA;6;Gràcia;2013;8;Agost;1
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;2;Eixample;2013;12;Desembre;197
400;CONVIVÈNCIA VEINAL;6;Gràcia;2013;12;Desembre;179
640;INFRACCIONS D ESTRANGERS;2;Eixample;2013;12;Desembre;4
510;BARALLES;7;Horta-Guinardó;2013;12;Desembre;3
513;CONFLICTES EN LOCALS;5;Sarrià-Sant Gervasi;2013;12;Desembre;2
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2013;11;Novembre;2
630;CONTRA LA LLIBERTAT SEXUAL;10;Sant Martí;2013;11;Novembre;1
620;ESTUPEFAENTS / PSICOTROPICS;3;Sants-Montjuïc;2013;12;Desembre;8
500;MANIFESTACIONS / CONCENTRACIONS;7;Horta-Guinardó;2013;12;Desembre;3
101;ÀMBIT EDUCATIU;7;Horta-Guinardó;2013;11;Novembre;1
203;SENYALS AUTOMATITZADES;-1;Desconegut;2013;2;Febrer;1
480;ALARMES D INCENDI / ROBATORI;-1;Desconegut;2013;1;Gener;4
830;ALTRES ACTUACIONS EN MEDI AMBIENT;-1;Desconegut;2013;7;Juliol;1
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2013;11;Novembre;6
620;ESTUPEFAENTS / PSICOTROPICS;-1;Desconegut;2013;9;Setembre;11
510;BARALLES;-1;Desconegut;2013;8;Agost;6
101;ÀMBIT EDUCATIU;-1;Desconegut;2013;9;Setembre;1
100;ÀMBIT DE PROTECCIÓ DEL MENOR;4;Les Corts;2013;3;Març;1
204;SENYALS NO AUTOMATITZADES;10;Sant Martí;2013;7;Juliol;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);4;Les Corts;2013;8;Agost;1
530;DELICTES CONTRA L ORDRE PÚBLIC;9;Sant Andreu;2013;12;Desembre;1
411;VENDA AMBULANT;4;Les Corts;2013;2;Febrer;1
650;VIGILÀNCIA POLICIAL;7;Horta-Guinardó;2013;3;Març;273
203;SENYALS AUTOMATITZADES;2;Eixample;2013;3;Març;77
620;ESTUPEFAENTS / PSICOTROPICS;2;Eixample;2013;3;Març;37
610;ACTES CONTRA LA PROPIETAT PRIVADA;3;Sants-Montjuïc;2013;3;Març;85
241;SUPORTS;4;Les Corts;2013;3;Març;19
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;8;Nou Barris;2013;3;Març;27
510;BARALLES;1;Ciutat Vella;2013;3;Març;45
000;INCENDIS;10;Sant Martí;2013;3;Març;58
610;ACTES CONTRA LA PROPIETAT PRIVADA;4;Les Corts;2013;3;Març;15
420;INCIDÈNCIES DE LOCALS;4;Les Corts;2013;3;Març;20
650;VIGILÀNCIA POLICIAL;9;Sant Andreu;2013;2;Febrer;237
680;ALTRES ACTUACIONS DE S, C,;10;Sant Martí;2013;2;Febrer;96
203;SENYALS AUTOMATITZADES;3;Sants-Montjuïc;2013;2;Febrer;23
030;MATÈRIES PERILLOSES;5;Sarrià-Sant Gervasi;2013;2;Febrer;3
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;9;Sant Andreu;2013;2;Febrer;8
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;8;Nou Barris;2013;2;Febrer;2
300;ASSISTÈNCIA A PERSONES EN EDIFICI;9;Sant Andreu;2013;6;Juny;19
650;VIGILÀNCIA POLICIAL;6;Gràcia;2013;5;Maig;157
241;SUPORTS;8;Nou Barris;2013;5;Maig;14
660;VIOLÈNCIA DOMÈSTICA;4;Les Corts;2013;5;Maig;4
222;INFRACCIONS EN MOVIMENT;3;Sants-Montjuïc;2013;1;Gener;135
513;CONFLICTES EN LOCALS;9;Sant Andreu;2013;5;Maig;12
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2013;1;Gener;205
680;ALTRES ACTUACIONS DE S, C,;9;Sant Andreu;2013;1;Gener;73
305;COL·LABORACIÓ AMB ALTRES SERVEIS;6;Gràcia;2013;1;Gener;14
030;MATÈRIES PERILLOSES;2;Eixample;2013;1;Gener;4
810;ABOCAMENT DE RESIDUS;7;Horta-Guinardó;2013;1;Gener;1
421;INFRACCIONS EN LOCALS;10;Sant Martí;2013;3;Març;3
220;INFRACCIONS EN GUALS I RESERVES;5;Sarrià-Sant Gervasi;2013;4;Abril;195
680;ALTRES ACTUACIONS DE S, C,;4;Les Corts;2013;4;Abril;32
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;6;Gràcia;2013;4;Abril;27
211;ACCIDENTS DE TRÀNSIT AMB FERITS;9;Sant Andreu;2013;4;Abril;67
610;ACTES CONTRA LA PROPIETAT PRIVADA;10;Sant Martí;2013;4;Abril;88
100;ÀMBIT DE PROTECCIÓ DEL MENOR;1;Ciutat Vella;2013;4;Abril;14
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;10;Sant Martí;2013;4;Abril;2
240;CONTROLS DE TRÀNSIT;1;Ciutat Vella;2013;6;Juny;105
21B;ACCIDENT REBUT PEL 080 (Recodificar);8;Nou Barris;2013;6;Juny;2
422;INSPECCIONS / CONTROLS EN LOCALS;5;Sarrià-Sant Gervasi;2013;6;Juny;9
451;OCUPACIONS D ESPAIS PÚBLICS;1;Ciutat Vella;2013;2;Febrer;5
513;CONFLICTES EN LOCALS;4;Les Corts;2013;5;Maig;6
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;1;Ciutat Vella;2013;2;Febrer;1
022;NEU I GEL;9;Sant Andreu;2013;2;Febrer;6
430;ESPECTACLES EN ESPAIS PÚBLICS;3;Sants-Montjuïc;2013;6;Juny;9
204;SENYALS NO AUTOMATITZADES;5;Sarrià-Sant Gervasi;2013;6;Juny;5
21B;ACCIDENT REBUT PEL 080 (Recodificar);10;Sant Martí;2013;5;Maig;2
021;VENTS FORTS;4;Les Corts;2013;2;Febrer;5
204;SENYALS NO AUTOMATITZADES;5;Sarrià-Sant Gervasi;2013;5;Maig;6
440;ANIMALS DE COMPANYIA;8;Nou Barris;2013;7;Juliol;22
610;ACTES CONTRA LA PROPIETAT PRIVADA;9;Sant Andreu;2013;7;Juliol;49
400;CONVIVÈNCIA VEINAL;10;Sant Martí;2013;7;Juliol;346
650;VIGILÀNCIA POLICIAL;4;Les Corts;2013;7;Juliol;202
440;ANIMALS DE COMPANYIA;5;Sarrià-Sant Gervasi;2013;7;Juliol;19
211;ACCIDENTS DE TRÀNSIT AMB FERITS;5;Sarrià-Sant Gervasi;2013;7;Juliol;103
420;INCIDÈNCIES DE LOCALS;4;Les Corts;2013;7;Juliol;30
203;SENYALS AUTOMATITZADES;1;Ciutat Vella;2013;7;Juliol;39
204;SENYALS NO AUTOMATITZADES;4;Les Corts;2013;7;Juliol;4
204;SENYALS NO AUTOMATITZADES;6;Gràcia;2013;7;Juliol;4
250;CONDUCCIONS I ACOMPANYAMENTS;7;Horta-Guinardó;2013;7;Juliol;1
023;COMUNICATS D EMERGÈNCIA;5;Sarrià-Sant Gervasi;2013;6;Juny;1
441;ANIMALS / INSECTES PERILLOSOS;4;Les Corts;2013;6;Juny;6
422;INSPECCIONS / CONTROLS EN LOCALS;7;Horta-Guinardó;2013;5;Maig;4
023;COMUNICATS D EMERGÈNCIA;3;Sants-Montjuïc;2013;6;Juny;1
220;INFRACCIONS EN GUALS I RESERVES;5;Sarrià-Sant Gervasi;2013;9;Setembre;175
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;9;Sant Andreu;2013;9;Setembre;138
420;INCIDÈNCIES DE LOCALS;3;Sants-Montjuïc;2013;9;Setembre;100
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;8;Nou Barris;2013;9;Setembre;65
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2013;8;Agost;38
650;VIGILÀNCIA POLICIAL;9;Sant Andreu;2013;8;Agost;198
061;AVARIES DE SERVEIS PÚBLICS;10;Sant Martí;2013;8;Agost;22
420;INCIDÈNCIES DE LOCALS;10;Sant Martí;2013;9;Setembre;87
222;INFRACCIONS EN MOVIMENT;3;Sants-Montjuïc;2013;9;Setembre;145
223;INFRACCIONS EN MOVIMENT (VEHICLES);7;Horta-Guinardó;2013;9;Setembre;3
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;4;Les Corts;2013;9;Setembre;18
620;ESTUPEFAENTS / PSICOTROPICS;2;Eixample;2013;8;Agost;26
000;INCENDIS;6;Gràcia;2013;9;Setembre;18
441;ANIMALS / INSECTES PERILLOSOS;8;Nou Barris;2013;8;Agost;5
411;VENDA AMBULANT;9;Sant Andreu;2013;9;Setembre;10
241;SUPORTS;8;Nou Barris;2013;8;Agost;20
530;DELICTES CONTRA L ORDRE PÚBLIC;3;Sants-Montjuïc;2013;9;Setembre;4
223;INFRACCIONS EN MOVIMENT (VEHICLES);2;Eixample;2013;8;Agost;4
511;VANDALISME;2;Eixample;2013;8;Agost;13
220;INFRACCIONS EN GUALS I RESERVES;3;Sants-Montjuïc;2013;11;Novembre;224
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;10;Sant Martí;2013;11;Novembre;62
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;2;Eixample;2013;10;Octubre;236
420;INCIDÈNCIES DE LOCALS;2;Eixample;2013;10;Octubre;114
220;INFRACCIONS EN GUALS I RESERVES;10;Sant Martí;2013;10;Octubre;167
680;ALTRES ACTUACIONS DE S, C,;4;Les Corts;2013;10;Octubre;25
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2013;11;Novembre;44
511;VANDALISME;10;Sant Martí;2013;10;Octubre;11
040;TRANSPORT PÚBLIC;10;Sant Martí;2013;11;Novembre;2
203;SENYALS AUTOMATITZADES;10;Sant Martí;2013;11;Novembre;71
203;SENYALS AUTOMATITZADES;10;Sant Martí;2013;10;Octubre;40
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;2;Eixample;2013;10;Octubre;47
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;9;Sant Andreu;2013;11;Novembre;5
062;AVARIES DE SERVEIS MUNICIPALS;7;Horta-Guinardó;2013;11;Novembre;5
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;8;Nou Barris;2013;10;Octubre;1
040;TRANSPORT PÚBLIC;2;Eixample;2013;9;Setembre;1
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;10;Sant Martí;2013;8;Agost;3
411;VENDA AMBULANT;4;Les Corts;2013;8;Agost;3
530;DELICTES CONTRA L ORDRE PÚBLIC;10;Sant Martí;2013;8;Agost;1
451;OCUPACIONS D ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2013;7;Juliol;2
