CODI_INCIDENT;DESCRIPCIO_INCIDENT;CODI_DISTRICTE;NOM_DISTRICTE;ANY;MES;NOM_MES;NOMBRE_INCIDENTS
441;ANIMALS / INSECTES PERILLOSOS;9;Sant Andreu;2014;4;Abril;9
204;SENYALS NO AUTOMATITZADES;1;Ciutat Vella;2014;4;Abril;6
411;VENDA AMBULANT;6;Gràcia;2014;5;Maig;34
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;4;Les Corts;2014;4;Abril;3
513;CONFLICTES EN LOCALS;10;Sant Martí;2014;5;Maig;29
250;CONDUCCIONS I ACOMPANYAMENTS;9;Sant Andreu;2014;4;Abril;3
000;INCENDIS;5;Sarrià-Sant Gervasi;2014;6;Juny;44
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;2;Eixample;2014;6;Juny;252
451;OCUPACIONS D ESPAIS PÚBLICS;8;Nou Barris;2014;5;Maig;4
670;AGRESSIONS;5;Sarrià-Sant Gervasi;2014;5;Maig;11
222;INFRACCIONS EN MOVIMENT;9;Sant Andreu;2014;7;Juliol;73
420;INCIDÈNCIES DE LOCALS;2;Eixample;2014;7;Juliol;147
420;INCIDÈNCIES DE LOCALS;1;Ciutat Vella;2014;7;Juliol;172
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;2;Eixample;2014;7;Juliol;57
240;CONTROLS DE TRÀNSIT;4;Les Corts;2014;7;Juliol;77
100;ÀMBIT DE PROTECCIÓ DEL MENOR;3;Sants-Montjuïc;2014;7;Juliol;19
650;VIGILÀNCIA POLICIAL;7;Horta-Guinardó;2014;6;Juny;242
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2014;6;Juny;75
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;9;Sant Andreu;2014;6;Juny;19
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;10;Sant Martí;2014;7;Juliol;88
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;2;Eixample;2014;7;Juliol;80
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;1;Ciutat Vella;2014;6;Juny;55
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2014;6;Juny;41
062;AVARIES DE SERVEIS MUNICIPALS;1;Ciutat Vella;2014;6;Juny;52
680;ALTRES ACTUACIONS DE S, C,;2;Eixample;2014;6;Juny;116
250;CONDUCCIONS I ACOMPANYAMENTS;8;Nou Barris;2014;4;Abril;1
222;INFRACCIONS EN MOVIMENT;7;Horta-Guinardó;2014;8;Agost;57
670;AGRESSIONS;1;Ciutat Vella;2014;8;Agost;79
062;AVARIES DE SERVEIS MUNICIPALS;3;Sants-Montjuïc;2014;8;Agost;26
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;9;Sant Andreu;2014;8;Agost;4
061;AVARIES DE SERVEIS PÚBLICS;1;Ciutat Vella;2014;6;Juny;24
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2014;8;Agost;34
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2014;8;Agost;41
440;ANIMALS DE COMPANYIA;1;Ciutat Vella;2014;5;Maig;23
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;7;Horta-Guinardó;2014;8;Agost;31
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;2;Eixample;2014;6;Juny;16
441;ANIMALS / INSECTES PERILLOSOS;1;Ciutat Vella;2014;7;Juliol;4
670;AGRESSIONS;9;Sant Andreu;2014;5;Maig;7
810;ABOCAMENT DE RESIDUS;10;Sant Martí;2014;7;Juliol;13
660;VIOLÈNCIA DOMÈSTICA;2;Eixample;2014;8;Agost;22
610;ACTES CONTRA LA PROPIETAT PRIVADA;6;Gràcia;2014;8;Agost;37
513;CONFLICTES EN LOCALS;6;Gràcia;2014;8;Agost;14
520;OCUPACIONS IL·LÍCITES;10;Sant Martí;2014;7;Juliol;3
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;6;Gràcia;2014;7;Juliol;11
480;ALARMES D INCENDI / ROBATORI;1;Ciutat Vella;2014;8;Agost;16
421;INFRACCIONS EN LOCALS;10;Sant Martí;2014;8;Agost;4
411;VENDA AMBULANT;4;Les Corts;2014;8;Agost;2
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;8;Nou Barris;2014;4;Abril;12
421;INFRACCIONS EN LOCALS;9;Sant Andreu;2014;7;Juliol;3
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;9;Sant Andreu;2014;8;Agost;13
441;ANIMALS / INSECTES PERILLOSOS;10;Sant Martí;2014;6;Juny;12
305;COL·LABORACIÓ AMB ALTRES SERVEIS;4;Les Corts;2014;6;Juny;9
401;MOLESTIES PER GENERADORS;5;Sarrià-Sant Gervasi;2014;3;Març;2
223;INFRACCIONS EN MOVIMENT (VEHICLES);2;Eixample;2014;6;Juny;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;3;Sants-Montjuïc;2014;4;Abril;2
670;AGRESSIONS;3;Sants-Montjuïc;2014;6;Juny;29
221;INFRACCIONS PER ESTACIONAMENTS;5;Sarrià-Sant Gervasi;2014;1;Gener;155
650;VIGILÀNCIA POLICIAL;9;Sant Andreu;2014;1;Gener;272
240;CONTROLS DE TRÀNSIT;2;Eixample;2014;1;Gener;84
203;SENYALS AUTOMATITZADES;3;Sants-Montjuïc;2014;1;Gener;42
650;VIGILÀNCIA POLICIAL;6;Gràcia;2014;1;Gener;203
611;ACTES CONTRA LA PROPIETAT PÚBLICA;10;Sant Martí;2014;1;Gener;8
222;INFRACCIONS EN MOVIMENT;6;Gràcia;2014;1;Gener;43
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2014;1;Gener;34
660;VIOLÈNCIA DOMÈSTICA;4;Les Corts;2014;1;Gener;2
203;SENYALS AUTOMATITZADES;2;Eixample;2014;1;Gener;68
062;AVARIES DE SERVEIS MUNICIPALS;1;Ciutat Vella;2014;1;Gener;54
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;3;Sants-Montjuïc;2014;1;Gener;34
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2014;1;Gener;25
420;INCIDÈNCIES DE LOCALS;5;Sarrià-Sant Gervasi;2014;1;Gener;35
441;ANIMALS / INSECTES PERILLOSOS;1;Ciutat Vella;2014;1;Gener;2
061;AVARIES DE SERVEIS PÚBLICS;8;Nou Barris;2014;1;Gener;10
670;AGRESSIONS;9;Sant Andreu;2014;1;Gener;12
500;MANIFESTACIONS / CONCENTRACIONS;5;Sarrià-Sant Gervasi;2014;1;Gener;22
100;ÀMBIT DE PROTECCIÓ DEL MENOR;8;Nou Barris;2014;1;Gener;1
451;OCUPACIONS D ESPAIS PÚBLICS;1;Ciutat Vella;2014;1;Gener;3
441;ANIMALS / INSECTES PERILLOSOS;5;Sarrià-Sant Gervasi;2014;1;Gener;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;9;Sant Andreu;2014;1;Gener;3
100;ÀMBIT DE PROTECCIÓ DEL MENOR;5;Sarrià-Sant Gervasi;2014;1;Gener;3
810;ABOCAMENT DE RESIDUS;9;Sant Andreu;2014;1;Gener;1
630;CONTRA LA LLIBERTAT SEXUAL;5;Sarrià-Sant Gervasi;2014;1;Gener;2
442;ALTRES INCIDÈNCIES AMB ANIMALS;4;Les Corts;2014;1;Gener;1
060;SUBMINISTRAMENTS BÀSICS;2;Eixample;2014;1;Gener;1
303;ASSISTÈNCIA A MALALTS MENTALS;3;Sants-Montjuïc;2014;1;Gener;3
650;VIGILÀNCIA POLICIAL;10;Sant Martí;2014;2;Febrer;268
300;ASSISTÈNCIA A PERSONES EN EDIFICI;9;Sant Andreu;2014;2;Febrer;23
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;1;Ciutat Vella;2014;2;Febrer;44
241;SUPORTS;2;Eixample;2014;2;Febrer;151
070;SINISTRES EN EDIFICIS;2;Eixample;2014;2;Febrer;13
305;COL·LABORACIÓ AMB ALTRES SERVEIS;1;Ciutat Vella;2014;2;Febrer;45
511;VANDALISME;4;Les Corts;2014;2;Febrer;6
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;2;Eixample;2014;2;Febrer;31
062;AVARIES DE SERVEIS MUNICIPALS;7;Horta-Guinardó;2014;2;Febrer;7
420;INCIDÈNCIES DE LOCALS;8;Nou Barris;2014;2;Febrer;38
660;VIOLÈNCIA DOMÈSTICA;9;Sant Andreu;2014;2;Febrer;8
204;SENYALS NO AUTOMATITZADES;3;Sants-Montjuïc;2014;2;Febrer;5
830;ALTRES ACTUACIONS EN MEDI AMBIENT;1;Ciutat Vella;2014;2;Febrer;13
640;INFRACCIONS D ESTRANGERS;1;Ciutat Vella;2014;2;Febrer;10
451;OCUPACIONS D ESPAIS PÚBLICS;6;Gràcia;2014;2;Febrer;5
050;ATEMPTATS;5;Sarrià-Sant Gervasi;2014;2;Febrer;1
451;OCUPACIONS D ESPAIS PÚBLICS;9;Sant Andreu;2014;2;Febrer;1
250;CONDUCCIONS I ACOMPANYAMENTS;5;Sarrià-Sant Gervasi;2014;1;Gener;1
030;MATÈRIES PERILLOSES;10;Sant Martí;2014;2;Febrer;2
060;SUBMINISTRAMENTS BÀSICS;7;Horta-Guinardó;2014;4;Abril;1
303;ASSISTÈNCIA A MALALTS MENTALS;3;Sants-Montjuïc;2014;6;Juny;1
441;ANIMALS / INSECTES PERILLOSOS;4;Les Corts;2014;6;Juny;3
100;ÀMBIT DE PROTECCIÓ DEL MENOR;4;Les Corts;2014;6;Juny;2
511;VANDALISME;4;Les Corts;2014;6;Juny;6
050;ATEMPTATS;8;Nou Barris;2014;3;Març;1
422;INSPECCIONS / CONTROLS EN LOCALS;4;Les Corts;2014;6;Juny;3
303;ASSISTÈNCIA A MALALTS MENTALS;3;Sants-Montjuïc;2014;3;Març;4
21B;ACCIDENT REBUT PEL 080 (Recodificar);9;Sant Andreu;2014;3;Març;4
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;1;Ciutat Vella;2014;5;Maig;1
442;ALTRES INCIDÈNCIES AMB ANIMALS;2;Eixample;2014;6;Juny;3
303;ASSISTÈNCIA A MALALTS MENTALS;4;Les Corts;2014;3;Març;1
810;ABOCAMENT DE RESIDUS;1;Ciutat Vella;2014;5;Maig;2
513;CONFLICTES EN LOCALS;8;Nou Barris;2014;8;Agost;3
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;6;Gràcia;2014;8;Agost;6
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;1;Ciutat Vella;2014;9;Setembre;672
511;VANDALISME;9;Sant Andreu;2014;8;Agost;8
303;ASSISTÈNCIA A MALALTS MENTALS;7;Horta-Guinardó;2014;5;Maig;2
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;3;Sants-Montjuïc;2014;9;Setembre;338
430;ESPECTACLES EN ESPAIS PÚBLICS;8;Nou Barris;2014;8;Agost;3
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;3;Sants-Montjuïc;2014;5;Maig;1
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;4;Les Corts;2014;9;Setembre;35
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;4;Les Corts;2014;9;Setembre;22
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;1;Ciutat Vella;2014;9;Setembre;54
300;ASSISTÈNCIA A PERSONES EN EDIFICI;9;Sant Andreu;2014;9;Setembre;23
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;2;Eixample;2014;9;Setembre;16
611;ACTES CONTRA LA PROPIETAT PÚBLICA;3;Sants-Montjuïc;2014;9;Setembre;1
530;DELICTES CONTRA L ORDRE PÚBLIC;1;Ciutat Vella;2014;9;Setembre;7
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;9;Sant Andreu;2014;9;Setembre;74
063;EDIFICIS OFICIALS;2;Eixample;2014;4;Abril;2
660;VIOLÈNCIA DOMÈSTICA;1;Ciutat Vella;2014;9;Setembre;26
000;INCENDIS;5;Sarrià-Sant Gervasi;2014;9;Setembre;24
670;AGRESSIONS;7;Horta-Guinardó;2014;7;Juliol;11
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;7;Horta-Guinardó;2014;9;Setembre;12
421;INFRACCIONS EN LOCALS;8;Nou Barris;2014;7;Juliol;2
650;VIGILÀNCIA POLICIAL;7;Horta-Guinardó;2014;11;Novembre;280
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;7;Horta-Guinardó;2014;11;Novembre;50
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;8;Nou Barris;2014;11;Novembre;50
062;AVARIES DE SERVEIS MUNICIPALS;3;Sants-Montjuïc;2014;11;Novembre;16
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2014;11;Novembre;97
513;CONFLICTES EN LOCALS;9;Sant Andreu;2014;9;Setembre;6
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;9;Sant Andreu;2014;11;Novembre;78
420;INCIDÈNCIES DE LOCALS;7;Horta-Guinardó;2014;11;Novembre;39
500;MANIFESTACIONS / CONCENTRACIONS;9;Sant Andreu;2014;11;Novembre;8
100;ÀMBIT DE PROTECCIÓ DEL MENOR;6;Gràcia;2014;11;Novembre;8
300;ASSISTÈNCIA A PERSONES EN EDIFICI;6;Gràcia;2014;11;Novembre;30
303;ASSISTÈNCIA A MALALTS MENTALS;10;Sant Martí;2014;9;Setembre;3
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;7;Horta-Guinardó;2014;9;Setembre;2
480;ALARMES D INCENDI / ROBATORI;5;Sarrià-Sant Gervasi;2014;11;Novembre;12
222;INFRACCIONS EN MOVIMENT;6;Gràcia;2014;11;Novembre;44
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;4;Les Corts;2014;11;Novembre;7
451;OCUPACIONS D ESPAIS PÚBLICS;3;Sants-Montjuïc;2014;10;Octubre;6
220;INFRACCIONS EN GUALS I RESERVES;1;Ciutat Vella;2014;10;Octubre;224
221;INFRACCIONS PER ESTACIONAMENTS;3;Sants-Montjuïc;2014;10;Octubre;186
650;VIGILÀNCIA POLICIAL;8;Nou Barris;2014;10;Octubre;417
411;VENDA AMBULANT;9;Sant Andreu;2014;10;Octubre;5
050;ATEMPTATS;9;Sant Andreu;2014;7;Juliol;1
000;INCENDIS;6;Gràcia;2014;10;Octubre;13
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2014;10;Octubre;36
411;VENDA AMBULANT;7;Horta-Guinardó;2014;10;Octubre;12
241;SUPORTS;6;Gràcia;2014;10;Octubre;10
620;ESTUPEFAENTS / PSICOTROPICS;10;Sant Martí;2014;10;Octubre;24
530;DELICTES CONTRA L ORDRE PÚBLIC;10;Sant Martí;2014;10;Octubre;1
511;VANDALISME;3;Sants-Montjuïc;2014;10;Octubre;11
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;8;Nou Barris;2014;10;Octubre;5
300;ASSISTÈNCIA A PERSONES EN EDIFICI;8;Nou Barris;2014;10;Octubre;37
100;ÀMBIT DE PROTECCIÓ DEL MENOR;10;Sant Martí;2014;10;Octubre;10
420;INCIDÈNCIES DE LOCALS;4;Les Corts;2014;10;Octubre;33
303;ASSISTÈNCIA A MALALTS MENTALS;3;Sants-Montjuïc;2014;9;Setembre;3
800;FOGUERES / BARBACOES;2;Eixample;2014;9;Setembre;2
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2014;10;Octubre;18
070;SINISTRES EN EDIFICIS;6;Gràcia;2014;9;Setembre;5
101;ÀMBIT EDUCATIU;1;Ciutat Vella;2014;9;Setembre;1
830;ALTRES ACTUACIONS EN MEDI AMBIENT;8;Nou Barris;2014;10;Octubre;3
451;OCUPACIONS D ESPAIS PÚBLICS;7;Horta-Guinardó;2014;9;Setembre;1
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;7;Horta-Guinardó;2014;11;Novembre;14
511;VANDALISME;1;Ciutat Vella;2014;11;Novembre;9
530;DELICTES CONTRA L ORDRE PÚBLIC;7;Horta-Guinardó;2014;11;Novembre;1
520;OCUPACIONS IL·LÍCITES;3;Sants-Montjuïc;2014;10;Octubre;1
400;CONVIVÈNCIA VEINAL;1;Ciutat Vella;2014;12;Desembre;329
611;ACTES CONTRA LA PROPIETAT PÚBLICA;2;Eixample;2014;11;Novembre;5
650;VIGILÀNCIA POLICIAL;1;Ciutat Vella;2014;12;Desembre;808
222;INFRACCIONS EN MOVIMENT;5;Sarrià-Sant Gervasi;2014;12;Desembre;90
305;COL·LABORACIÓ AMB ALTRES SERVEIS;1;Ciutat Vella;2014;12;Desembre;59
062;AVARIES DE SERVEIS MUNICIPALS;3;Sants-Montjuïc;2014;12;Desembre;17
422;INSPECCIONS / CONTROLS EN LOCALS;9;Sant Andreu;2014;12;Desembre;6
660;VIOLÈNCIA DOMÈSTICA;2;Eixample;2014;12;Desembre;14
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;9;Sant Andreu;2014;12;Desembre;101
401;MOLESTIES PER GENERADORS;10;Sant Martí;2014;12;Desembre;1
670;AGRESSIONS;2;Eixample;2014;12;Desembre;35
021;VENTS FORTS;5;Sarrià-Sant Gervasi;2014;12;Desembre;27
442;ALTRES INCIDÈNCIES AMB ANIMALS;7;Horta-Guinardó;2014;12;Desembre;4
063;EDIFICIS OFICIALS;2;Eixample;2014;12;Desembre;4
241;SUPORTS;4;Les Corts;2014;12;Desembre;14
510;BARALLES;8;Nou Barris;2014;12;Desembre;18
070;SINISTRES EN EDIFICIS;8;Nou Barris;2014;12;Desembre;7
830;ALTRES ACTUACIONS EN MEDI AMBIENT;1;Ciutat Vella;2014;12;Desembre;4
204;SENYALS NO AUTOMATITZADES;1;Ciutat Vella;2014;12;Desembre;1
063;EDIFICIS OFICIALS;9;Sant Andreu;2014;12;Desembre;1
240;CONTROLS DE TRÀNSIT;-1;Desconegut;2014;6;Juny;8
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;-1;Desconegut;2014;8;Agost;20
680;ALTRES ACTUACIONS DE S, C,;-1;Desconegut;2014;9;Setembre;26
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;-1;Desconegut;2014;8;Agost;7
680;ALTRES ACTUACIONS DE S, C,;-1;Desconegut;2014;12;Desembre;16
650;VIGILÀNCIA POLICIAL;-1;Desconegut;2014;10;Octubre;177
400;CONVIVÈNCIA VEINAL;-1;Desconegut;2014;5;Maig;45
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;-1;Desconegut;2014;7;Juliol;18
510;BARALLES;-1;Desconegut;2014;2;Febrer;2
511;VANDALISME;-1;Desconegut;2014;2;Febrer;4
451;OCUPACIONS D ESPAIS PÚBLICS;-1;Desconegut;2014;2;Febrer;2
100;ÀMBIT DE PROTECCIÓ DEL MENOR;-1;Desconegut;2014;3;Març;1
240;CONTROLS DE TRÀNSIT;-1;Desconegut;2014;12;Desembre;6
223;INFRACCIONS EN MOVIMENT (VEHICLES);-1;Desconegut;2014;3;Març;1
421;INFRACCIONS EN LOCALS;-1;Desconegut;2014;4;Abril;3
513;CONFLICTES EN LOCALS;-1;Desconegut;2014;11;Novembre;3
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2014;5;Maig;8
800;FOGUERES / BARBACOES;-1;Desconegut;2014;4;Abril;1
810;ABOCAMENT DE RESIDUS;-1;Desconegut;2014;8;Agost;1
513;CONFLICTES EN LOCALS;-1;Desconegut;2014;1;Gener;1
999;SENSE IDENTIFICAR;-1;Desconegut;2014;6;Juny;1
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;2;Eixample;2014;6;Juny;319
650;VIGILÀNCIA POLICIAL;10;Sant Martí;2014;3;Març;294
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;2;Eixample;2014;3;Març;31
220;INFRACCIONS EN GUALS I RESERVES;3;Sants-Montjuïc;2014;3;Març;204
240;CONTROLS DE TRÀNSIT;1;Ciutat Vella;2014;3;Març;66
670;AGRESSIONS;1;Ciutat Vella;2014;3;Març;36
610;ACTES CONTRA LA PROPIETAT PRIVADA;3;Sants-Montjuïc;2014;3;Març;67
420;INCIDÈNCIES DE LOCALS;2;Eixample;2014;3;Març;108
305;COL·LABORACIÓ AMB ALTRES SERVEIS;4;Les Corts;2014;3;Març;11
500;MANIFESTACIONS / CONCENTRACIONS;8;Nou Barris;2014;3;Març;40
21B;ACCIDENT REBUT PEL 080 (Recodificar);5;Sarrià-Sant Gervasi;2014;3;Març;4
810;ABOCAMENT DE RESIDUS;1;Ciutat Vella;2014;3;Març;5
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2014;3;Març;6
422;INSPECCIONS / CONTROLS EN LOCALS;4;Les Corts;2014;3;Març;8
511;VANDALISME;2;Eixample;2014;3;Març;14
21B;ACCIDENT REBUT PEL 080 (Recodificar);1;Ciutat Vella;2014;3;Març;1
211;ACCIDENTS DE TRÀNSIT AMB FERITS;10;Sant Martí;2014;4;Abril;109
221;INFRACCIONS PER ESTACIONAMENTS;8;Nou Barris;2014;4;Abril;118
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;10;Sant Martí;2014;4;Abril;68
241;SUPORTS;5;Sarrià-Sant Gervasi;2014;4;Abril;20
650;VIGILÀNCIA POLICIAL;4;Les Corts;2014;4;Abril;233
305;COL·LABORACIÓ AMB ALTRES SERVEIS;9;Sant Andreu;2014;4;Abril;30
630;CONTRA LA LLIBERTAT SEXUAL;4;Les Corts;2014;3;Març;1
220;INFRACCIONS EN GUALS I RESERVES;2;Eixample;2014;4;Abril;315
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;7;Horta-Guinardó;2014;4;Abril;5
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;6;Gràcia;2014;4;Abril;52
300;ASSISTÈNCIA A PERSONES EN EDIFICI;7;Horta-Guinardó;2014;4;Abril;24
400;CONVIVÈNCIA VEINAL;2;Eixample;2014;5;Maig;507
220;INFRACCIONS EN GUALS I RESERVES;2;Eixample;2014;5;Maig;303
400;CONVIVÈNCIA VEINAL;1;Ciutat Vella;2014;5;Maig;514
400;CONVIVÈNCIA VEINAL;5;Sarrià-Sant Gervasi;2014;5;Maig;208
650;VIGILÀNCIA POLICIAL;7;Horta-Guinardó;2014;5;Maig;230
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;6;Gràcia;2014;5;Maig;151
610;ACTES CONTRA LA PROPIETAT PRIVADA;10;Sant Martí;2014;5;Maig;171
222;INFRACCIONS EN MOVIMENT;1;Ciutat Vella;2014;4;Abril;135
220;INFRACCIONS EN GUALS I RESERVES;10;Sant Martí;2014;4;Abril;175
062;AVARIES DE SERVEIS MUNICIPALS;5;Sarrià-Sant Gervasi;2014;4;Abril;10
500;MANIFESTACIONS / CONCENTRACIONS;2;Eixample;2014;5;Maig;70
240;CONTROLS DE TRÀNSIT;4;Les Corts;2014;4;Abril;75
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;1;Ciutat Vella;2014;4;Abril;33
241;SUPORTS;3;Sants-Montjuïc;2014;5;Maig;38
480;ALARMES D INCENDI / ROBATORI;3;Sants-Montjuïc;2014;4;Abril;13
480;ALARMES D INCENDI / ROBATORI;5;Sarrià-Sant Gervasi;2014;4;Abril;6
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;4;Les Corts;2014;5;Maig;37
070;SINISTRES EN EDIFICIS;2;Eixample;2014;5;Maig;13
241;SUPORTS;5;Sarrià-Sant Gervasi;2014;5;Maig;19
223;INFRACCIONS EN MOVIMENT (VEHICLES);2;Eixample;2014;5;Maig;4
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;4;Les Corts;2014;7;Juliol;86
211;ACCIDENTS DE TRÀNSIT AMB FERITS;5;Sarrià-Sant Gervasi;2014;6;Juny;109
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2014;7;Juliol;166
211;ACCIDENTS DE TRÀNSIT AMB FERITS;10;Sant Martí;2014;7;Juliol;124
810;ABOCAMENT DE RESIDUS;10;Sant Martí;2014;6;Juny;9
070;SINISTRES EN EDIFICIS;5;Sarrià-Sant Gervasi;2014;5;Maig;12
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;10;Sant Martí;2014;7;Juliol;60
420;INCIDÈNCIES DE LOCALS;7;Horta-Guinardó;2014;7;Juliol;58
830;ALTRES ACTUACIONS EN MEDI AMBIENT;8;Nou Barris;2014;7;Juliol;3
221;INFRACCIONS PER ESTACIONAMENTS;9;Sant Andreu;2014;6;Juny;54
401;MOLESTIES PER GENERADORS;9;Sant Andreu;2014;3;Març;1
620;ESTUPEFAENTS / PSICOTROPICS;9;Sant Andreu;2014;6;Juny;10
830;ALTRES ACTUACIONS EN MEDI AMBIENT;1;Ciutat Vella;2014;7;Juliol;21
510;BARALLES;8;Nou Barris;2014;5;Maig;10
000;INCENDIS;9;Sant Andreu;2014;6;Juny;67
650;VIGILÀNCIA POLICIAL;6;Gràcia;2014;8;Agost;159
400;CONVIVÈNCIA VEINAL;8;Nou Barris;2014;8;Agost;305
513;CONFLICTES EN LOCALS;1;Ciutat Vella;2014;7;Juliol;53
061;AVARIES DE SERVEIS PÚBLICS;3;Sants-Montjuïc;2014;8;Agost;20
070;SINISTRES EN EDIFICIS;5;Sarrià-Sant Gervasi;2014;4;Abril;5
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;1;Ciutat Vella;2014;8;Agost;23
100;ÀMBIT DE PROTECCIÓ DEL MENOR;9;Sant Andreu;2014;8;Agost;3
030;MATÈRIES PERILLOSES;9;Sant Andreu;2014;7;Juliol;2
241;SUPORTS;1;Ciutat Vella;2014;8;Agost;41
630;CONTRA LA LLIBERTAT SEXUAL;10;Sant Martí;2014;7;Juliol;4
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;2;Eixample;2014;8;Agost;17
063;EDIFICIS OFICIALS;2;Eixample;2014;7;Juliol;4
305;COL·LABORACIÓ AMB ALTRES SERVEIS;3;Sants-Montjuïc;2014;8;Agost;30
810;ABOCAMENT DE RESIDUS;8;Nou Barris;2014;6;Juny;3
480;ALARMES D INCENDI / ROBATORI;3;Sants-Montjuïc;2014;6;Juny;27
660;VIOLÈNCIA DOMÈSTICA;3;Sants-Montjuïc;2014;3;Març;8
630;CONTRA LA LLIBERTAT SEXUAL;6;Gràcia;2014;4;Abril;1
062;AVARIES DE SERVEIS MUNICIPALS;9;Sant Andreu;2014;3;Març;4
511;VANDALISME;9;Sant Andreu;2014;6;Juny;7
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;4;Les Corts;2014;1;Gener;47
211;ACCIDENTS DE TRÀNSIT AMB FERITS;10;Sant Martí;2014;1;Gener;102
411;VENDA AMBULANT;2;Eixample;2014;1;Gener;82
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;10;Sant Martí;2014;1;Gener;7
400;CONVIVÈNCIA VEINAL;6;Gràcia;2014;1;Gener;149
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2014;1;Gener;16
221;INFRACCIONS PER ESTACIONAMENTS;4;Les Corts;2014;1;Gener;67
070;SINISTRES EN EDIFICIS;9;Sant Andreu;2014;1;Gener;8
241;SUPORTS;8;Nou Barris;2014;1;Gener;22
